,chain,symbol,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0xcd78a20c597e367a4e478a2411ceb790604d7c8f000000000000000000000c22,polygon,maticX-WMATIC-BPT,3631.99,2300.9144,1238.9539,3723.1487,2499.2512,1223.8975,183.2803,0,2024-10-10 13:15:29+00:00
0xf0ad209e2e969eaaa8c882aac71f02d8a047d5c2000200000000000000000b49,polygon,ECLP-WMATIC-stMATIC,188.05,119.1322,64.1481,0,0,0,-183.2803,0,2024-10-10 03:40:29+00:00
0x1e19cf2d73a72ef1332c882f20534b6519be0276000200000000000000000112,mainnet,B-rETH-STABLE,13631.44,9717.0111,5232.2367,15046.3276,0,15046.3274,97.0798,0,2024-10-10 08:09:23+00:00
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd0000000000000000000005c2,mainnet,wstETH-WETH-BPT,12818.54,9137.5449,4920.2165,14149.0518,10078.9391,4070.1127,91.2904,0,2024-10-10 06:17:23+00:00
0x36be1e97ea98ab43b4debf92742517266f5731a3000200000000000000000466,mainnet,50wstETH-50ACX,11059.55,7883.6696,4245.0529,12207.4858,8775.6172,3431.8685,78.7633,0,2024-10-06 22:36:59+00:00
0xb819feef8f0fcdc268afe14162983a69f6bf179e000000000000000000000689,mainnet,sUSDe/USDC,10355.67,7381.9171,3974.8784,11430.5459,8254.0779,3176.4679,73.7504,0,2024-10-02 12:35:35+00:00
0x596192bb6e41802428ac943d2f1476c1af25cc0e000000000000000000000659,mainnet,ezETH-WETH-BPT,9134.10,6511.1353,3505.9959,10082.1821,7348.9569,2733.2251,65.0508,0,2024-10-09 17:46:23+00:00
0x05ff47afada98a98982113758878f9a8b9fdda0a000000000000000000000645,mainnet,weETH/rETH,5460.51,3892.4601,2095.9400,6027.2886,4627.0141,1400.2743,38.8885,0,2024-10-10 15:26:35+00:00
0x848a5564158d84b8a8fb68ab5d004fae11619a5400000000000000000000066a,mainnet,weETH/ezETH/rswETH,4635.78,3304.5610,1779.3790,5116.9550,4015.9313,1101.0237,33.0149,0,2024-10-10 15:33:23+00:00
0x42ed016f826165c2e5976fe5bc3df540c5ad0af700000000000000000000058b,mainnet,wstETH-rETH-sfrxETH-BPT,3987.45,2842.4067,1530.5267,4401.3309,3535.5519,865.7791,28.3976,0,2024-10-09 04:21:59+00:00
0x9f9d900462492d4c21e9523ca95a7cd86142f298000200000000000000000462,mainnet,50rETH-50RPL,3342.95,2382.9824,1283.1444,3689.9345,3058.0102,631.9243,23.8077,0,2024-10-09 13:44:23+00:00
