recipientGaugeAddr,poolAddress,symbol,voteWeight,voteWeightNoBoost,distribution,pctDistribution,boost,staticBoost,dynamicBoost,cap,bonus
0x050fBe33699E56B577c3D6f090eCE9870A0966bd,0x2ce4457acac29da4736ae6f5cd9f583a6b335c27,sFRAX/4POOL,1.8285303079363682,0.3711456960291598,13901.035701645067,16.8937048314159,4.926718341340286,1.5,4.426718341340286,10%,10000.0
0x260cbb867359a1084eC97de4157d06ca74e89415,0x9791d590788598535278552eecd4b211bfc790cb,wstETH-WETH-BPT,5.2258116681242655,0.4033534282456069,8320.91581960768,10.112274998824432,12.955912364136903,1.75,12.205912364136903,20%,0.0
0xcf9f895296F5e1D66a7D4dcf1d92e1B435E9f999,0x32df62dc3aed2cd6224193052ce665dc18165841,RDNT-WETH,32.6282296637784,2.9724283816099497,8228.53,10.0,10.976960745512073,1.5,10.476960745512073,10%,0.0
0xeF767E740D83d410794519c2F93Db32e44359a5C,0xb3028ca124b80cfe6e9ca57b70ef2f0ccc41ebd4,50MAGIC-50USDC,3.661192185803227,0.49993101166688786,6879.841572628183,8.360960672961248,7.323394829210432,1.0,7.323394829210433,10%,0.0
0xd6B875d62c2661eaB66472F36c672e4B512f1135,0xade4a71bb62bec25154cfc7e6ff49a513b491e81,rETH-WETH-BPT,3.793680639208002,0.4357764553034837,6586.729984534601,8.004746880104467,8.70556587681178,1.75,7.9555658768117805,20%,0.0
0xcF853F14EF6111435Cb39c0C43C66366cc6300F1,0x2e8ea681fd59c9dc5f32b29de31f782724ef4dcb,50GOLD-25USDC-25WSTETH,6.461889309268194,5.6250237457213945,6582.8240000000005,8.0,1.1487754721361578,1.0,1.1487754721361578,8%,0.0
0xfC745035F31BCbaEb2D1a89aA9171495c671F6cE,0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54,ankrETH/wstETH-BPT,4.229835845872277,0.8193349261067693,6356.690183357586,7.72518321420422,5.162523543297699,1.75,4.412523543297699,20%,0.0
0x2eB5661002b68EBE887d29d415c3A3b52536912C,0x4a2f6ae7f3e5d715689530873ec35593dc28951b,wstETH/rETH/cbETH,2.544712289068639,0.49187961541102304,5184.528578915891,6.300674092354151,5.1734453092597334,1.75,4.4234453092597334,20%,0.0
0x34BDBEcd3B911a8DCB17aC68B961a8D16db52673,0x0c8972437a38b389ec83d1e666b69b8a4fcf8bfd,wstETH/rETH/sfrxETH,1.9350329914897022,0.1360937542558067,3736.903028169984,4.541398072523261,14.218382041636863,1.75,13.468382041636863,20%,0.0
0xa14453084318277b11d38FbE05D857A4f647442B,0x423a1323c871abc9d89eb06855bf5347048fc4a5,4POOL-BPT,1.6741032737807542,0.14444221507459198,2771.5995550229663,3.3682803064738973,11.590124624689699,1.5,11.090124624689699,10%,0.0
0xd956246EA5b06DEa930F0A7feC1FFf000436e3f2,0x8bc65eed474d1a00555825c91feab6a8255c2107,DOLA/USDC BPT,1.517763737535158,1.4678825448942672,2464.6619499444414,2.9952639778240355,1.0339817329488605,1.0,1.0339817329488603,10%,0.0
0x40F6bE0b26B229C4C3b2C3344e91f8eEe22a62fF,0x451b0afd69ace11ec0ac339033d54d2543b088a8,plsRDNT-Stable,1.161563473667939,0.5397491832622847,2046.434780997885,2.4869992343685747,2.1520430408942204,1.75,1.4020430408942204,10%,0.0
0x089a2E069700B0f2B16f69A6e02b01818ce22e7d,0x835772bab114563746da80806930a9e37aa85344,D2D-rETH,0.866881362464563,0.8298737816228261,1700.0286019222594,2.0660173833263773,1.0445942282564564,1.0,1.0445942282564562,10%,0.0
0x159be31493C26F8F924b3A2a7F428C2f41247e83,0x49b2de7d214070893c038299a57bac5acb8b8a34,GOLD-BAL-AURA-wstETH,2.219474364168996,1.725403122259296,1645.7060000000001,2.0,1.286351192678235,1.0,1.2863511926782352,2%,0.0
0x82d2c7B67Eaa5028c89BE86CeA8e1DF5bd2119A1,0xc7fa3a3527435720f0e2a4c1378335324dd4f9b3,55auraBal-45wsteth,0.6749127890851804,0.5105678417023537,1399.4433211538296,1.7007209321152497,1.3218866014648745,1.0,1.3218866014648747,10%,0.0
0x972539E9d340a915775C004715f286a166F067Fd,0x85ec6ae01624ae0d2a04d0ffaad3a25884c7d0f3,80OVN/20wUSD+,0.4998098333118303,0.462702106542758,1025.8982339932436,1.2467576031116658,1.0801978773045486,1.0,1.0801978773045486,10%,0.0
0xD7a5122a4e88EC9fBE94301A0Bff6114ddFe5d4B,0xead7e0163e3b33bf0065c9325fc8fb9b18cc8213,STAR/USDC-BPT ,0.5173713521311928,0.49993101166688786,924.1020469969186,1.123046336340657,1.0348854943128147,1.0,1.0348854943128145,10%,0.0
0xae30333C4CFFeF017909460384CDD7B073281280,0x39a5bfd5fe32026cd93d81859b4b38cea78d8220,80LUMIN-20rETH,0.2104829645376446,0.19678247877416952,451.5109931433235,0.5487140390122215,1.0696224879817575,1.0,1.0696224879817575,10%,0.0
0x011417BBED6FC9cefF36C032D431b0eFcBA7f8B3,0xc9f52540976385a84bf416903e1ca3983c539e34,50tBTC-50WETH,0.21538568768999478,0.1390595403651282,417.20506282348913,0.507022594343691,1.5488738645651874,1.0,1.5488738645651874,10%,0.0
0xb438c6cc53315FfA3fcD1bc8b27d6c3155b0B56A,0x542f16da0efb162d20bf4358efa095b70a100f9e,2BTC,0.2176615874353704,0.0744578102482595,385.2961515399639,0.4682442083093382,2.9232875195985017,1.0,2.9232875195985017,10%,0.0
0xc3522B0A58d9f12f33E542FC3c3C051b4AF01c83,0x3cdf30e36154a66a4478e15ed41659b5bb0738f1,DUSD-4POOL-BPT,0.16290812343823244,0.1489156204965195,350.3399908951917,0.42576254919796336,1.093962627258703,1.0,1.093962627258703,10%,0.0
0x574c2146091Cced305A7ABa82d097DE36b736fac,0x9bfcd4189cf9062697746ce292350f42fdee457c,50DFX-50WETH,0.1895742169987262,0.17018928056745092,336.38075913846126,0.4087981196379684,1.1139022173819724,1.0,1.1139022173819726,10%,0.0
0x2cFBD7aCC62709396b3C8c7698808384720A0BbF,0xe25ecadca47419e9aee2700ceab4e7c4b01b94ca,20WETH-80PAL,0.1435972054787866,0.1435972054787866,307.0325574787874,0.373131722772825,1.0,1.0,1.0,10%,0.0
0x2162abD00312a0496B4b72b20A6790Cc07268A25,0xd1882ca6a22f3df54cd675b300b815864de67b20,Savvy TriCrypto Pool,0.15955245053198538,0.15955245053198538,281.6611260902478,0.34229823077785193,1.0,1.0,1.0,10%,0.0
