chain,bribe_market,token_address,gauge_address,amount,amount_mantissa
base,paladin,0x6Bb7a212910682DCFdbd5BCBb3e28FB4E8da10Ee,0x1dA19f38Eb6F2c22199dC0848118b26095C29aEd,312.999972483177201202,312999972483177201202
base,paladin,0x6Bb7a212910682DCFdbd5BCBb3e28FB4E8da10Ee,0x1dA19f38Eb6F2c22199dC0848118b26095C29aEd,301.050570138520707104,301050570138520707104
base,paladin,0x6Bb7a212910682DCFdbd5BCBb3e28FB4E8da10Ee,0x1dA19f38Eb6F2c22199dC0848118b26095C29aEd,295.147617782863438337,295147617782863438337
base,paladin,0x6Bb7a212910682DCFdbd5BCBb3e28FB4E8da10Ee,0x1dA19f38Eb6F2c22199dC0848118b26095C29aEd,543.830096754235181274,543830096754235181274
base,paladin,0x6Bb7a212910682DCFdbd5BCBb3e28FB4E8da10Ee,0x1dA19f38Eb6F2c22199dC0848118b26095C29aEd,333.627084571452180671,333627084571452180671
base,paladin,0x6Bb7a212910682DCFdbd5BCBb3e28FB4E8da10Ee,0x1dA19f38Eb6F2c22199dC0848118b26095C29aEd,327.085377030835471246,327085377030835471246
base,paladin,0x6Bb7a212910682DCFdbd5BCBb3e28FB4E8da10Ee,0x1dA19f38Eb6F2c22199dC0848118b26095C29aEd,346.972775768232859819,346972775768232859819
base,paladin,0x6Bb7a212910682DCFdbd5BCBb3e28FB4E8da10Ee,0x1dA19f38Eb6F2c22199dC0848118b26095C29aEd,340.169388008071431195,340169388008071431195
base,paladin,0x6Bb7a212910682DCFdbd5BCBb3e28FB4E8da10Ee,0x1dA19f38Eb6F2c22199dC0848118b26095C29aEd,306.862718120761961962,306862718120761961962
