pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,fees_to_beets,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit,is_partner
0x870c0af8a1af0b58b4b0bd31ce4fe72864ae45be,optimism,Balancer rETH-Aave wETH,0.0000,418.9607,26.1850,36.6591,62.8441,321.7081,0.0000,321.7081,28.4356,0,0,False
0x49e75c0df48ad09a0e20e8bbded07ee60dd8bc03,optimism,ss-sfrxETH-rETH-wstETH,0.0000,168.8044,10.5503,14.7704,25.3207,129.6202,0.0000,129.6202,11.4571,0,0,False
0xe0d0b607539fdb647c4e87eff89588c6bb669c03,optimism,bpt-wrsETH-waOptWETH,0.0000,143.7416,8.9838,12.5774,21.5612,110.3751,0.0000,110.3751,9.7560,0,0,False
0xa4dd31a2725f74163b5826bbd1dfe7684215b104,optimism,eclp-sfrxUSD-waOptUSDCn,0.0000,51.5031,3.2189,4.5065,7.7255,0.0000,0.0000,0.0000,-36.0521,0,0,False
0x08a8bba83af849e3755771a4070aec87c9d6b86e,optimism,eclp-sfrxETH-waOptWETH,0.0000,19.4236,1.2140,1.6996,2.9135,0.0000,0.0000,0.0000,-13.5966,0,0,False
0x85b2b559bc2d21104c4defdd6efca8a20343361d,mainnet,Aave GHO/USDT/USDC,0.0000,10083.6222,1260.4528,1764.6339,0.0000,7425.6337,5682.9313,1742.7024,367.0982,0,0,False
0x6b31a94029fd7840d780191b6d63fa0d269bd883,mainnet,Surge Fluid wstETH-wETH,0.0000,4259.6522,532.4565,745.4391,0.0000,2391.3917,2391.3917,0.0000,155.0743,0,0,True
0xc4ce391d82d164c166df9c8336ddf84206b2f812,mainnet,Aave Lido wETH-wstETH,0.0000,4133.5235,516.6904,723.3666,0.0000,3043.9490,2135.7178,908.2312,150.4825,0,0,False
0x57c23c58b1d8c3292c15becf07c62c5c52457a42,mainnet,osETH-waWETH,0.0000,3795.2707,474.4088,664.1724,0.0000,2794.8578,1928.8314,866.0264,138.1683,0,0,False
0xdaba3d8ccf79ef289a7e2dbce51871b39ea445a2,mainnet,80TREE-20AavePrimeWETH,0.0000,1150.3071,143.7884,201.3037,0.0000,847.0923,0.0000,847.0923,41.8774,0,0,False
0x6c5972311191097d002e804a9bf97c96c54059ed,mainnet,Surge USDf-aGHO,0.0000,1107.3385,138.4173,193.7842,0.0000,815.4500,0.0000,815.4500,40.3131,0,0,False
0x9ed5175aecb6653c1bdaa19793c16fd74fbeeb37,mainnet,Surge tETH-Lido wstETH,0.0000,887.3357,110.9170,155.2837,0.0000,653.4388,0.0000,653.4388,32.3038,0,0,False
0x071828acc755314e687448703775f22194f56867,mainnet,Surge siUSD-sUSDe,0.0000,542.8448,67.8556,94.9978,0.0000,0.0000,0.0000,0.0000,-379.9914,0,0,False
0x121edb0badc036f5fc610d015ee14093c142313b,mainnet,rstETH-Lido wstETH,0.0000,425.7088,53.2136,74.4990,0.0000,0.0000,0.0000,0.0000,-297.9962,0,0,False
0x114907c2a07978c38ebb9f9f6a5261a846b79521,mainnet,aUSDC-USP,0.0000,110.4158,13.8020,19.3228,0.0000,0.0000,0.0000,0.0000,-77.2911,0,0,False
0xe2332649955c7c98389480ab46dd4cb6755ac703,mainnet,75SDEX25AaveLidoETH,0.0000,102.9833,12.8729,18.0221,0.0000,0.0000,0.0000,0.0000,-72.0883,0,0,False
0x733f2d3f66d3f41bde65d95321a19a1e55bb5470,mainnet,iUSD-Aave GHO,0.0000,60.8882,7.6110,10.6554,0.0000,0.0000,0.0000,0.0000,-42.6217,0,0,False
0xf028ac624074d6793c36dc8a06ecec0f5a39a718,mainnet,Steak USDR-USDQ-USDT,0.0000,35.8297,4.4787,6.2702,0.0000,0.0000,0.0000,0.0000,-25.0808,0,0,False
0x2f0508c56cfc35499f79f818dfc34113fe7f6d50,mainnet,Surge slpUSD-aUSDC,0.0000,22.6972,2.8371,3.9720,0.0000,0.0000,0.0000,0.0000,-15.8880,0,0,False
0x2b261c98a81cfda61bee7bfcf941a3d336be7957,mainnet,Surge slpETH-gtWETHe,0.0000,20.5144,2.5643,3.5900,0.0000,0.0000,0.0000,0.0000,-14.3601,0,0,False
0x6e6bb18449fcf15b79efa2cfa70acf7593088029,gnosis,waWstETH-waWETH,0.0000,1201.2619,150.1577,210.2208,0.0000,1508.6199,982.9432,525.6766,667.7365,0,0,False
0xd1d7fa8871d84d0e77020fc28b7cd5718c446522,gnosis,aGNO/sDAI,0.0000,636.5364,79.5670,111.3939,0.0000,0.0000,0.0000,0.0000,-445.5755,0,0,False
0x272d6be442e30d7c87390edeb9b96f1e84cecd8d,gnosis,50waWstETH-50waGNO,0.0000,317.3729,39.6716,55.5403,0.0000,0.0000,0.0000,0.0000,-222.1610,0,0,False
0x7ab124ec4029316c2a42f713828ddf2a192b36db,base,Aave USDC-Aave GHO,0.0000,4517.3935,564.6742,790.5439,0.0000,3947.3909,3065.0878,882.3031,785.2154,0,0,False
0x9ab907fb3e098103ca048ad26e501bf7b3dfa3eb,base,Surge Aave EURC-GHO,0.0000,866.1979,108.2747,151.5846,0.0000,756.9015,0.0000,756.9015,150.5629,0,0,False
0x5b14ce8de84448e9a6f6af652af318472aa4fcaf,base,Aave GHO-USR,0.0000,465.5408,58.1926,81.4696,0.0000,0.0000,0.0000,0.0000,-325.8786,0,0,False
0xb7b8b3afc010169779c5c2385ec0eb0477fe3347,base,Balancer rETH-Aave wETH,0.0000,444.9910,55.6239,77.8734,0.0000,0.0000,0.0000,0.0000,-311.4937,0,0,False
0xb6a9a815d98cb98fd9f2353ec59de07b63f5b485,base,Surge yUSD-Aave USDC,0.0000,224.7487,28.0936,39.3310,0.0000,0.0000,0.0000,0.0000,-157.3241,0,0,False
0xe3a85e913f967406823cde9c390ae7bad9496367,base,ExtraFi-exUSDC-exUSR,0.0000,141.4386,17.6798,24.7517,0.0000,0.0000,0.0000,0.0000,-99.0070,0,0,False
0xb5bfb5adb736ea852bd58fec71db3b356c2a3938,base,Aave wstETH-ezETH,0.0000,60.1070,7.5134,10.5187,0.0000,0.0000,0.0000,0.0000,-42.0749,0,0,False
0x22715161201922af61f4ca22e979ef0c6c20be13,avalanche,Surge eK3 savUSD-USDT,0.0000,994.0195,124.2524,173.9534,0.0000,1709.7816,1114.0104,595.7712,1013.9680,0,0,False
0x31ae873544658654ce767bde179fd1bbcb84850b,avalanche,Aave USDT/USDC/AUSD,0.0000,470.6352,58.8294,82.3612,0.0000,0.0000,0.0000,0.0000,-329.4446,0,0,False
0xfcec3c8d86329defb548202fe1b86ff2188603a8,avalanche,Aave GHO/USDT/USDC,0.0000,403.8257,50.4782,70.6695,0.0000,0.0000,0.0000,0.0000,-282.6780,0,0,False
0x832f8e068e92d56b94205ea605e5cdaa7cded1f0,avalanche,tAVAX-waAvaSAVAX,0.0000,240.5105,30.0638,42.0893,0.0000,0.0000,0.0000,0.0000,-168.3574,0,0,False
0x58374fff35d1f3023bbfc646fb9ecd2b180ca0b0,avalanche,Aave wAVAX/BTC.b,0.0000,199.0088,24.8761,34.8265,0.0000,0.0000,0.0000,0.0000,-139.3061,0,0,False
0x695a7f28c3628187c8264d2cdf7a617036ba8406,avalanche,upAUSD-savUSD-sdeUSD,0.0000,87.9110,10.9889,15.3844,0.0000,0.0000,0.0000,0.0000,-61.5377,0,0,False
