pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,fees_to_beets,total_incentives,redirected_incentives,last_join_exit,is_alliance,is_partner
0x7ca75bdea9dede97f8b13c6641b768650cb837820002000000000000000000d5,optimism,ECLP-wstETH-WETH,2357.7960,55.2980,35.3907,11.6126,8.2947,0.0000,-38.7086,1770123193,False,False
0xcf7b51ce5755513d4be016b0e28d6edeffa1d52a000200000000000000000617,mainnet,80RDNT-20wETH,0.0741,68.8787,47.8175,20.2501,0.0000,0.0000,-47.6474,1770949211,False,False
0x36be1e97ea98ab43b4debf92742517266f5731a3000200000000000000000466,mainnet,50wstETH-50ACX,11.3245,47.5454,33.0074,13.9782,0.0000,0.0000,-32.8899,1769664995,False,False
0x3ff3a210e57cfe679d9ad1e9ba6453a716c56a2e0002000000000000000005d5,mainnet,STG/USDC,0.4135,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1766091335,False,False
0xaa56989be5e6267fc579919576948db3e1f108070002000000000000000000ca,gnosis,ECLP-sDAI-USDC.e-rh,1.0624,76.0523,53.4267,22.6256,0.0000,0.0000,-53.2366,1770826915,False,False
0x8dd4df4ce580b9644437f3375e54f1ab0980822800020000000000000000009c,gnosis,ECLP-wstETH-WETH,2341.7455,10.2065,7.1701,3.0364,0.0000,0.0000,-7.1446,1770993710,False,False
0x007bb7a4bfc214df06474e39142288e99540f2b3000200000000000000000191,base,20WETH-80IMO,2.8598,146.7194,103.0704,43.6490,0.0000,0.0000,-102.7036,1770817219,False,False
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,0.0757,586.1646,73.2706,102.5788,0.0000,410.3152,0.0000,1770984947,False,False
