target,platform,amount
0x40B04058fF35fD3164E6cc66C4E6398c1E5E68c8,balancer,155.4816
0x40B04058fF35fD3164E6cc66C4E6398c1E5E68c8,aura,0.0000
0xfD151734ffC9A4A55C50fed4b66c15B06Bbb390B,balancer,142.9791
0xfD151734ffC9A4A55C50fed4b66c15B06Bbb390B,aura,0.0000
0x5C36197A631649441649028110fa503a3be00162,balancer,462.3344
0x5C36197A631649441649028110fa503a3be00162,aura,0.0000
0x9b237fA1958E3022464343137738926d38815801,balancer,1181.4540
0x9b237fA1958E3022464343137738926d38815801,aura,0.0000
0x1dA19f38Eb6F2c22199dC0848118b26095C29aEd,balancer,635.3222
0x1dA19f38Eb6F2c22199dC0848118b26095C29aEd,aura,1311.2504
0x9fdD52eFEb601E4Bc78b89C6490505B8aC637E9f,balancer,2129.8593
0x9fdD52eFEb601E4Bc78b89C6490505B8aC637E9f,aura,4395.8467
0x4B891340b51889f438a03DC0e8aAAFB0Bc89e7A6,balancer,437.6663
0x4B891340b51889f438a03DC0e8aAAFB0Bc89e7A6,aura,903.3057
0x10A19e7eE7d7F8a52822f6817de8ea18204F2e4f,payment,10371.39139327929308887026614
