chain,token_address,amount,amount_mantissa
mainnet,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,1758.739008539754023738,1758739008539754023738
mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,3261.41051,3261410510
mainnet,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,576.347156755107463804,576347156755107463804
