target,platform,amount
0xf8C85bd74FeE26831336B51A90587145391a27Ba,balancer,830.6785
0xf8C85bd74FeE26831336B51A90587145391a27Ba,aura,1714.4490
0x0d1b58fB1fC10F2160178DE1eAE2d520335ee372,balancer,1248.2522
0x0d1b58fB1fC10F2160178DE1eAE2d520335ee372,aura,3225.0899
0xf8A95653CC7ee59AfA2304DcC518c431a15C292C,balancer,628.7127
0xf8A95653CC7ee59AfA2304DcC518c431a15C292C,aura,0.0000
0x8135d6AbFd42707A87A7b94c5CFA3529f9b432AD,balancer,1461.5460
0x8135d6AbFd42707A87A7b94c5CFA3529f9b432AD,aura,3665.3100
0xa86e8e8CfAe8C9847fA9381d4631c13c7b3466bd,balancer,0.0000
0xa86e8e8CfAe8C9847fA9381d4631c13c7b3466bd,aura,53.9125
0x1e916950A659Da9813EE34479BFf04C732E03deb,balancer,171.9201
0x1e916950A659Da9813EE34479BFf04C732E03deb,aura,0.0000
0x9965713498c74aee49cEf80B2195461F188F24f8,balancer,1120.3561
0x9965713498c74aee49cEf80B2195461F188F24f8,aura,0.0000
0xd75026F8723b94d9a360A282080492d905c6A558,balancer,589.9611
0xd75026F8723b94d9a360A282080492d905c6A558,aura,1217.6291
0xC859BF9d7B8C557bBd229565124c2C09269F3aEF,balancer,0.0000
0xC859BF9d7B8C557bBd229565124c2C09269F3aEF,aura,1213.3250
0xf697535848B535900c76f70F1e36EC3985D27862,balancer,815.4352
0xf697535848B535900c76f70F1e36EC3985D27862,aura,0.0000
0x79eF6103A513951a3b25743DB509E267685726B7,balancer,6452.1111
0x79eF6103A513951a3b25743DB509E267685726B7,aura,0.0000
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,balancer,0.0000
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,aura,2537.2275
0x0021e01B9fAb840567a8291b864fF783894EabC6,balancer,0.0000
0x0021e01B9fAb840567a8291b864fF783894EabC6,aura,2374.6535
0xa8B309a75f0D64ED632d45A003c68A30e59A1D8b,balancer,141.2376
0xa8B309a75f0D64ED632d45A003c68A30e59A1D8b,aura,3375.2219
0x0B9Ea598757c7D03FB1937cc16bdD2C9D416ff80,balancer,523.8884
0x0B9Ea598757c7D03FB1937cc16bdD2C9D416ff80,aura,0.0000
0x80A423a65a6a630943D9A34b8b78943af00c98cD,balancer,0.0000
0x80A423a65a6a630943D9A34b8b78943af00c98cD,aura,1342.5492
0x5C0F23A5c1be65Fa710d385814a7Fd1Bda480b1C,balancer,1738.9593
0x5C0F23A5c1be65Fa710d385814a7Fd1Bda480b1C,aura,6672.7824
0x84f7F5cD2218f31B750E7009Bb6fD34e0b945DaC,balancer,601.7029
0x84f7F5cD2218f31B750E7009Bb6fD34e0b945DaC,aura,0.0000
0xbf65b3fA6c208762eD74e82d4AEfCDDfd0323648,balancer,589.6267
0xbf65b3fA6c208762eD74e82d4AEfCDDfd0323648,aura,0.0000
0x183D73dA7adC5011EC3C46e33BB50271e59EC976,balancer,590.7352
0x183D73dA7adC5011EC3C46e33BB50271e59EC976,aura,0.0000
0x15C84754c7445D0DF6c613f1490cA07654347c1B,balancer,0.0000
0x15C84754c7445D0DF6c613f1490cA07654347c1B,aura,942.8141
0xA00DB7d9c465e95e4AA814A9340B9A161364470a,balancer,885.2873
0xA00DB7d9c465e95e4AA814A9340B9A161364470a,aura,0.0000
0x10A19e7eE7d7F8a52822f6817de8ea18204F2e4f,payment,25092.93661172768867339497166
