chain,bribe_market,token_address,gauge_address,amount,amount_mantissa
arbitrum,paladin,0x7dfF72693f6A4149b17e7C6314655f6A9F7c8B33,0x9b237fA1958E3022464343137738926d38815801,1326.118147239654533041,1326118147239654533041
arbitrum,paladin,0x7dfF72693f6A4149b17e7C6314655f6A9F7c8B33,0x9b237fA1958E3022464343137738926d38815801,1326.118147239654539417,1326118147239654539417
arbitrum,paladin,0x7dfF72693f6A4149b17e7C6314655f6A9F7c8B33,0x9b237fA1958E3022464343137738926d38815801,150.401433010965812863,150401433010965812863
arbitrum,paladin,0x7dfF72693f6A4149b17e7C6314655f6A9F7c8B33,0x9b237fA1958E3022464343137738926d38815801,147.452385304868443983,147452385304868443983
arbitrum,paladin,0x7dfF72693f6A4149b17e7C6314655f6A9F7c8B33,0x9b237fA1958E3022464343137738926d38815801,435.329030831906792624,435329030831906792624
arbitrum,paladin,0x7dfF72693f6A4149b17e7C6314655f6A9F7c8B33,0x9b237fA1958E3022464343137738926d38815801,333.825941011368865766,333825941011368865766
arbitrum,paladin,0x7dfF72693f6A4149b17e7C6314655f6A9F7c8B33,0x9b237fA1958E3022464343137738926d38815801,327.280334324871437025,327280334324871437025
arbitrum,paladin,0x7dfF72693f6A4149b17e7C6314655f6A9F7c8B33,0x9b237fA1958E3022464343137738926d38815801,172.707762618129522246,172707762618129522246
arbitrum,paladin,0x7dfF72693f6A4149b17e7C6314655f6A9F7c8B33,0x9b237fA1958E3022464343137738926d38815801,169.321335900126982594,169321335900126982594
