pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0xcd78a20c597e367a4e478a2411ceb790604d7c8f000000000000000000000c22,polygon,maticX-WMATIC-BPT,0.4561,3901.7823,7796.5362,4198.1349,12211.5854,8328.7364,3882.8490,216.9143,0,1738248522
0xf0ad209e2e969eaaa8c882aac71f02d8a047d5c2000200000000000000000b49,polygon,ECLP-WMATIC-stMATIC,0.4659,55.9654,111.8300,60.2161,0.0000,0.0000,0.0000,-172.0461,0,1738224632
0xa8cbbffe0d62797afaf7af0a23810bd5ba39a4dd000200000000000000000f04,polygon,ECLP-GYD-AUSDT,1.0107,14.5953,29.1643,15.7039,0.0000,0.0000,0.0000,-44.8682,0,1738101387
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd0000000000000000000005c2,mainnet,wstETH-WETH-BPT,3404.2210,31426.5965,27142.9996,14615.4613,41968.0569,29777.2822,12190.7747,209.5960,0,1738245383
0x1e19cf2d73a72ef1332c882f20534b6519be0276000200000000000000000112,mainnet,B-rETH-STABLE,3395.5358,17952.9963,15505.9161,8349.3395,23974.9910,0.0000,23974.9910,119.7354,0,1738152743
0x596192bb6e41802428ac943d2f1476c1af25cc0e000000000000000000000659,mainnet,ezETH-WETH-BPT,3350.7922,11332.9210,9788.1891,5270.5634,15134.3361,11475.7284,3658.6077,75.5836,0,1738224095
0x41fdbea2e52790c0a1dc374f07b628741f2e062d0002000000000000000006be,mainnet,ECLP-stdeUSD-deUSD,0.9956,10682.7964,9226.6796,4968.2121,14266.1394,10883.5873,3382.5521,71.2476,0,1738267703
0x3ff3a210e57cfe679d9ad1e9ba6453a716c56a2e0002000000000000000005d5,mainnet,STG/USDC,0.6218,8971.8151,7748.9134,4172.4918,11981.2417,9325.2057,2656.0360,59.8365,0,1738053611
0x36be1e97ea98ab43b4debf92742517266f5731a3000200000000000000000466,mainnet,50wstETH-50ACX,42.8030,8221.1798,7100.5932,3823.3964,10978.8198,8641.5182,2337.3016,54.8302,0,1738007627
0x05ff47afada98a98982113758878f9a8b9fdda0a000000000000000000000645,mainnet,weETH/rETH,3343.6002,5177.0874,4471.4254,2407.6906,6913.6439,5868.9234,1044.7205,34.5280,0,1738191587
0x42ed016f826165c2e5976fe5bc3df540c5ad0af700000000000000000000058b,mainnet,wstETH-rETH-sfrxETH-BPT,3364.7269,4626.7672,3996.1164,2151.7550,6178.7291,5367.6854,811.0438,30.8577,0,1738245383
0x8353157092ed8be69a9df8f95af097bbf33cb2af0000000000000000000005d9,mainnet,GHO/USDT/USDC,1.0140,4363.2710,3768.5361,2029.2117,5826.8481,5127.6900,699.1582,29.1003,0,1738255523
0xb819feef8f0fcdc268afe14162983a69f6bf179e000000000000000000000689,mainnet,sUSDe/USDC,1.0733,3193.6603,2758.3490,1485.2648,4264.9136,4062.3950,202.5186,21.2997,0,1737896711
0xf16aee6a71af1a9bc8f56975a4c2705ca7a782bc0002000000000000000004bb,mainnet,20WETH-80ALCX,40.9894,2149.5971,1856.5966,999.7059,2870.6389,2870.6389,0.0000,14.3365,0,1738158683
0x63e0d47a6964ad1565345da9bfa66659f4983f02000000000000000000000681,mainnet,pufETH/wstETH,3338.3313,2017.8777,1742.8312,938.4476,2694.7368,2694.7368,0.0000,13.4580,0,1738097315
0x848a5564158d84b8a8fb68ab5d004fae11619a5400000000000000000000066a,mainnet,weETH/ezETH/rswETH,3354.8719,1735.3546,1498.8174,807.0555,2317.4467,2317.4467,0.0000,11.5737,0,1738034651
0xdfe6e7e18f6cc65fa13c8d8966013d4fda74b6ba000000000000000000000558,mainnet,ankrETH/wstETH,3367.2439,1140.5487,985.0864,530.4311,1523.1243,1523.1243,0.0000,7.6068,0,1738245383
0xb91159aa527d4769cb9faf3e4adb760c7e8c8ea700000000000000000000067c,mainnet,ETHx/wstETH,3336.3134,1098.0154,948.3506,510.6503,1466.3240,1466.3240,0.0000,7.3231,0,1738260683
0x1d13531bf6344c102280ce4c458781fbf14dad140000000000000000000006df,mainnet,tETH/wstETH,3899.0763,862.1894,744.6688,400.9755,1151.3946,1151.3946,0.0000,5.7503,0,1738050467
