pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,fees_to_beets,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit,is_partner
0x870c0af8a1af0b58b4b0bd31ce4fe72864ae45be,optimism,Balancer rETH-Aave wETH,0.0000,272.8469,17.0529,23.8741,40.9270,218.8379,0.0000,218.8379,27.8451,0,0,False
0x49e75c0df48ad09a0e20e8bbded07ee60dd8bc03,optimism,ss-sfrxETH-rETH-wstETH,0.0000,39.7787,2.4862,3.4806,5.9668,0.0000,0.0000,0.0000,-27.8451,0,0,False
0x85b2b559bc2d21104c4defdd6efca8a20343361d,mainnet,Aave GHO/USDT/USDC,0.0000,8039.7036,1004.9630,1406.9481,0.0000,6266.7531,4864.7243,1402.0288,638.9606,0,0,False
0x6b31a94029fd7840d780191b6d63fa0d269bd883,mainnet,Surge Fluid wstETH-wETH,0.0000,2212.6380,276.5798,387.2117,0.0000,1337.4858,1337.4858,0.0000,175.8508,0,0,True
0x57c23c58b1d8c3292c15becf07c62c5c52457a42,mainnet,osETH-waWETH,0.0000,2009.5525,251.1941,351.6717,0.0000,1566.3972,1101.4459,464.9513,159.7105,0,0,False
0xc4ce391d82d164c166df9c8336ddf84206b2f812,mainnet,Aave Lido wETH-wstETH,0.0000,1856.2487,232.0311,324.8435,0.0000,1446.9007,1006.3842,440.5164,147.5266,0,0,False
0xae255db04ba78519f33871c557d8fd6bafdb83bd,mainnet,xUSD-vgUSDC,0.0000,1204.7473,150.5934,210.8308,0.0000,939.0712,0.0000,939.0712,95.7481,0,0,False
0xdaba3d8ccf79ef289a7e2dbce51871b39ea445a2,mainnet,80TREE-20AavePrimeWETH,0.0000,1080.9105,135.1138,189.1593,0.0000,842.5434,0.0000,842.5434,85.9060,0,0,False
0x114907c2a07978c38ebb9f9f6a5261a846b79521,mainnet,aUSDC-USP,0.0000,638.3023,79.7878,111.7029,0.0000,0.0000,0.0000,0.0000,-446.8116,0,0,False
0x9ed5175aecb6653c1bdaa19793c16fd74fbeeb37,mainnet,Surge tETH-Lido wstETH,0.0000,579.4667,72.4333,101.4067,0.0000,0.0000,0.0000,0.0000,-405.6267,0,0,False
0x071828acc755314e687448703775f22194f56867,mainnet,Surge siUSD-sUSDe,0.0000,257.3644,32.1706,45.0388,0.0000,0.0000,0.0000,0.0000,-180.1551,0,0,False
0xe2332649955c7c98389480ab46dd4cb6755ac703,mainnet,75SDEX25AaveLidoETH,0.0000,167.6140,20.9517,29.3324,0.0000,0.0000,0.0000,0.0000,-117.3298,0,0,False
0x6c5972311191097d002e804a9bf97c96c54059ed,mainnet,Surge USDf-aGHO,0.0000,118.2742,14.7843,20.6980,0.0000,0.0000,0.0000,0.0000,-82.7919,0,0,False
0x2f0508c56cfc35499f79f818dfc34113fe7f6d50,mainnet,Surge slpUSD-aUSDC,0.0000,69.1741,8.6468,12.1055,0.0000,0.0000,0.0000,0.0000,-48.4219,0,0,False
0x2b261c98a81cfda61bee7bfcf941a3d336be7957,mainnet,Surge slpETH-gtWETHe,0.0000,32.2365,4.0296,5.6414,0.0000,0.0000,0.0000,0.0000,-22.5655,0,0,False
0x7ab124ec4029316c2a42f713828ddf2a192b36db,base,Aave USDC-Aave GHO,0.0000,4342.6755,542.8344,759.9682,0.0000,3894.1212,2557.2413,1336.8798,854.2483,0,0,False
0x9ab907fb3e098103ca048ad26e501bf7b3dfa3eb,base,Surge Aave EURC-GHO,0.0000,544.7114,68.0889,95.3245,0.0000,0.0000,0.0000,0.0000,-381.2979,0,0,False
0xb7b8b3afc010169779c5c2385ec0eb0477fe3347,base,Balancer rETH-Aave wETH,0.0000,332.4686,41.5586,58.1820,0.0000,0.0000,0.0000,0.0000,-232.7280,0,0,False
0x5b14ce8de84448e9a6f6af652af318472aa4fcaf,base,Aave GHO-USR,0.0000,148.7785,18.5973,26.0362,0.0000,0.0000,0.0000,0.0000,-104.1449,0,0,False
0xe3a85e913f967406823cde9c390ae7bad9496367,base,ExtraFi-exUSDC-exUSR,0.0000,106.8335,13.3542,18.6959,0.0000,0.0000,0.0000,0.0000,-74.7834,0,0,False
0xb5bfb5adb736ea852bd58fec71db3b356c2a3938,base,Aave wstETH-ezETH,0.0000,87.5628,10.9453,15.3235,0.0000,0.0000,0.0000,0.0000,-61.2939,0,0,False
0xfcec3c8d86329defb548202fe1b86ff2188603a8,avalanche,Aave GHO/USDT/USDC,0.0000,1180.2100,147.5262,206.5367,0.0000,1094.9384,0.0000,1094.9384,268.7914,0,0,False
0x832f8e068e92d56b94205ea605e5cdaa7cded1f0,avalanche,tAVAX-waAvaSAVAX,0.0000,383.9877,47.9985,67.1978,0.0000,0.0000,0.0000,0.0000,-268.7914,0,0,False
0x19b001e6bc2d89154c18e2216eec5c8c6047b6d8,arbitrum,Aave GHO/USDT/USDC,0.0000,2005.4510,250.6814,350.9539,0.0000,1622.5087,1622.5087,0.0000,218.6930,0,0,False
0xa978cc348a0b5de8bd564a1d8fe437787fd12664,arbitrum,EURe-Aave USDC,0.0000,1362.0040,170.2505,238.3507,0.0000,1101.9284,0.0000,1101.9284,148.5256,0,0,False
0x5418a64e0cdb20548acb394f5d00a089baf02161,arbitrum,Balancer rETH-Aave wETH,0.0000,260.9435,32.6179,45.6651,0.0000,0.0000,0.0000,0.0000,-182.6604,0,0,False
0x9c5f17d96ca66748b459788148b7357220f2d100,arbitrum,Aave wstETH/ezETH,0.0000,162.5651,20.3206,28.4489,0.0000,0.0000,0.0000,0.0000,-113.7956,0,0,False
0xc072880e1bc0bcddc99db882c7f3e7a839281cf4,arbitrum,Aave wstETH-wETH,0.0000,101.0894,12.6362,17.6906,0.0000,0.0000,0.0000,0.0000,-70.7626,0,0,False
