chain,total_fees_collected,total_fees_earned_twap,noncore_fees,noncore_to_dao,noncore_to_vebal,noncore_to_beets,dao_share_pct,vebal_share_pct,beets_share_pct
avalanche,12275.4147,1564.1976,10711.2171,1874.4630,8836.7541,0.0000,17.50,82.50,0.00
optimism,413.3613,312.6256,100.7358,8.8144,41.5535,50.3679,17.50,82.50,50.00
mainnet,25714.7233,18266.2328,6756.3297,1182.3577,5573.9720,0.0000,17.50,82.50,0.00
arbitrum,8408.4569,3892.0530,4516.4038,790.3707,3726.0332,0.0000,17.50,82.50,0.00
base,93468.9185,5563.0302,87764.7897,15358.8382,72405.9515,0.0000,17.50,82.50,0.00
plasma,40335.8341,0,40335.8341,7058.7710,33277.0632,0.0000,17.50,82.50,0.00
