pool_id,chain,partner,earned_fees,amount,target,pool_type
0x3de27efa2f1aa663ae5d458857e731c129069f29000200000000000000000588,mainnet,EZKL,13838.00253537347149569531864,691.9001267686735747847659320,0xB7aadD330A64088A85e500874DCDcFB7F253fEB4,non-core
