,chain,symbol,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0xcd78a20c597e367a4e478a2411ceb790604d7c8f000000000000000000000c22,polygon,maticX-WMATIC-BPT,5948.29,3678.4613,1980.7099,5659.1712,4415.4460,1243.7252,0.0000,0,2024-08-01 12:05:18+00:00
0xf0ad209e2e969eaaa8c882aac71f02d8a047d5c2000200000000000000000b49,polygon,ECLP-WMATIC-stMATIC,660.40,408.3957,219.9054,628.3010,0,628.3010,0.0000,0,2024-07-31 16:38:49+00:00
0xee278d943584dd8640eaf4cc6c7a5c80c0073e85000200000000000000000bc7,polygon,ECLP-WMATIC-MATICX,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-08-01 11:54:48+00:00
0x596192bb6e41802428ac943d2f1476c1af25cc0e000000000000000000000659,mainnet,ezETH-WETH-BPT,25472.32,12543.2104,6754.0364,19651.5063,14294.1106,5357.3957,354.2595,0,2024-08-01 02:04:11+00:00
0x1e19cf2d73a72ef1332c882f20534b6519be0276000200000000000000000112,mainnet,B-rETH-STABLE,14925.87,7349.8734,3957.6242,11515.0810,0,11515.0810,207.5834,0,2024-07-31 21:03:47+00:00
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd0000000000000000000005c2,mainnet,wstETH-WETH-BPT,14898.73,7336.5090,3950.4279,11494.1429,8565.5132,2928.6297,207.2059,0,2024-07-28 09:13:23+00:00
0xb819feef8f0fcdc268afe14162983a69f6bf179e000000000000000000000689,mainnet,sUSDe/USDC,9345.20,4601.8113,2477.8984,7209.6793,5556.7019,1652.9774,129.9696,0,2024-07-31 17:45:59+00:00
0x848a5564158d84b8a8fb68ab5d004fae11619a5400000000000000000000066a,mainnet,weETH/ezETH/rswETH,8548.63,4209.5602,2266.6863,6595.1376,5125.1334,1470.0044,118.8911,0,2024-08-01 03:55:23+00:00
0x36be1e97ea98ab43b4debf92742517266f5731a3000200000000000000000466,mainnet,50wstETH-50ACX,7353.37,3620.9842,1949.7607,5673.0130,4477.5613,1195.4515,102.2681,0,2024-07-31 00:48:59+00:00
0x05ff47afada98a98982113758878f9a8b9fdda0a000000000000000000000645,mainnet,weETH/rETH,6201.62,3053.8335,1644.3719,4784.4552,3853.5619,930.8933,86.2498,0,2024-08-01 10:37:59+00:00
0x9f9d900462492d4c21e9523ca95a7cd86142f298000200000000000000000462,mainnet,50rETH-50RPL,6023.57,2966.1572,1597.1616,4647.0923,3757.0972,889.9951,83.7735,0,2024-07-30 08:51:35+00:00
0x42ed016f826165c2e5976fe5bc3df540c5ad0af700000000000000000000058b,mainnet,wstETH-rETH-sfrxETH-BPT,3751.36,1847.2639,994.6806,2894.1170,2526.0513,368.0659,52.1725,0,2024-07-02 06:07:47+00:00
0x7761b6e0daa04e70637d81f1da7d186c205c2ade00000000000000000000065d,mainnet,rsETH / ETHx,3293.45,1621.7775,873.2648,2540.8466,2277.9631,262.8833,45.8042,0,2024-07-21 14:13:35+00:00
0x3ff3a210e57cfe679d9ad1e9ba6453a716c56a2e0002000000000000000005d5,mainnet,STG/USDC,3159.26,1555.6990,837.6841,2437.3210,2205.2612,232.0596,43.9379,0,2024-07-30 08:52:47+00:00
0x63e0d47a6964ad1565345da9bfa66659f4983f02000000000000000000000681,mainnet,pufETH/wstETH,2802.81,1380.1741,743.1707,2162.3251,2012.1424,150.1827,38.9804,0,2024-07-29 15:51:59+00:00
0xcf7b51ce5755513d4be016b0e28d6edeffa1d52a000200000000000000000617,mainnet,RDNT-WETH,2676.04,1317.7493,709.5573,2064.5241,1943.4606,121.0636,37.2174,0,2024-08-01 10:20:47+00:00
0x8353157092ed8be69a9df8f95af097bbf33cb2af0000000000000000000005d9,mainnet,GHO/USDT/USDC,2292.66,1128.9634,607.9034,1768.7523,1735.7514,33.0006,31.8855,0,2024-07-30 07:06:59+00:00
0x264062ca46a1322c2e6464471764089e01f22f1900000000000000000000066b,mainnet,sDOLA-DOLA BSP,2152.64,1060.0140,570.7768,1660.7290,1659.8910,0.8379,29.9382,0,2024-07-31 15:50:23+00:00
0xdfe6e7e18f6cc65fa13c8d8966013d4fda74b6ba000000000000000000000558,mainnet,ankrETH/wstETH,1705.86,840.0083,452.3122,1316.0450,1316.0450,0.0000,23.7245,0,2024-07-24 08:49:47+00:00
0x4216d5900a6109bba48418b5e2ab6cc4e61cf4770000000000000000000006a1,mainnet,trenSTETH,1356.27,667.8614,359.6177,1046.3417,1046.3418,0.0000,18.8626,0,2024-07-31 14:11:23+00:00
0x49cbd67651fbabce12d1df18499896ec87bef46f00000000000000000000064a,mainnet,sDAI/3Pool,1299.11,639.7144,344.4616,1002.2436,1002.2436,0.0000,18.0676,0,2024-07-29 00:37:59+00:00
0xf7a826d47c8e02835d94fb0aa40f0cc9505cb1340002000000000000000005e0,mainnet,ECLP-wstETH-cbETH,1285.93,633.2242,340.9669,992.0754,992.0756,0.0000,17.8843,0,2024-07-28 22:53:35+00:00
0xf16aee6a71af1a9bc8f56975a4c2705ca7a782bc0002000000000000000004bb,mainnet,20WETH-80ALCX,777.05,382.6389,206.0364,599.4823,0,599.4822,10.8070,0,2024-08-01 09:49:11+00:00
0xf01b0684c98cd7ada480bfdf6e43876422fa1fc10002000000000000000005de,mainnet,ECLP-wstETH-wETH,697.11,343.2745,184.8401,537.8098,0,537.8097,9.6952,0,2024-08-01 02:25:47+00:00
0xb91159aa527d4769cb9faf3e4adb760c7e8c8ea700000000000000000000067c,mainnet,ETHx/wstETH,423.81,208.6947,112.3741,0,0,0,-321.0688,0,2024-07-31 20:47:23+00:00
0xed0df9cd16d806e8a523805e53cf0c56e6db4d1d000000000000000000000687,mainnet,ShezUSD/sDAI,421.50,207.5572,111.7616,0,0,0,-319.3188,0,2024-08-01 01:40:23+00:00
0x1cce5169bde03f3d5ad0206f6bd057953539dae600020000000000000000062b,mainnet,ECLP-GYD-sDAI,363.78,179.1344,96.4570,0,0,0,-275.5914,0,2024-07-29 16:31:23+00:00
0xe7e2c68d3b13d905bbb636709cf4dfd21076b9d20000000000000000000005ca,mainnet,swETH-WETH-BPT,328.20,161.6139,87.0229,0,0,0,-248.6368,0,2024-07-27 06:09:47+00:00
0xdd59f89b5b07b7844d72996fc9d83d81acc8219600000000000000000000059e,mainnet,uniETH-WETH,270.07,132.9893,71.6096,0,0,0,-204.5989,0,2024-07-30 03:34:47+00:00
0xff42a9af956617e4c3532ef2fc7567465efe4909000200000000000000000672,mainnet,50KEP/50rsETH,207.74,102.2964,55.0827,0,0,0,-157.3791,0,2024-07-24 17:19:23+00:00
0xb08885e6026bab4333a80024ec25a1a3e1ff2b8a000200000000000000000445,mainnet,B-staFiETH-WETH-Stable,136.29,67.1126,36.1376,0,0,0,-103.2502,0,2024-07-20 17:05:11+00:00
0xdedb11a6a23263469567c2881a9b9f8629ee0041000000000000000000000669,mainnet,svETH/wstETH,51.92,25.5667,13.7667,0,0,0,-39.3334,0,2024-07-28 00:54:35+00:00
0x38fe2b73612527eff3c5ac3bf2dcb73784ad927400000000000000000000068c,mainnet,saETH/wstETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-06-05 00:44:35+00:00
0x40c806394d03d350420d13cd7d1de1c806f349560000000000000000000005f5,mainnet,qETH/WETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-07-03 10:12:35+00:00
0x47a4f5440ab097cf3ec7abeedf1afecc5749a4e200000000000000000000068d,mainnet,aETH/wstETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-06-05 00:44:59+00:00
0x5f1f4e50ba51d723f12385a8a9606afc3a0555f5000200000000000000000465,mainnet,50wstETH-50LDO,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-05-21 19:24:11+00:00
0xb3b675a9a3cb0df8f66caf08549371bfb76a9867000200000000000000000611,mainnet,ECLP-mevETH-wETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-07-02 09:27:47+00:00
0xbad20c15a773bf03ab973302f61fabcea5101f0a000000000000000000000034,gnosis,bb-WETH-wstETH,6235.92,8217.4874,4424.8009,12642.2883,8878.1849,3764.1034,0.0000,0,2024-08-01 05:55:40+00:00
0x71e1179c5e197fa551beec85ca2ef8693c61b85b0002000000000000000000a0,gnosis,ECLP-rETH-WETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-08-01 08:23:20+00:00
0x8dd4df4ce580b9644437f3375e54f1ab0980822800020000000000000000009c,gnosis,ECLP-wstETH-WETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-08-01 11:57:15+00:00
0xab99a3e856deb448ed99713dfce62f937e2d4d74000000000000000000000118,base,weETH/wETH,1060.02,1400.4897,754.1098,2367.5671,1662.6498,704.9173,212.9676,0,2024-08-01 06:07:01+00:00
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,738.08,975.1452,525.0782,1648.5103,1157.6842,490.8261,148.2869,0,2024-08-01 03:48:49+00:00
0xfb4c2e6e6e27b5b4a07a36360c89ede29bb3c9b6000000000000000000000026,base,cbETH/WETH,147.16,194.4266,104.6912,0,0,0,-299.1178,0,2024-08-01 12:42:23+00:00
0x0c659734f1eef9c63b7ebdf78a164cdd745586db000000000000000000000046,base,USDC/USDbC/axlUSDC,30.57,40.3888,21.7478,0,0,0,-62.1367,0,2024-07-31 13:37:41+00:00
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,8690.68,3321.9358,1788.7346,5110.6704,4238.0002,872.6702,0,0,2024-08-01 11:29:21+00:00
0xc13546b97b9b1b15372368dc06529d7191081f5b00000000000000000000001d,avalanche,ggAVAX-WAVAX-BPT,1571.47,600.6805,323.4434,924.1239,0,924.1239,0,0,2024-07-31 11:19:33+00:00
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,13925.39,5565.5951,2996.8589,9392.0830,7001.2311,2390.8519,829.6291,0,2024-08-01 12:38:27+00:00
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,2749.43,1098.8715,591.7000,1854.3736,1707.7924,146.5812,163.8021,0,2024-08-01 07:39:11+00:00
0x2d6ced12420a9af5a83765a8c48be2afcd1a8feb000000000000000000000500,arbitrum,cbETH/rETH/wstETH,2479.19,990.8640,533.5422,1672.1082,1579.7945,92.3138,147.7020,0,2024-08-01 10:11:15+00:00
0x46472cba35e6800012aa9fcc7939ff07478c473e00020000000000000000056c,arbitrum,ECLP-GHO-AUSDC,2166.35,865.8305,466.2164,1461.1110,1431.6194,29.4916,129.0641,0,2024-08-01 10:12:36+00:00
0xc2598280bfea1fe18dfcabd21c7165c40c6859d30000000000000000000004f3,arbitrum,wstETH/sfrxETH,2077.67,830.3875,447.1317,1401.3000,1389.6165,11.6834,123.7808,0,2024-08-01 09:56:07+00:00
0xe8a6026365254f779b6927f00f8724ea1b8ae5e0000000000000000000000580,arbitrum,gUSDC/USDC,1685.12,673.4961,362.6517,1136.5417,1136.5417,0.0000,100.3939,0,2024-08-01 09:52:38+00:00
0xcdcef9765d369954a4a936064535710f7235110a000200000000000000000558,arbitrum,ECLP-weETH-wstETH,1405.19,561.6158,302.4085,947.7408,947.7409,0.0000,83.7166,0,2024-08-01 11:16:51+00:00
0xb61371ab661b1acec81c699854d2f911070c059e000000000000000000000516,arbitrum,ezETH/wstETH,1076.44,430.2234,231.6588,726.0129,0,726.0129,64.1307,0,2024-08-01 12:11:48+00:00
0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54000000000000000000000480,arbitrum,ankrETH/wstETH-BPT,1061.32,424.1804,228.4048,715.8151,0,715.8153,63.2299,0,2024-07-31 14:15:54+00:00
0x2ce4457acac29da4736ae6f5cd9f583a6b335c270000000000000000000004dc,arbitrum,sFRAX/4POOL,1052.64,420.7112,226.5368,709.9609,0,709.9609,62.7129,0,2024-07-31 04:04:03+00:00
0x90e6cb5249f5e1572afbf8a96d8a1ca6acffd73900000000000000000000055c,arbitrum,rsETH/wETH,956.06,382.1109,205.7520,644.8217,0,644.8218,56.9588,0,2024-08-01 12:20:07+00:00
0x7b54c44fbe6db6d97fd22b8756f89c0af16202cc00000000000000000000053c,arbitrum,ETHx/wstETH,944.61,377.5346,203.2879,637.0992,0,637.0992,56.2767,0,2024-08-01 11:25:48+00:00
0xd0ec47c54ca5e20aaae4616c25c825c7f48d40690000000000000000000004ef,arbitrum,rETH/wETH BPT,902.38,360.6564,194.1996,608.6171,0,608.6169,53.7610,0,2024-08-01 12:08:17+00:00
0x125bc5a031b2db6733bfa35d914ffa428095978b000200000000000000000514,arbitrum,ECLP-AUSDC-AUSDT,746.49,298.3515,160.6508,0,0,0,-459.0023,0,2024-08-01 11:40:37+00:00
0xef0c116a2818a5b1a5d836a291856a321f43c2fb00020000000000000000053a,arbitrum,ECLP-WOETH-WETH,715.21,285.8497,153.9191,0,0,0,-439.7688,0,2024-08-01 12:40:41+00:00
0x423a1323c871abc9d89eb06855bf5347048fc4a5000000000000000000000496,arbitrum,4POOL-BPT,656.16,262.2491,141.2110,0,0,0,-403.4601,0,2024-08-01 08:26:12+00:00
0x7967fa58b9501600d96bd843173b9334983ee6e600020000000000000000056e,arbitrum,ECLP-wstETH-WETH,492.52,196.8467,105.9944,0,0,0,-302.8411,0,2024-08-01 10:24:28+00:00
0x6e822c64c00393b2078f2a5bb75c575ab505b55c000200000000000000000548,arbitrum,ECLP-GYD-AUSDC,344.80,137.8071,74.2038,0,0,0,-212.0109,0,2024-08-01 04:32:22+00:00
0x7272163a931dac5bbe1cb5fefaf959bb65f7346f000200000000000000000549,arbitrum,ECLP-GYD-AUSDT,192.03,76.7491,41.3264,0,0,0,-118.0755,0,2024-08-01 04:58:58+00:00
0x14abd18d1fa335e9f630a658a2799b33208763fa00020000000000000000051f,arbitrum,2CLP-AUSDT-USDT,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-07-31 08:31:55+00:00
0x9f8ed1acfe0c863381b9081aff2144fc867aa7730002000000000000000004d4,arbitrum,50ANKR/50ankrETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-01-02 18:27:12+00:00
