target,platform,amount
0x0d1b58fB1fC10F2160178DE1eAE2d520335ee372,balancer,1076.0669
0x0d1b58fB1fC10F2160178DE1eAE2d520335ee372,aura,0.0000
0xf8A95653CC7ee59AfA2304DcC518c431a15C292C,balancer,710.5358
0xf8A95653CC7ee59AfA2304DcC518c431a15C292C,aura,0.0000
0xF22c4C0093a13c193A3162d5B50bC92a8ECB58ef,balancer,607.2686
0xF22c4C0093a13c193A3162d5B50bC92a8ECB58ef,aura,0.0000
0x8135d6AbFd42707A87A7b94c5CFA3529f9b432AD,balancer,0.0000
0x8135d6AbFd42707A87A7b94c5CFA3529f9b432AD,aura,2605.8766
0xa86e8e8CfAe8C9847fA9381d4631c13c7b3466bd,balancer,77.2438
0xa86e8e8CfAe8C9847fA9381d4631c13c7b3466bd,aura,0.0000
0x1e916950A659Da9813EE34479BFf04C732E03deb,balancer,180.0077
0x1e916950A659Da9813EE34479BFf04C732E03deb,aura,0.0000
0x9965713498c74aee49cEf80B2195461F188F24f8,balancer,761.0423
0x9965713498c74aee49cEf80B2195461F188F24f8,aura,0.0000
0xd75026F8723b94d9a360A282080492d905c6A558,balancer,526.2220
0xd75026F8723b94d9a360A282080492d905c6A558,aura,1046.1286
0xf8C85bd74FeE26831336B51A90587145391a27Ba,balancer,701.2512
0xf8C85bd74FeE26831336B51A90587145391a27Ba,aura,0.0000
0xC859BF9d7B8C557bBd229565124c2C09269F3aEF,balancer,348.5426
0xC859BF9d7B8C557bBd229565124c2C09269F3aEF,aura,933.0521
0xf697535848B535900c76f70F1e36EC3985D27862,balancer,1043.5665
0xf697535848B535900c76f70F1e36EC3985D27862,aura,0.0000
0x79eF6103A513951a3b25743DB509E267685726B7,balancer,2775.1130
0x79eF6103A513951a3b25743DB509E267685726B7,aura,0.0000
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,balancer,918.6997
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,aura,3284.1587
0x0021e01B9fAb840567a8291b864fF783894EabC6,balancer,897.2348
0x0021e01B9fAb840567a8291b864fF783894EabC6,aura,2687.0710
0xa8B309a75f0D64ED632d45A003c68A30e59A1D8b,balancer,876.8928
0xa8B309a75f0D64ED632d45A003c68A30e59A1D8b,aura,2723.3888
0x80A423a65a6a630943D9A34b8b78943af00c98cD,balancer,822.0122
0x80A423a65a6a630943D9A34b8b78943af00c98cD,aura,0.0000
0x5C0F23A5c1be65Fa710d385814a7Fd1Bda480b1C,balancer,1211.4594
0x5C0F23A5c1be65Fa710d385814a7Fd1Bda480b1C,aura,6509.5163
0x183D73dA7adC5011EC3C46e33BB50271e59EC976,balancer,681.8860
0x183D73dA7adC5011EC3C46e33BB50271e59EC976,aura,0.0000
0x15C84754c7445D0DF6c613f1490cA07654347c1B,balancer,393.6717
0x15C84754c7445D0DF6c613f1490cA07654347c1B,aura,1078.3117
0x6A2C2d4502335638d2c2f40f0171253fb2c2db88,balancer,607.6318
0x6A2C2d4502335638d2c2f40f0171253fb2c2db88,aura,1207.9711
0x10A19e7eE7d7F8a52822f6817de8ea18204F2e4f,payment,31524.91870498107461417981765
0xea06e1b4259730724885a39CE3ca670eFB020E26,beets,550.4935977333633127947905598
