pool_id,chain,partner,amount,target,pool_type
0x1e19cf2d73a72ef1332c882f20534b6519be0276000200000000000000000112,mainnet,Rocket Pool,838.0071719569165804054034667,0xb867EA3bBC909954d737019FEf5AB25dFDb38CB9,core
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd0000000000000000000005c2,mainnet,Lido,2331.520551172634879615242566,0x87D93d9B2C672bf9c9642d853a8682546a5012B5,core
