pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0xcd78a20c597e367a4e478a2411ceb790604d7c8f000000000000000000000c22,polygon,maticX-WMATIC-BPT,0.2207,2384.8573,6358.5342,3423.8261,9811.3584,6642.2704,3169.0879,28.9980,0,1743024365
0xa8cbbffe0d62797afaf7af0a23810bd5ba39a4dd000200000000000000000f04,polygon,ECLP-GYD-AUSDT,1.0144,7.0695,18.8487,10.1493,0.0000,0.0000,0.0000,-28.9980,0,1743034145
0xf0ad209e2e969eaaa8c882aac71f02d8a047d5c2000200000000000000000b49,polygon,ECLP-WMATIC-stMATIC,0.2225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1742993402
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd0000000000000000000005c2,mainnet,wstETH-WETH-BPT,2051.1018,12508.0543,7581.1465,4082.1558,11918.0560,8639.7206,3278.3354,254.7537,0,1743035411
0x36be1e97ea98ab43b4debf92742517266f5731a3000200000000000000000466,mainnet,50wstETH-50ACX,27.1015,11028.4564,6684.3605,3599.2710,10508.2499,7685.2846,2822.9653,224.6184,0,1743023723
0x1e19cf2d73a72ef1332c882f20534b6519be0276000200000000000000000112,mainnet,B-rETH-STABLE,2045.4886,9016.3378,5464.8130,2942.5916,8591.0419,0.0000,8591.0419,183.6373,0,1742889887
0x42ed016f826165c2e5976fe5bc3df540c5ad0af700000000000000000000058b,mainnet,wstETH-rETH-sfrxETH-BPT,2030.7579,3718.1504,2253.5754,1213.4637,3542.7672,2969.6664,573.1008,75.7282,0,1742487935
0x596192bb6e41802428ac943d2f1476c1af25cc0e000000000000000000000659,mainnet,ezETH-WETH-BPT,2018.1519,3501.7652,2122.4241,1142.8437,3336.5888,2830.0841,506.5048,71.3210,0,1743062471
0x41fdbea2e52790c0a1dc374f07b628741f2e062d0002000000000000000006be,mainnet,ECLP-stdeUSD-deUSD,1.0121,3376.5462,2046.5286,1101.9769,3217.2762,2749.3097,467.9666,68.7707,0,1743069863
0x3ff3a210e57cfe679d9ad1e9ba6453a716c56a2e0002000000000000000005d5,mainnet,STG/USDC,0.4794,2515.3741,1524.5712,820.9230,2396.7252,2193.7982,202.9270,51.2311,0,1742895095
0x05ff47afada98a98982113758878f9a8b9fdda0a000000000000000000000645,mainnet,weETH/rETH,2017.8268,2493.1591,1511.1067,813.6728,2375.5581,2179.4681,196.0900,50.7786,0,1742935859
0x63e0d47a6964ad1565345da9bfa66659f4983f02000000000000000000000681,mainnet,pufETH/wstETH,2015.1547,2417.8915,1465.4869,789.1083,2303.8408,2130.9157,172.9251,49.2456,0,1742770991
0xf16aee6a71af1a9bc8f56975a4c2705ca7a782bc0002000000000000000004bb,mainnet,20WETH-80ALCX,25.5238,2014.5340,1221.0115,657.4677,1919.5095,1919.5095,0.0000,41.0304,0,1743010259
0xb819feef8f0fcdc268afe14162983a69f6bf179e000000000000000000000689,mainnet,sUSDe/USDC,1.0872,1760.7168,1067.1726,574.6314,1677.6647,1677.6647,0.0000,35.8608,0,1743054719
0xb91159aa527d4769cb9faf3e4adb760c7e8c8ea700000000000000000000067c,mainnet,ETHx/wstETH,2011.6048,1495.4044,906.3664,488.0434,1424.8670,1424.8670,0.0000,30.4572,0,1742985095
0x848a5564158d84b8a8fb68ab5d004fae11619a5400000000000000000000066a,mainnet,weETH/ezETH/rswETH,2023.3812,724.4251,439.0749,236.4250,690.2544,0.0000,690.2544,14.7545,0,1742721911
0x8353157092ed8be69a9df8f95af097bbf33cb2af0000000000000000000005d9,mainnet,GHO/USDT/USDC,1.0161,488.0861,295.8296,159.2929,0.0000,0.0000,0.0000,-455.1224,0,1742890931
0x1d13531bf6344c102280ce4c458781fbf14dad140000000000000000000006df,mainnet,tETH/wstETH,2357.7673,379.8963,230.2556,123.9838,0.0000,0.0000,0.0000,-354.2394,0,1742995175
0xcf7b51ce5755513d4be016b0e28d6edeffa1d52a000200000000000000000617,mainnet,80RDNT-20wETH,0.2059,165.1464,100.0954,53.8975,0.0000,0.0000,0.0000,-153.9930,0,1743068375
0x1cce5169bde03f3d5ad0206f6bd057953539dae600020000000000000000062b,mainnet,ECLP-GYD-sDAI,1.0326,113.5495,68.8225,37.0583,0.0000,0.0000,0.0000,-105.8807,0,1743008363
0x632aafc2d3d2ca1764e702aa25c065c273cd08ed0000000000000000000006d6,mainnet,DVstETH/wstETH,1963.7602,56.8794,34.4747,18.5633,0.0000,0.0000,0.0000,-53.0380,0,1743042059
0x8d93b853849b9884e2bb413444ec23eb5366ee910002000000000000000006b3,mainnet,ECLP-sUSDe-GYD,1.0457,32.0805,19.4440,10.4699,0.0000,0.0000,0.0000,-29.9139,0,1742490455
0x47a4f5440ab097cf3ec7abeedf1afecc5749a4e200000000000000000000068d,mainnet,aETH/wstETH,1934.0235,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1725947075
0x740a691bd31c4176bcb6b8a7a40f1a723537d99d0000000000000000000006b6,mainnet,cdcETH/wstETH,1983.1660,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1736766371
0xda17f3663c5d04c0b316cfa1a04aa53ebbc8c12c0000000000000000000006e7,mainnet,eBTC/wBTC,84509.9496,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1741687259
0xdd59f89b5b07b7844d72996fc9d83d81acc8219600000000000000000000059e,mainnet,uniETH-WETH,1993.8810,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1741216415
0xdfe6e7e18f6cc65fa13c8d8966013d4fda74b6ba000000000000000000000558,mainnet,ankrETH/wstETH,2030.7815,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1741685291
0xbad20c15a773bf03ab973302f61fabcea5101f0a000000000000000000000034,gnosis,bb-WETH-wstETH,2008.9505,3125.9971,10577.6910,5695.6798,16886.5259,11432.1451,5454.3809,613.1552,0,1743014910
0x8dd4df4ce580b9644437f3375e54f1ab0980822800020000000000000000009c,gnosis,ECLP-wstETH-WETH,2007.0834,75.1602,254.3257,136.9446,0.0000,0.0000,0.0000,-391.2704,0,1743069855
0xaa56989be5e6267fc579919576948db3e1f108070002000000000000000000ca,gnosis,ECLP-sDAI-USDC.e-rh,1.0312,30.9557,104.7473,56.4024,0.0000,0.0000,0.0000,-161.1497,0,1742994050
0x1e8b447129984d8a6b652c807dfc3bd1359731330002000000000000000000d6,gnosis,ECLP-GYD-sDAI,1.0184,7.0850,23.9742,12.9092,0.0000,0.0000,0.0000,-36.8833,0,1743003425
0x263a6edafa6444dc2ae550f9eff6344c1686d6aa0002000000000000000000d5,gnosis,ECLP-GYD-AUSDC.e,1.0071,4.5818,15.5037,8.3481,0.0000,0.0000,0.0000,-23.8518,0,1743044050
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,2012.3165,6369.7551,3027.1960,1630.0286,4657.2247,3152.9320,1504.2927,0.0000,0,1743056299
