target,platform,amount
0x9965713498c74aee49cEf80B2195461F188F24f8,balancer,3169.0879
0x9965713498c74aee49cEf80B2195461F188F24f8,aura,6642.2704
0xd75026F8723b94d9a360A282080492d905c6A558,balancer,1504.2927
0xd75026F8723b94d9a360A282080492d905c6A558,aura,3152.9320
0xf8C85bd74FeE26831336B51A90587145391a27Ba,balancer,5454.3809
0xf8C85bd74FeE26831336B51A90587145391a27Ba,aura,11432.1451
0x0d1b58fB1fC10F2160178DE1eAE2d520335ee372,balancer,810.1273
0x0d1b58fB1fC10F2160178DE1eAE2d520335ee372,aura,2630.3632
0xf8A95653CC7ee59AfA2304DcC518c431a15C292C,balancer,889.6860
0xf8A95653CC7ee59AfA2304DcC518c431a15C292C,aura,0.0000
0x8135d6AbFd42707A87A7b94c5CFA3529f9b432AD,balancer,562.4884
0x8135d6AbFd42707A87A7b94c5CFA3529f9b432AD,aura,2111.3229
0x1e916950A659Da9813EE34479BFf04C732E03deb,balancer,881.0430
0x1e916950A659Da9813EE34479BFf04C732E03deb,aura,0.0000
0xC859BF9d7B8C557bBd229565124c2C09269F3aEF,balancer,196.0900
0xC859BF9d7B8C557bBd229565124c2C09269F3aEF,aura,2179.4681
0x79eF6103A513951a3b25743DB509E267685726B7,balancer,8591.0419
0x79eF6103A513951a3b25743DB509E267685726B7,aura,0.0000
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,balancer,2822.9653
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,aura,7685.2846
0xA00DB7d9c465e95e4AA814A9340B9A161364470a,balancer,467.9666
0xA00DB7d9c465e95e4AA814A9340B9A161364470a,aura,2749.3097
0x0021e01B9fAb840567a8291b864fF783894EabC6,balancer,573.1008
0x0021e01B9fAb840567a8291b864fF783894EabC6,aura,2969.6664
0xa8B309a75f0D64ED632d45A003c68A30e59A1D8b,balancer,506.5048
0xa8B309a75f0D64ED632d45A003c68A30e59A1D8b,aura,2830.0841
0x0B9Ea598757c7D03FB1937cc16bdD2C9D416ff80,balancer,172.9251
0x0B9Ea598757c7D03FB1937cc16bdD2C9D416ff80,aura,2130.9157
0x253ED65fff980AEE7E94a0dC57BE304426048b35,balancer,690.2544
0x253ED65fff980AEE7E94a0dC57BE304426048b35,aura,0.0000
0x5C0F23A5c1be65Fa710d385814a7Fd1Bda480b1C,balancer,3278.3354
0x5C0F23A5c1be65Fa710d385814a7Fd1Bda480b1C,aura,8639.7206
0x84f7F5cD2218f31B750E7009Bb6fD34e0b945DaC,balancer,0.0000
0x84f7F5cD2218f31B750E7009Bb6fD34e0b945DaC,aura,1677.6647
0xAC08fde28aa2D123B61a5dB3074cAF72760FfeEB,balancer,0.0000
0xAC08fde28aa2D123B61a5dB3074cAF72760FfeEB,aura,1424.8670
0x183D73dA7adC5011EC3C46e33BB50271e59EC976,balancer,0.0000
0x183D73dA7adC5011EC3C46e33BB50271e59EC976,aura,1919.5095
0x15C84754c7445D0DF6c613f1490cA07654347c1B,balancer,202.9270
0x15C84754c7445D0DF6c613f1490cA07654347c1B,aura,2193.7982
0x10A19e7eE7d7F8a52822f6817de8ea18204F2e4f,payment,32599.8888
