chain,total_fees_collected,total_fees_earned_twap,noncore_fees,noncore_to_dao,noncore_to_vebal,noncore_to_beets,dao_share_pct,vebal_share_pct,beets_share_pct
arbitrum,398.7467,352.1880,46.5587,8.1478,38.4109,0.0000,17.50,82.50,0.00
polygon,6928.0870,0,6928.0870,1212.4152,5715.6718,0.0000,17.50,82.50,0.00
optimism,321.1176,53.3206,267.7970,23.4322,110.4663,133.8985,17.50,82.50,50.00
gnosis,686.5059,85.4791,601.0268,105.1797,495.8471,0.0000,17.50,82.50,0.00
mainnet,6751.7369,309.9711,0.0000,0.0000,0.0000,0.0000,17.50,82.50,0.00
fraxtal,2490.5371,0,2490.5371,435.8440,2054.6931,0.0000,17.50,82.50,0.00
