recipientGaugeAddr,poolAddress,symbol,distribution,pctDistribution,voteWeightNoBoost,staticBoost,dynamicBoost,boost,voteWeight,cap,fixedIncentive
0xA15C762974BA3aC59abc305FbA097A0E564F7470,0x73A7fe27fe9545D53924E529Acf11F3073841b9e,wrsETH/wETH,2814.8,20.0,0.7656693122222175,2.0,1.0,2.0,1.531338624444435,20%,0
0xF3B314B1D2bd7d9afa8eC637716A9Bb81dBc79e5,0x2Bb4712247D5F451063b5E4f6948abDfb925d93D,bpt-weethwsteth,2814.8,20.0,0.6593263521913542,2.0,1.0,2.0,1.3186527043827083,20%,0
0x5669FB0DCfA758Bf69FB3AdAB14578EDe14cc89A,0x5F8893506Ddc4C271837187d14A9C87964a074Dc,bpt-ethtri,2814.8,20.0,0.36865559477365983,1.5,2.8029489956394453,3.3029489956394453,1.2176506264945222,20%,0
0x9F9f8d58496691D541C40dbc2b1b20f8C43e8d8C,0x7Ca75bdEa9dEde97F8B13C6641B768650CB83782,ECLP-wstETH-WETH,1897.0622782187781,13.479197656805303,0.2481335734053481,1.0,3.0,3.0,0.7444007202160443,20%,0
0xF27D53f21d024643d50de50183932F17638229F6,0x4Fd63966879300caFafBB35D157dC5229278Ed23,BPT-rETH-ETH,1773.2108702798457,12.599196179336689,0.6455404885645438,1.0,1.0,1.0,0.6455404885645438,20%,0
0xC19055C2FF199Ba6190505Ef776573c8B7cC676A,0x004700ba0a4f5f22e1E78a277fCA55e36F47E09C,bpt-ankrgalaharm,1316.7688657234519,9.35603855139585,0.2410440427366241,1.75,1.3277712572415796,2.0777712572415794,0.5008343837274685,20%,0
0x758D3297d9D9325EFb6DD424a7B2EdCaB47e309E,0x2FEb76966459d7841fa8A7Ed0aa4bf574d6111Bf,bpt-yieldconcerto,333.8411008831618,2.372041359124356,0.1205220213683117,1.0,1.0,1.0,0.1205220213683117,10%,0
0xc46AB6Aa92F7c30B8Fb1D445b4B957203EbBbd6e,0xA71021492a3966EeC735Ed1B505aFa097c7cFe6f,bpt-fraxethe,308.7168848947609,2.1935262533377924,0.1205220213683117,1.0,1.0,1.0,0.1205220213683117,20%,0
