chain,total_fees_collected,total_fees_earned_twap,noncore_fees,noncore_to_dao,noncore_to_vebal,noncore_to_beets,dao_share_pct,vebal_share_pct,beets_share_pct
polygon,8014.8806,1275.8460,6739.0346,1179.3311,5559.7036,0.0000,17.50,82.50,0.00
base,3756.7545,3610.5120,146.2426,25.5924,120.6501,0.0000,17.50,82.50,0.00
optimism,1813.6060,1690.9825,122.6235,10.7296,50.5822,61.3118,17.50,82.50,50.00
arbitrum,10419.8771,5580.6944,4839.1826,846.8570,3992.3257,0.0000,17.50,82.50,0.00
avalanche,1465.1064,372.1221,1092.9843,191.2723,901.7121,0.0000,17.50,82.50,0.00
gnosis,18444.5194,1319.3180,17125.2014,2996.9102,14128.2912,0.0000,17.50,82.50,0.00
mainnet,104401.5284,49658.6034,54742.9250,9580.0119,45162.9131,0.0000,17.50,82.50,0.00
