,chain,symbol,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0xcf7b51ce5755513d4be016b0e28d6edeffa1d52a000200000000000000000617,mainnet,RDNT-WETH,2126.06,1704.9074,918.0271,2639.8600,2305.4240,334.4361,16.9255,0,2024-08-29 06:28:47+00:00
0x3ff3a210e57cfe679d9ad1e9ba6453a716c56a2e0002000000000000000005d5,mainnet,STG/USDC,1974.45,1583.3300,852.5623,2451.6107,2176.6935,274.9172,15.7185,0,2024-08-27 07:12:11+00:00
0x7761b6e0daa04e70637d81f1da7d186c205c2ade00000000000000000000065d,mainnet,rsETH / ETHx,1681.25,1348.2101,725.9593,2087.5539,1927.7408,159.8130,13.3845,0,2024-08-23 16:39:47+00:00
0xdfe6e7e18f6cc65fa13c8d8966013d4fda74b6ba000000000000000000000558,mainnet,ankrETH/wstETH,1478.23,1185.4065,638.2958,1835.4704,1755.3589,80.1116,11.7681,0,2024-08-26 16:44:59+00:00
0x264062ca46a1322c2e6464471764089e01f22f1900000000000000000000066b,mainnet,sDOLA-DOLA BSP,1158.05,928.6511,500.0429,1437.9133,1437.9134,0.0000,9.2192,0,2024-08-29 03:48:47+00:00
0x49cbd67651fbabce12d1df18499896ec87bef46f00000000000000000000064a,mainnet,sDAI/3Pool,936.94,751.3410,404.5682,1163.3681,1163.3681,0.0000,7.4589,0,2024-08-09 20:21:47+00:00
0xf7a826d47c8e02835d94fb0aa40f0cc9505cb1340002000000000000000005e0,mainnet,ECLP-wstETH-cbETH,729.58,585.0570,315.0307,905.8958,905.8958,0.0000,5.8081,0,2024-08-24 02:10:23+00:00
0xed0df9cd16d806e8a523805e53cf0c56e6db4d1d000000000000000000000687,mainnet,ShezUSD/sDAI,665.53,533.6947,287.3741,826.3671,0,826.3670,5.2983,0,2024-08-28 23:31:35+00:00
0x1cce5169bde03f3d5ad0206f6bd057953539dae600020000000000000000062b,mainnet,ECLP-GYD-sDAI,468.48,375.6785,202.2884,581.6966,0,581.6965,3.7297,0,2024-08-28 18:04:59+00:00
0xb91159aa527d4769cb9faf3e4adb760c7e8c8ea700000000000000000000067c,mainnet,ETHx/wstETH,464.86,372.7756,200.7253,577.2017,0,577.2016,3.7008,0,2024-08-27 23:13:23+00:00
0xdb1f2e1655477d08fb0992f82eede0053b8cd3820000000000000000000006ae,mainnet,shezETH/wstETH,297.39,238.4798,128.4122,0,0,0,-366.8920,0,2024-08-28 21:36:35+00:00
0xdd59f89b5b07b7844d72996fc9d83d81acc8219600000000000000000000059e,mainnet,uniETH-WETH,186.47,149.5320,80.5173,0,0,0,-230.0493,0,2024-08-19 06:37:11+00:00
0xff42a9af956617e4c3532ef2fc7567465efe4909000200000000000000000672,mainnet,50KEP/50rsETH,135.70,108.8191,58.5949,0,0,0,-167.4140,0,2024-08-26 01:17:35+00:00
0x740a691bd31c4176bcb6b8a7a40f1a723537d99d0000000000000000000006b6,mainnet,cdcETH/wstETH,39.28,31.4990,16.9610,0,0,0,-48.4600,0,2024-08-23 07:28:35+00:00
0x41fdbea2e52790c0a1dc374f07b628741f2e062d0002000000000000000006be,mainnet,ECLP-stdeUSD-deUSD,0.26,0.2085,0.1123,0,0,0,-0.3208,0,2024-08-28 22:35:23+00:00
0x40c806394d03d350420d13cd7d1de1c806f349560000000000000000000005f5,mainnet,qETH/WETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-07-03 10:12:35+00:00
0x47a4f5440ab097cf3ec7abeedf1afecc5749a4e200000000000000000000068d,mainnet,aETH/wstETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-06-05 00:44:59+00:00
0xb08885e6026bab4333a80024ec25a1a3e1ff2b8a000200000000000000000445,mainnet,B-staFiETH-WETH-Stable,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-08-11 15:58:59+00:00
0xb3b675a9a3cb0df8f66caf08549371bfb76a9867000200000000000000000611,mainnet,ECLP-mevETH-wETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-07-02 09:27:47+00:00
0xe7e2c68d3b13d905bbb636709cf4dfd21076b9d20000000000000000000005ca,mainnet,swETH-WETH-BPT,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-08-09 09:44:47+00:00
0xbad20c15a773bf03ab973302f61fabcea5101f0a000000000000000000000034,gnosis,bb-WETH-wstETH,4471.64,7965.9812,4289.3745,12255.3557,8380.5690,3874.7867,0.0000,0,2024-08-29 01:44:45+00:00
0x71e1179c5e197fa551beec85ca2ef8693c61b85b0002000000000000000000a0,gnosis,ECLP-rETH-WETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-08-29 09:40:35+00:00
0x8dd4df4ce580b9644437f3375e54f1ab0980822800020000000000000000009c,gnosis,ECLP-wstETH-WETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-08-29 09:34:50+00:00
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,947.83,620.3622,334.0412,1308.2001,894.5853,413.6148,353.7968,0,2024-08-29 07:09:43+00:00
0xab99a3e856deb448ed99713dfce62f937e2d4d74000000000000000000000118,base,weETH/wETH,336.50,220.2419,118.5918,0,0,0,-338.8337,0,2024-08-29 04:42:29+00:00
0x0c659734f1eef9c63b7ebdf78a164cdd745586db000000000000000000000046,base,USDC/USDbC/axlUSDC,14.86,9.7260,5.2371,0,0,0,-14.9631,0,2024-08-28 12:40:43+00:00
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,4298.43,1617.9141,871.1845,2489.0987,2489.0987,0.0000,0,0,2024-08-29 00:05:37+00:00
0xc13546b97b9b1b15372368dc06529d7191081f5b00000000000000000000001d,avalanche,ggAVAX-WAVAX-BPT,2010.66,756.8054,407.5106,1164.3161,0,1164.3161,0,0,2024-08-28 17:47:09+00:00
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,6660.78,2514.5083,1353.9660,4818.3809,3431.5036,1386.8775,949.9067,0,2024-08-29 09:30:12+00:00
0xc2598280bfea1fe18dfcabd21c7165c40c6859d30000000000000000000004f3,arbitrum,wstETH/sfrxETH,2862.03,1080.4437,581.7774,2070.3805,1552.3409,518.0396,408.1594,0,2024-08-29 08:54:09+00:00
0xcdcef9765d369954a4a936064535710f7235110a000200000000000000000558,arbitrum,ECLP-weETH-wstETH,2726.79,1029.3893,554.2866,1972.5488,1485.4406,487.1078,388.8729,0,2024-08-29 09:11:31+00:00
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,2059.75,777.5754,418.6944,1490.0150,1155.4698,334.5453,293.7452,0,2024-08-29 07:49:47+00:00
0x7b54c44fbe6db6d97fd22b8756f89c0af16202cc00000000000000000000053c,arbitrum,ETHx/wstETH,1922.31,725.6904,390.7564,1390.5912,1087.4811,303.1102,274.1444,0,2024-08-29 07:40:48+00:00
0x2d6ced12420a9af5a83765a8c48be2afcd1a8feb000000000000000000000500,arbitrum,cbETH/rETH/wstETH,1756.09,662.9408,356.9681,1270.3485,1005.2557,265.0927,250.4396,0,2024-08-29 08:10:42+00:00
0xb61371ab661b1acec81c699854d2f911070c059e000000000000000000000516,arbitrum,ezETH/wstETH,1556.15,587.4615,316.3254,1125.7126,906.3494,219.3632,221.9256,0,2024-08-29 08:57:45+00:00
0x2ce4457acac29da4736ae6f5cd9f583a6b335c270000000000000000000004dc,arbitrum,sFRAX/4POOL,1474.86,556.7738,299.8013,1066.9077,866.1370,200.7706,210.3327,0,2024-08-29 04:43:11+00:00
0x7967fa58b9501600d96bd843173b9334983ee6e600020000000000000000056e,arbitrum,ECLP-wstETH-WETH,1188.92,448.8287,241.6770,860.0598,0,860.0602,169.5541,0,2024-08-29 07:50:58+00:00
0xd0ec47c54ca5e20aaae4616c25c825c7f48d40690000000000000000000004ef,arbitrum,rETH/wETH BPT,1019.45,384.8521,207.2281,737.4659,0,737.4660,145.3857,0,2024-08-28 13:42:56+00:00
0xef0c116a2818a5b1a5d836a291856a321f43c2fb00020000000000000000053a,arbitrum,ECLP-WOETH-WETH,780.51,294.6500,158.6577,0,0,0,-453.3077,0,2024-08-29 07:52:12+00:00
0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54000000000000000000000480,arbitrum,ankrETH/wstETH-BPT,702.50,265.2005,142.8003,0,0,0,-408.0007,0,2024-08-27 22:07:15+00:00
0x59743f1812bb85db83e9e4ee061d124aaa64290000000000000000000000052b,arbitrum,sUSDe/sFRAX,629.66,237.7027,127.9938,0,0,0,-365.6964,0,2024-08-29 08:40:39+00:00
0xe8a6026365254f779b6927f00f8724ea1b8ae5e0000000000000000000000580,arbitrum,gUSDC/USDC,614.05,231.8098,124.8206,0,0,0,-356.6304,0,2024-08-28 17:13:10+00:00
0x90e6cb5249f5e1572afbf8a96d8a1ca6acffd73900000000000000000000055c,arbitrum,rsETH/wETH,536.23,202.4320,109.0018,0,0,0,-311.4338,0,2024-08-29 09:32:14+00:00
0x8d58755ca11d2c7273fed72aeb637e38a66c228c00000000000000000000058c,arbitrum,sUSX/USDC,423.69,159.9470,86.1253,0,0,0,-246.0724,0,2024-08-15 02:08:46+00:00
0x125bc5a031b2db6733bfa35d914ffa428095978b000200000000000000000514,arbitrum,ECLP-AUSDC-AUSDT,389.76,147.1381,79.2282,0,0,0,-226.3664,0,2024-08-28 13:11:38+00:00
0xdfa752ca3ff49d4b6dbe08e2d5a111f51773d3950000000000000000000004e8,arbitrum,sFRAX/FRAX,308.62,116.5070,62.7345,0,0,0,-179.2415,0,2024-08-27 23:41:34+00:00
0x423a1323c871abc9d89eb06855bf5347048fc4a5000000000000000000000496,arbitrum,4POOL-BPT,264.04,99.6776,53.6726,0,0,0,-153.3502,0,2024-08-29 04:43:11+00:00
0x6e822c64c00393b2078f2a5bb75c575ab505b55c000200000000000000000548,arbitrum,ECLP-GYD-AUSDC,218.67,82.5500,44.4500,0,0,0,-127.0000,0,2024-08-29 03:46:56+00:00
0xdeeaf8b0a8cf26217261b813e085418c7dd8f1ee00020000000000000000058f,arbitrum,ECLP-sUSDe-GYD,209.12,78.9448,42.5087,0,0,0,-121.4535,0,2024-08-29 08:11:12+00:00
0x7272163a931dac5bbe1cb5fefaf959bb65f7346f000200000000000000000549,arbitrum,ECLP-GYD-AUSDT,190.18,71.7948,38.6587,0,0,0,-110.4535,0,2024-08-29 05:24:04+00:00
0xc757f12694f550d0985ad6e1019c4db4a803f1600002000000000000000004de,arbitrum,50wstETH/50sFRAX,127.45,48.1136,25.9073,0,0,0,-74.0209,0,2024-08-29 04:16:48+00:00
0x69d9bc07a19caad9ae4ca40af18d5a688839a29900020000000000000000058e,arbitrum,ECLP-gUSDC-AUSDC,102.26,38.6041,20.7868,0,0,0,-59.3910,0,2024-08-29 06:13:16+00:00
0xb8cb384e65096386c1edaaf784e842c957fa3645000000000000000000000571,arbitrum,inETH/wstETH,92.05,34.7498,18.7114,0,0,0,-53.4612,0,2024-08-29 09:40:53+00:00
0xa899c63ba9ff275d6bfc83e43ee8e58ff6987584000200000000000000000594,arbitrum,ECLP-rETH-wstETH,45.81,17.2937,9.3120,0,0,0,-26.6057,0,2024-08-29 01:30:19+00:00
0x315dd595e82bdc0c194f3a38a08fde480d7e5d2100020000000000000000056a,arbitrum,ECLP-wUSDM-GYD,45.69,17.2484,9.2876,0,0,0,-26.5360,0,2024-08-29 05:19:33+00:00
0x36c2f879f446c3b6533f9703745c0504f3a84885000200000000000000000591,arbitrum,ECLP-sFRAX-aFRAX,23.15,8.7393,4.7058,0,0,0,-13.4451,0,2024-08-29 04:45:44+00:00
0x46472cba35e6800012aa9fcc7939ff07478c473e00020000000000000000056c,arbitrum,ECLP-GHO-AUSDC,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-08-29 09:08:37+00:00
0xca8ecd05a289b1fbc2e0eaec07360c4bfec07b6100020000000000000000051d,arbitrum,2CLP-AUSDC-USDC,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-08-28 22:41:53+00:00
0xf13758d6edd1937dcb3f4fe75889b579d400299a000000000000000000000595,arbitrum,weETH/wETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-08-13 20:33:49+00:00
0x9f8ed1acfe0c863381b9081aff2144fc867aa7730002000000000000000004d4,arbitrum,50ANKR/50ankrETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-01-02 18:27:12+00:00
