chain,total_fees_collected,total_fees_earned_twap,noncore_fees,noncore_to_dao,noncore_to_vebal,noncore_to_beets,dao_share_pct,vebal_share_pct,beets_share_pct
polygon,17279.1994,308.6118,16970.5877,2969.8528,14000.7348,0.0000,17.50,82.50,0.00
avalanche,618.4052,537.0849,81.3203,14.2311,67.0893,0.0000,17.50,82.50,0.00
arbitrum,11213.1800,6165.0933,5048.0867,883.4152,4164.6715,0.0000,17.50,82.50,0.00
optimism,7754.3722,3158.5809,4595.7912,402.1317,1895.7639,2297.8956,17.50,82.50,50.00
gnosis,23956.2254,1501.9679,22454.2576,3929.4951,18524.7625,0.0000,17.50,82.50,0.00
base,5008.0200,4005.7039,1002.3161,175.4053,826.9108,0.0000,17.50,82.50,0.00
mainnet,183067.2138,90605.3479,92461.8659,16180.8265,76281.0394,0.0000,17.50,82.50,0.00
