pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0xcd78a20c597e367a4e478a2411ceb790604d7c8f000000000000000000000c22,polygon,maticX-WMATIC-BPT,0.1953,1341.5936,167.6992,234.7789,939.1155,0.0000,939.1155,0.0000,0,1745595570
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd0000000000000000000005c2,mainnet,wstETH-WETH-BPT,1686.1809,11656.2743,1457.0343,2039.8480,8561.9192,6222.5649,2339.3543,402.5272,0,1745482511
0x596192bb6e41802428ac943d2f1476c1af25cc0e000000000000000000000659,mainnet,ezETH-WETH-BPT,1660.6051,10762.5307,1345.3163,1883.4429,7905.4350,5781.7563,2123.6787,371.6635,0,1745584487
0x1e19cf2d73a72ef1332c882f20534b6519be0276000200000000000000000112,mainnet,B-rETH-STABLE,1679.0360,8457.6159,1057.2020,1480.0828,6212.3988,0.0000,6212.3988,292.0676,0,1745482355
0x42ed016f826165c2e5976fe5bc3df540c5ad0af700000000000000000000058b,mainnet,wstETH-rETH-sfrxETH-BPT,1667.4469,3239.8390,404.9799,566.9718,2379.7690,2071.4444,308.3245,111.8817,0,1745318435
0x36be1e97ea98ab43b4debf92742517266f5731a3000200000000000000000466,mainnet,50wstETH-50ACX,20.9616,2401.6072,300.2009,420.2813,1764.0599,1658.0151,106.0448,82.9349,0,1745592335
0xda17f3663c5d04c0b316cfa1a04aa53ebbc8c12c0000000000000000000006e7,mainnet,eBTC/wBTC,85383.9537,2350.7467,293.8433,411.3807,1726.7012,1632.9299,93.7713,81.1786,0,1744541807
0x41fdbea2e52790c0a1dc374f07b628741f2e062d0002000000000000000006be,mainnet,ECLP-stdeUSD-deUSD,1.0127,2227.6047,278.4506,389.8308,1636.2494,1636.2494,0.0000,76.9261,0,1745234747
0xf16aee6a71af1a9bc8f56975a4c2705ca7a782bc0002000000000000000004bb,mainnet,20WETH-80ALCX,20.8887,2084.5613,260.5702,364.7982,1531.1793,1531.1793,0.0000,71.9863,0,1745328431
0x3ff3a210e57cfe679d9ad1e9ba6453a716c56a2e0002000000000000000005d5,mainnet,STG/USDC,0.4507,1965.6685,245.7086,343.9920,1443.8486,1443.8486,0.0000,67.8806,0,1745347091
0xb819feef8f0fcdc268afe14162983a69f6bf179e000000000000000000000689,mainnet,sUSDe/USDC,1.0896,1459.2405,182.4051,255.3671,1071.8604,1071.8604,0.0000,50.3921,0,1745206175
0x05ff47afada98a98982113758878f9a8b9fdda0a000000000000000000000645,mainnet,weETH/rETH,1656.2087,1448.7668,181.0959,253.5342,1064.1672,1064.1672,0.0000,50.0304,0,1745431139
0xb91159aa527d4769cb9faf3e4adb760c7e8c8ea700000000000000000000067c,mainnet,ETHx/wstETH,1653.9984,1142.7226,142.8403,199.9765,839.3676,0.0000,839.3676,39.4617,0,1745525987
0x848a5564158d84b8a8fb68ab5d004fae11619a5400000000000000000000066a,mainnet,weETH/ezETH/rswETH,1667.3976,682.8703,85.3588,119.5023,0.0000,0.0000,0.0000,-478.0092,0,1745430995
0x63e0d47a6964ad1565345da9bfa66659f4983f02000000000000000000000681,mainnet,pufETH/wstETH,1656.8567,672.1891,84.0236,117.6331,0.0000,0.0000,0.0000,-470.5324,0,1745591795
0x1d13531bf6344c102280ce4c458781fbf14dad140000000000000000000006df,mainnet,tETH/wstETH,1939.9141,484.8084,60.6010,84.8415,0.0000,0.0000,0.0000,-339.3659,0,1745545235
0x8353157092ed8be69a9df8f95af097bbf33cb2af0000000000000000000005d9,mainnet,GHO/USDT/USDC,1.0173,388.0805,48.5101,67.9141,0.0000,0.0000,0.0000,-271.6564,0,1745487419
0xcf7b51ce5755513d4be016b0e28d6edeffa1d52a000200000000000000000617,mainnet,80RDNT-20wETH,0.1578,140.6445,17.5806,24.6128,0.0000,0.0000,0.0000,-98.4511,0,1745573147
0x8d93b853849b9884e2bb413444ec23eb5366ee910002000000000000000006b3,mainnet,ECLP-sUSDe-GYD,1.0476,58.4511,7.3064,10.2289,0.0000,0.0000,0.0000,-40.9158,0,1745522459
