pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit,is_partner
0x1d13531bf6344c102280ce4c458781fbf14dad140000000000000000000006df,mainnet,tETH/wstETH,3116.1185,1138.1102,142.2638,199.1693,813.8223,0.0000,813.8223,17.1451,0,1750339031,False
0xb91159aa527d4769cb9faf3e4adb760c7e8c8ea700000000000000000000067c,mainnet,ETHx/wstETH,2651.2280,814.1911,101.7739,142.4834,582.1992,0.0000,582.1992,12.2654,0,1750314515,False
0x848a5564158d84b8a8fb68ab5d004fae11619a5400000000000000000000066a,mainnet,weETH/ezETH/rswETH,2661.2042,481.4871,60.1859,84.2602,0.0000,0.0000,0.0000,-337.0410,0,1750283759,False
0xda17f3663c5d04c0b316cfa1a04aa53ebbc8c12c0000000000000000000006e7,mainnet,eBTC/wBTC,106162.8587,200.9476,25.1185,35.1658,0.0000,0.0000,0.0000,-140.6634,0,1750168151,False
0xb819feef8f0fcdc268afe14162983a69f6bf179e000000000000000000000689,mainnet,sUSDe/USDC,1.0941,198.1895,24.7737,34.6832,0.0000,0.0000,0.0000,-138.7327,0,1750004243,False
0x63e0d47a6964ad1565345da9bfa66659f4983f02000000000000000000000681,mainnet,pufETH/wstETH,2655.2990,129.9289,16.2411,22.7376,0.0000,0.0000,0.0000,-90.9502,0,1750338467,False
0xcf7b51ce5755513d4be016b0e28d6edeffa1d52a000200000000000000000617,mainnet,80RDNT-20wETH,0.1985,89.1325,11.1416,15.5982,0.0000,0.0000,0.0000,-62.3927,0,1750306415,False
0x740a691bd31c4176bcb6b8a7a40f1a723537d99d0000000000000000000006b6,mainnet,cdcETH/wstETH,2611.6091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1748513831,False
0xdfe6e7e18f6cc65fa13c8d8966013d4fda74b6ba000000000000000000000558,mainnet,ankrETH/wstETH,2679.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1748698583,False
0x8353157092ed8be69a9df8f95af097bbf33cb2af0000000000000000000005d9,mainnet,GHO/USDT/USDC,1.0188,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1748667491,False
0x8d93b853849b9884e2bb413444ec23eb5366ee910002000000000000000006b3,mainnet,ECLP-sUSDe-GYD,1.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1745522459,False
0xbad20c15a773bf03ab973302f61fabcea5101f0a000000000000000000000034,gnosis,bb-WETH-wstETH,2639.4734,789.8383,98.7298,138.2217,624.1485,0.0000,624.1485,71.2617,0,1750347150,False
0x8dd4df4ce580b9644437f3375e54f1ab0980822800020000000000000000009c,gnosis,ECLP-wstETH-WETH,2644.0058,76.1099,9.5137,13.3192,0.0000,0.0000,0.0000,-53.2769,0,1750348380,False
0xaa56989be5e6267fc579919576948db3e1f108070002000000000000000000ca,gnosis,ECLP-sDAI-USDC.e-rh,1.0373,23.7541,2.9693,4.1570,0.0000,0.0000,0.0000,-16.6278,0,1750291925,False
0x263a6edafa6444dc2ae550f9eff6344c1686d6aa0002000000000000000000d5,gnosis,ECLP-GYD-AUSDC.e,1.0086,1.9384,0.2423,0.3392,0.0000,0.0000,0.0000,-1.3569,0,1749498410,False
0x1e8b447129984d8a6b652c807dfc3bd1359731330002000000000000000000d6,gnosis,ECLP-GYD-sDAI,1.0226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1746080220,False
0x007bb7a4bfc214df06474e39142288e99540f2b3000200000000000000000191,base,20WETH-80IMO,5.7540,1626.0296,203.2537,284.5552,1347.4561,908.2574,439.1987,209.2354,0,1750343517,False
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,2654.7830,298.9077,37.3635,52.3089,0.0000,0.0000,0.0000,-209.2354,0,1750294073,False
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,20.9907,364.8584,45.6073,63.8502,255.4009,0.0000,255.4009,0.0000,0,1750279537,False
0xc13546b97b9b1b15372368dc06529d7191081f5b00000000000000000000001d,avalanche,ggAVAX-WAVAX-BPT,20.8006,114.2980,14.2872,20.0021,80.0086,0.0000,80.0086,0.0000,0,1750023303,False
0xb3047330c1cb5eb1a3670fabfb99bdc106d631eb0000000000000000000005e4,arbitrum,sUSDX/USDX,1.0081,1389.3268,173.6659,243.1322,1433.7374,1286.8301,146.9073,461.2086,0,1750265427,False
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,0.2008,1104.2402,138.0300,193.2420,1139.5378,880.8846,258.6532,366.5697,0,1750340721,False
0xd0ec47c54ca5e20aaae4616c25c825c7f48d40690000000000000000000004ef,arbitrum,rETH/wETH BPT,2620.8790,826.7407,103.3426,144.6796,853.1680,0.0000,853.1680,274.4494,0,1750262456,False
0xb61371ab661b1acec81c699854d2f911070c059e000000000000000000000516,arbitrum,ezETH/wstETH,2681.1107,363.0298,45.3787,63.5302,0.0000,0.0000,0.0000,-254.1209,0,1750348362,False
0xf13758d6edd1937dcb3f4fe75889b579d400299a000000000000000000000595,arbitrum,weETH/wETH,2616.5230,323.2761,40.4095,56.5733,0.0000,0.0000,0.0000,-226.2933,0,1750348414,False
0x65c2d90b33f7bf693a7ef54662435f2cf3251c210000000000000000000005e7,arbitrum,tETH/wstETH,3119.5571,290.7198,36.3400,50.8760,0.0000,0.0000,0.0000,-203.5039,0,1750230155,False
0x2d6ced12420a9af5a83765a8c48be2afcd1a8feb000000000000000000000500,arbitrum,cbETH/rETH/wstETH,2644.9472,182.6244,22.8281,31.9593,0.0000,0.0000,0.0000,-127.8371,0,1749903828,False
0x90e6cb5249f5e1572afbf8a96d8a1ca6acffd73900000000000000000000055c,arbitrum,rsETH/wETH,2619.5090,177.3172,22.1647,31.0305,0.0000,0.0000,0.0000,-124.1221,0,1750334455,False
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,2656.2020,167.3533,20.9192,29.2868,0.0000,0.0000,0.0000,-117.1473,0,1749930576,False
0x6ce1d1e46548ef657f8d7ebddfc4beadb04f72f30002000000000000000005a1,arbitrum,ECLP-wstETH-GYD,2840.0844,28.6631,3.5829,5.0160,0.0000,0.0000,0.0000,-20.0642,0,1750183195,False
0xcdcef9765d369954a4a936064535710f7235110a000200000000000000000558,arbitrum,ECLP-weETH-wstETH,2646.0776,18.6962,2.3370,3.2718,0.0000,0.0000,0.0000,-13.0874,0,1749914873,False
0x7967fa58b9501600d96bd843173b9334983ee6e600020000000000000000056e,arbitrum,ECLP-wstETH-WETH,2616.7587,5.5053,0.6882,0.9634,0.0000,0.0000,0.0000,-3.8537,0,1749909613,False
0x423a1323c871abc9d89eb06855bf5347048fc4a5000000000000000000000496,arbitrum,4POOL,1.0291,5.2074,0.6509,0.9113,0.0000,0.0000,0.0000,-3.6452,0,1749846841,False
0xdeeaf8b0a8cf26217261b813e085418c7dd8f1ee00020000000000000000058f,arbitrum,ECLP-sUSDe-GYD,1.0598,4.7440,0.5930,0.8302,0.0000,0.0000,0.0000,-3.3208,0,1749852483,False
0x7272163a931dac5bbe1cb5fefaf959bb65f7346f000200000000000000000549,arbitrum,ECLP-GYD-AUSDT,1.0313,2.7751,0.3469,0.4856,0.0000,0.0000,0.0000,-1.9426,0,1750343631,False
0x46472cba35e6800012aa9fcc7939ff07478c473e00020000000000000000056c,arbitrum,ECLP-GHO-AUSDC,1.0296,2.2283,0.2785,0.3900,0.0000,0.0000,0.0000,-1.5598,0,1749507254,False
0xff38cc0ce0de4476c5a3e78675b48420a851035b000200000000000000000593,arbitrum,ECLP-GHO-GYD-rh,1.0246,2.0571,0.2571,0.3600,0.0000,0.0000,0.0000,-1.4400,0,1750334219,False
0x6e822c64c00393b2078f2a5bb75c575ab505b55c000200000000000000000548,arbitrum,ECLP-GYD-AUSDC,1.0328,0.4138,0.0517,0.0724,0.0000,0.0000,0.0000,-0.2897,0,1750158103,False
0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54000000000000000000000480,arbitrum,ankrETH/wstETH-BPT,2655.5116,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1749032104,False
0x8d58755ca11d2c7273fed72aeb637e38a66c228c00000000000000000000058c,arbitrum,sUSX/USDC,1.0199,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1748613708,False
0x125bc5a031b2db6733bfa35d914ffa428095978b000200000000000000000514,arbitrum,ECLP-AUSDC-AUSDT,1.0784,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1748143058,False
0xef0c116a2818a5b1a5d836a291856a321f43c2fb00020000000000000000053a,arbitrum,ECLP-WOETH-WETH,2644.4532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1748792531,False
