pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit,is_partner
0xb819feef8f0fcdc268afe14162983a69f6bf179e000000000000000000000689,mainnet,sUSDe/USDC,1.0933,393.6219,49.2027,68.8838,0.0000,0.0000,0.0000,-275.5353,0,1748247515,False
0x8353157092ed8be69a9df8f95af097bbf33cb2af0000000000000000000005d9,mainnet,GHO/USDT/USDC,1.0182,362.2725,45.2841,63.3977,0.0000,0.0000,0.0000,-253.5908,0,1748667491,False
0xcf7b51ce5755513d4be016b0e28d6edeffa1d52a000200000000000000000617,mainnet,80RDNT-20wETH,0.2186,259.9205,32.4901,45.4861,0.0000,0.0000,0.0000,-181.9443,0,1749180239,False
0xda17f3663c5d04c0b316cfa1a04aa53ebbc8c12c0000000000000000000006e7,mainnet,eBTC/wBTC,107332.6181,187.8017,23.4752,32.8653,0.0000,0.0000,0.0000,-131.4612,0,1747974767,False
0x740a691bd31c4176bcb6b8a7a40f1a723537d99d0000000000000000000006b6,mainnet,cdcETH/wstETH,2618.2498,164.6700,20.5838,28.8173,0.0000,0.0000,0.0000,-115.2690,0,1748513831,False
0xdd59f89b5b07b7844d72996fc9d83d81acc8219600000000000000000000059e,mainnet,uniETH-WETH,2630.9195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1741216415,False
0x41fdbea2e52790c0a1dc374f07b628741f2e062d0002000000000000000006be,mainnet,ECLP-stdeUSD-deUSD,1.0135,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1746906851,False
0x8d93b853849b9884e2bb413444ec23eb5366ee910002000000000000000006b3,mainnet,ECLP-sUSDe-GYD,1.0501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1745522459,False
0xbad20c15a773bf03ab973302f61fabcea5101f0a000000000000000000000034,gnosis,bb-WETH-wstETH,2719.1636,2265.3972,283.1746,396.4445,1683.7497,1125.2805,558.4692,97.9717,0,1749213445,False
0x8dd4df4ce580b9644437f3375e54f1ab0980822800020000000000000000009c,gnosis,ECLP-wstETH-WETH,2649.1894,111.2615,13.9077,19.4708,0.0000,0.0000,0.0000,-77.8831,0,1749211815,False
0xaa56989be5e6267fc579919576948db3e1f108070002000000000000000000ca,gnosis,ECLP-sDAI-USDC.e-rh,1.0360,25.3285,3.1661,4.4325,0.0000,0.0000,0.0000,-17.7299,0,1749164550,False
0x263a6edafa6444dc2ae550f9eff6344c1686d6aa0002000000000000000000d5,gnosis,ECLP-GYD-AUSDC.e,1.0082,3.3696,0.4212,0.5897,0.0000,0.0000,0.0000,-2.3587,0,1748892585,False
0x1e8b447129984d8a6b652c807dfc3bd1359731330002000000000000000000d6,gnosis,ECLP-GYD-sDAI,1.0221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1746080220,False
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,2661.4333,1912.4162,239.0520,334.6728,1338.6913,1338.6913,0.0000,0.0000,0,1749211139,False
0x007bb7a4bfc214df06474e39142288e99540f2b3000200000000000000000191,base,20WETH-80IMO,6.5992,1419.3157,177.4145,248.3803,993.5210,0.0000,993.5210,0.0000,0,1749161785,False
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,23.4734,309.2060,38.6508,54.1111,216.4442,0.0000,216.4442,0.0000,0,1749102227,False
0xc13546b97b9b1b15372368dc06529d7191081f5b00000000000000000000001d,avalanche,ggAVAX-WAVAX-BPT,23.2416,172.8905,21.6113,30.2558,121.0234,0.0000,121.0234,0.0000,0,1749137971,False
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,0.2195,1950.4153,243.8019,341.3227,1901.1635,1602.1937,298.9697,535.8728,0,1749212472,False
0xb3047330c1cb5eb1a3670fabfb99bdc106d631eb0000000000000000000005e4,arbitrum,sUSDX/USDX,1.0088,1610.2621,201.2828,281.7959,1569.5998,1172.8042,396.7956,442.4164,0,1749195328,False
0xd0ec47c54ca5e20aaae4616c25c825c7f48d40690000000000000000000004ef,arbitrum,rETH/wETH BPT,2626.7229,929.3081,116.1635,162.6289,905.8412,0.0000,905.8412,255.3256,0,1749070904,False
0xb61371ab661b1acec81c699854d2f911070c059e000000000000000000000516,arbitrum,ezETH/wstETH,2686.0008,416.2335,52.0292,72.8409,0.0000,0.0000,0.0000,-291.3634,0,1749198505,False
0x8d58755ca11d2c7273fed72aeb637e38a66c228c00000000000000000000058c,arbitrum,sUSX/USDC,1.0200,284.0399,35.5050,49.7070,0.0000,0.0000,0.0000,-198.8280,0,1748613708,False
0xf13758d6edd1937dcb3f4fe75889b579d400299a000000000000000000000595,arbitrum,weETH/wETH,2621.7991,235.0933,29.3867,41.1413,0.0000,0.0000,0.0000,-164.5653,0,1749142751,False
0x90e6cb5249f5e1572afbf8a96d8a1ca6acffd73900000000000000000000055c,arbitrum,rsETH/wETH,2626.2995,233.4216,29.1777,40.8488,0.0000,0.0000,0.0000,-163.3951,0,1749211267,False
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,2661.6825,222.5364,27.8170,38.9439,0.0000,0.0000,0.0000,-155.7755,0,1749203367,False
0x65c2d90b33f7bf693a7ef54662435f2cf3251c210000000000000000000005e7,arbitrum,tETH/wstETH,3120.1495,195.1323,24.3915,34.1481,0.0000,0.0000,0.0000,-136.5926,0,1749215471,False
0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54000000000000000000000480,arbitrum,ankrETH/wstETH-BPT,2671.7328,85.9227,10.7403,15.0365,0.0000,0.0000,0.0000,-60.1459,0,1749032104,False
0xef0c116a2818a5b1a5d836a291856a321f43c2fb00020000000000000000053a,arbitrum,ECLP-WOETH-WETH,2673.6129,50.5225,6.3153,8.8414,0.0000,0.0000,0.0000,-35.3658,0,1748792531,False
0x6ce1d1e46548ef657f8d7ebddfc4beadb04f72f30002000000000000000005a1,arbitrum,ECLP-wstETH-GYD,2829.2023,17.6144,2.2018,3.0825,0.0000,0.0000,0.0000,-12.3301,0,1747921384,False
0x423a1323c871abc9d89eb06855bf5347048fc4a5000000000000000000000496,arbitrum,4POOL,1.0283,7.3921,0.9240,1.2936,0.0000,0.0000,0.0000,-5.1745,0,1748776402,False
0xdeeaf8b0a8cf26217261b813e085418c7dd8f1ee00020000000000000000058f,arbitrum,ECLP-sUSDe-GYD,1.0582,5.0581,0.6323,0.8852,0.0000,0.0000,0.0000,-3.5407,0,1748627077,False
0x46472cba35e6800012aa9fcc7939ff07478c473e00020000000000000000056c,arbitrum,ECLP-GHO-AUSDC,1.0288,3.6816,0.4602,0.6443,0.0000,0.0000,0.0000,-2.5771,0,1748364702,False
0x7272163a931dac5bbe1cb5fefaf959bb65f7346f000200000000000000000549,arbitrum,ECLP-GYD-AUSDT,1.0309,3.2076,0.4009,0.5613,0.0000,0.0000,0.0000,-2.2453,0,1749181246,False
0x6e822c64c00393b2078f2a5bb75c575ab505b55c000200000000000000000548,arbitrum,ECLP-GYD-AUSDC,1.0320,1.2560,0.1570,0.2198,0.0000,0.0000,0.0000,-0.8792,0,1748954979,False
0xff38cc0ce0de4476c5a3e78675b48420a851035b000200000000000000000593,arbitrum,ECLP-GHO-GYD-rh,1.0239,0.8790,0.1099,0.1538,0.0000,0.0000,0.0000,-0.6153,0,1749184814,False
0x125bc5a031b2db6733bfa35d914ffa428095978b000200000000000000000514,arbitrum,ECLP-AUSDC-AUSDT,1.0769,0.3156,0.0395,0.0552,0.0000,0.0000,0.0000,-0.2209,0,1748143058,False
0x2d6ced12420a9af5a83765a8c48be2afcd1a8feb000000000000000000000500,arbitrum,cbETH/rETH/wstETH,2649.5838,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1747830510,False
0x7967fa58b9501600d96bd843173b9334983ee6e600020000000000000000056e,arbitrum,ECLP-wstETH-WETH,2622.9388,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1746648387,False
0xcdcef9765d369954a4a936064535710f7235110a000200000000000000000558,arbitrum,ECLP-weETH-wstETH,2653.6943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1745588122,False
