target,platform,amount
0x0d1b58fB1fC10F2160178DE1eAE2d520335ee372,balancer,396.7956
0x0d1b58fB1fC10F2160178DE1eAE2d520335ee372,aura,1172.8042
0xf8A95653CC7ee59AfA2304DcC518c431a15C292C,balancer,905.8412
0xf8A95653CC7ee59AfA2304DcC518c431a15C292C,aura,0.0000
0x8135d6AbFd42707A87A7b94c5CFA3529f9b432AD,balancer,298.9697
0x8135d6AbFd42707A87A7b94c5CFA3529f9b432AD,aura,1602.1937
0xa86e8e8CfAe8C9847fA9381d4631c13c7b3466bd,balancer,121.0234
0xa86e8e8CfAe8C9847fA9381d4631c13c7b3466bd,aura,0.0000
0x1e916950A659Da9813EE34479BFf04C732E03deb,balancer,216.4442
0x1e916950A659Da9813EE34479BFf04C732E03deb,aura,0.0000
0xf8C85bd74FeE26831336B51A90587145391a27Ba,balancer,558.4692
0xf8C85bd74FeE26831336B51A90587145391a27Ba,aura,1125.2805
0x9965713498c74aee49cEf80B2195461F188F24f8,balancer,689.8297
0x9965713498c74aee49cEf80B2195461F188F24f8,aura,0.0000
0xd75026F8723b94d9a360A282080492d905c6A558,balancer,0.0000
0xd75026F8723b94d9a360A282080492d905c6A558,aura,1338.6913
0x5B5BAD6A124C5f45b4289908bA15Ff0047928648,balancer,993.5210
0x5B5BAD6A124C5f45b4289908bA15Ff0047928648,aura,0.0000
0xC859BF9d7B8C557bBd229565124c2C09269F3aEF,balancer,289.1238
0xC859BF9d7B8C557bBd229565124c2C09269F3aEF,aura,1018.9759
0xf697535848B535900c76f70F1e36EC3985D27862,balancer,1038.0229
0xf697535848B535900c76f70F1e36EC3985D27862,aura,0.0000
0x79eF6103A513951a3b25743DB509E267685726B7,balancer,4460.4720
0x79eF6103A513951a3b25743DB509E267685726B7,aura,0.0000
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,balancer,330.6186
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,aura,1230.3351
0x0021e01B9fAb840567a8291b864fF783894EabC6,balancer,472.9134
0x0021e01B9fAb840567a8291b864fF783894EabC6,aura,2908.3681
0xa8B309a75f0D64ED632d45A003c68A30e59A1D8b,balancer,542.4122
0xa8B309a75f0D64ED632d45A003c68A30e59A1D8b,aura,5584.1193
0x253ED65fff980AEE7E94a0dC57BE304426048b35,balancer,548.5312
0x253ED65fff980AEE7E94a0dC57BE304426048b35,aura,0.0000
0x5C0F23A5c1be65Fa710d385814a7Fd1Bda480b1C,balancer,478.9764
0x5C0F23A5c1be65Fa710d385814a7Fd1Bda480b1C,aura,2585.9534
0xAC08fde28aa2D123B61a5dB3074cAF72760FfeEB,balancer,982.8903
0xAC08fde28aa2D123B61a5dB3074cAF72760FfeEB,aura,0.0000
0xbf65b3fA6c208762eD74e82d4AEfCDDfd0323648,balancer,722.1179
0xbf65b3fA6c208762eD74e82d4AEfCDDfd0323648,aura,0.0000
0x183D73dA7adC5011EC3C46e33BB50271e59EC976,balancer,360.0057
0x183D73dA7adC5011EC3C46e33BB50271e59EC976,aura,1502.4919
0x15C84754c7445D0DF6c613f1490cA07654347c1B,balancer,360.2777
0x15C84754c7445D0DF6c613f1490cA07654347c1B,aura,1493.9072
0x10A19e7eE7d7F8a52822f6817de8ea18204F2e4f,payment,32015.35334227441309255739723
