chain,token_address,amount,amount_mantissa
mainnet,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,1490.752105683300411235,1490752105683300411235
mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,7494.414553,7494414553
mainnet,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,1151.208732341525062739,1151208732341525062739
