,chain,symbol,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0x264062ca46a1322c2e6464471764089e01f22f1900000000000000000000066b,mainnet,sDOLA-DOLA BSP,1193.82,807.1167,434.6013,1270.1498,1270.1497,0.0000,28.4319,0,2024-11-04 22:42:47+00:00
0xdfe6e7e18f6cc65fa13c8d8966013d4fda74b6ba000000000000000000000558,mainnet,ankrETH/wstETH,882.74,596.8020,321.3549,939.1800,939.1801,0.0000,21.0231,0,2024-11-03 10:33:23+00:00
0xb91159aa527d4769cb9faf3e4adb760c7e8c8ea700000000000000000000067c,mainnet,ETHx/wstETH,841.38,568.8394,306.2981,895.1756,895.1757,0.0000,20.0381,0,2024-11-04 09:44:23+00:00
0xf16aee6a71af1a9bc8f56975a4c2705ca7a782bc0002000000000000000004bb,mainnet,20WETH-80ALCX,706.79,477.8459,257.3016,751.9803,0,751.9806,16.8328,0,2024-11-04 10:05:59+00:00
0x740a691bd31c4176bcb6b8a7a40f1a723537d99d0000000000000000000006b6,mainnet,cdcETH/wstETH,619.16,418.6011,225.4006,658.7475,0,658.7475,14.7458,0,2024-11-05 06:40:47+00:00
0x49cbd67651fbabce12d1df18499896ec87bef46f00000000000000000000064a,mainnet,sDAI/3Pool,480.12,324.5991,174.7841,0,0,0,-499.3832,0,2024-11-05 06:39:23+00:00
0xf01b0684c98cd7ada480bfdf6e43876422fa1fc10002000000000000000005de,mainnet,ECLP-wstETH-wETH,447.04,302.2344,162.7416,0,0,0,-464.9759,0,2024-11-05 18:59:47+00:00
0xdd59f89b5b07b7844d72996fc9d83d81acc8219600000000000000000000059e,mainnet,uniETH-WETH,330.69,223.5726,120.3852,0,0,0,-343.9578,0,2024-11-05 06:33:23+00:00
0x4216d5900a6109bba48418b5e2ab6cc4e61cf4770000000000000000000006a1,mainnet,trenSTETH,212.32,143.5451,77.2935,0,0,0,-220.8386,0,2024-10-28 22:44:59+00:00
0x8d93b853849b9884e2bb413444ec23eb5366ee910002000000000000000006b3,mainnet,ECLP-sUSDe-GYD,142.24,96.1655,51.7814,0,0,0,-147.9469,0,2024-10-27 22:30:11+00:00
0xe7e2c68d3b13d905bbb636709cf4dfd21076b9d20000000000000000000005ca,mainnet,swETH-WETH-BPT,138.11,93.3733,50.2779,0,0,0,-143.6512,0,2024-11-05 21:13:59+00:00
0x1cce5169bde03f3d5ad0206f6bd057953539dae600020000000000000000062b,mainnet,ECLP-GYD-sDAI,96.67,65.3566,35.1920,0,0,0,-100.5486,0,2024-11-04 10:39:47+00:00
0x7761b6e0daa04e70637d81f1da7d186c205c2ade00000000000000000000065d,mainnet,rsETH / ETHx,73.90,49.9622,26.9027,0,0,0,-76.8650,0,2024-10-26 03:31:11+00:00
0xb757ddbc72155c0a41058e148969ba29ba071a2e0000000000000000000006ce,mainnet,balETH/wstETH,58.00,39.2126,21.1145,0,0,0,-60.3271,0,2024-10-26 02:34:11+00:00
0xc8cf54b0b70899ea846b70361e62f3f5b22b1f4b0002000000000000000006c7,mainnet,ECLP-wstETH-GYD,31.71,21.4385,11.5438,0,0,0,-32.9823,0,2024-11-05 10:15:11+00:00
0x40c806394d03d350420d13cd7d1de1c806f349560000000000000000000005f5,mainnet,qETH/WETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-10-12 07:25:47+00:00
0x8296057edb832feac03269e9fce8304ebcbabcaf00000000000000000000069c,mainnet,B-baoETH-wstETH-BPT,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-10-21 21:03:47+00:00
0xb3b675a9a3cb0df8f66caf08549371bfb76a9867000200000000000000000611,mainnet,ECLP-mevETH-wETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-07-02 09:27:47+00:00
0xbad20c15a773bf03ab973302f61fabcea5101f0a000000000000000000000034,gnosis,bb-WETH-wstETH,4496.01,14152.5216,7620.5886,21773.1102,14732.2265,7040.8837,0,0,2024-11-04 14:28:20+00:00
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,937.44,1018.3752,548.3559,2076.8078,1405.2198,671.5880,510.0767,0,2024-11-07 03:50:15+00:00
0xab99a3e856deb448ed99713dfce62f937e2d4d74000000000000000000000118,base,weETH/wETH,295.77,321.3057,173.0108,0,0,0,-494.3165,0,2024-11-06 03:50:25+00:00
0x0c659734f1eef9c63b7ebdf78a164cdd745586db000000000000000000000046,base,USDC/USDbC/axlUSDC,9.43,10.2442,5.5161,0,0,0,-15.7602,0,2024-11-05 10:05:59+00:00
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,2642.32,778.2624,419.0644,1273.2450,861.5091,411.7359,75.9182,0,2024-11-07 08:19:28+00:00
0xc13546b97b9b1b15372368dc06529d7191081f5b00000000000000000000001d,avalanche,ggAVAX-WAVAX-BPT,167.54,49.3468,26.5714,0,0,0,-75.9182,0,2024-11-06 19:04:30+00:00
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,6861.45,2739.1503,1474.9271,5260.6079,4338.1830,922.4250,1046.5305,0,2024-11-07 10:22:56+00:00
0xcdcef9765d369954a4a936064535710f7235110a000200000000000000000558,arbitrum,ECLP-weETH-wstETH,3838.27,1532.2707,825.0688,2942.7648,2769.8726,172.8920,585.4253,0,2024-11-06 21:39:12+00:00
0xc2598280bfea1fe18dfcabd21c7165c40c6859d30000000000000000000004f3,arbitrum,wstETH/sfrxETH,2201.12,878.7062,473.1495,1687.5775,1687.5774,0.0000,335.7218,0,2024-11-07 05:27:51+00:00
0xb61371ab661b1acec81c699854d2f911070c059e000000000000000000000516,arbitrum,ezETH/wstETH,1448.90,578.4134,311.4534,1110.8572,1110.8576,0.0000,220.9904,0,2024-11-07 01:07:43+00:00
0xd0ec47c54ca5e20aaae4616c25c825c7f48d40690000000000000000000004ef,arbitrum,rETH/wETH BPT,1427.42,569.8384,306.8361,1094.3892,0,1094.3891,217.7147,0,2024-11-07 06:26:03+00:00
0x7967fa58b9501600d96bd843173b9334983ee6e600020000000000000000056e,arbitrum,ECLP-wstETH-WETH,1301.24,519.4663,279.7126,997.6480,0,997.6485,198.4691,0,2024-11-07 02:10:29+00:00
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,1233.76,492.5277,265.2072,945.9119,0,945.9117,188.1770,0,2024-11-07 03:40:22+00:00
0x2ce4457acac29da4736ae6f5cd9f583a6b335c270000000000000000000004dc,arbitrum,sFRAX/4POOL,1189.09,474.6950,255.6050,911.6637,0,911.6641,181.3636,0,2024-11-05 18:37:58+00:00
0x2d6ced12420a9af5a83765a8c48be2afcd1a8feb000000000000000000000500,arbitrum,cbETH/rETH/wstETH,852.98,340.5170,183.3553,653.9717,0,653.9717,130.0994,0,2024-11-05 13:23:56+00:00
0x38161e9efb8de52d00a1eb0f773223fd28fdd7c20002000000000000000005a0,arbitrum,ECLP-GHO-USDe-rh,722.73,288.5201,155.3570,0,0,0,-443.8770,0,2024-11-07 05:14:49+00:00
0x7b54c44fbe6db6d97fd22b8756f89c0af16202cc00000000000000000000053c,arbitrum,ETHx/wstETH,642.28,256.4037,138.0636,0,0,0,-394.4673,0,2024-11-05 23:25:51+00:00
0x90e6cb5249f5e1572afbf8a96d8a1ca6acffd73900000000000000000000055c,arbitrum,rsETH/wETH,628.83,251.0344,135.1724,0,0,0,-386.2067,0,2024-11-07 06:01:26+00:00
0x423a1323c871abc9d89eb06855bf5347048fc4a5000000000000000000000496,arbitrum,4POOL-BPT,556.80,222.2794,119.6889,0,0,0,-341.9683,0,2024-11-05 18:38:55+00:00
0xf13758d6edd1937dcb3f4fe75889b579d400299a000000000000000000000595,arbitrum,weETH/wETH,446.23,178.1389,95.9209,0,0,0,-274.0598,0,2024-11-03 20:56:31+00:00
0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54000000000000000000000480,arbitrum,ankrETH/wstETH-BPT,422.92,168.8333,90.9103,0,0,0,-259.7436,0,2024-11-04 10:56:35+00:00
0x59743f1812bb85db83e9e4ee061d124aaa64290000000000000000000000052b,arbitrum,sUSDe/sFRAX,351.07,140.1502,75.4655,0,0,0,-215.6157,0,2024-11-04 15:56:37+00:00
0x125bc5a031b2db6733bfa35d914ffa428095978b000200000000000000000514,arbitrum,ECLP-AUSDC-AUSDT,316.22,126.2378,67.9742,0,0,0,-194.2119,0,2024-11-07 09:33:45+00:00
0xa899c63ba9ff275d6bfc83e43ee8e58ff6987584000200000000000000000594,arbitrum,ECLP-rETH-wstETH,218.51,87.2311,46.9706,0,0,0,-134.2017,0,2024-11-05 18:26:55+00:00
0x8d58755ca11d2c7273fed72aeb637e38a66c228c00000000000000000000058c,arbitrum,sUSX/USDC,171.09,68.3006,36.7773,0,0,0,-105.0779,0,2024-11-04 04:21:16+00:00
0xef0c116a2818a5b1a5d836a291856a321f43c2fb00020000000000000000053a,arbitrum,ECLP-WOETH-WETH,170.37,68.0132,36.6225,0,0,0,-104.6357,0,2024-11-06 19:41:52+00:00
0xdfa752ca3ff49d4b6dbe08e2d5a111f51773d3950000000000000000000004e8,arbitrum,sFRAX/FRAX,104.02,41.5257,22.3600,0,0,0,-63.8857,0,2024-11-06 21:59:15+00:00
0x5b89dc91e5a4dc6d4ab0d970af6a7f981971a443000000000000000000000572,arbitrum,instETH/wstETH,74.81,29.8648,16.0810,0,0,0,-45.9458,0,2024-11-06 15:43:26+00:00
0x7272163a931dac5bbe1cb5fefaf959bb65f7346f000200000000000000000549,arbitrum,ECLP-GYD-AUSDT,67.37,26.8947,14.4818,0,0,0,-41.3764,0,2024-11-07 06:11:04+00:00
0x6e822c64c00393b2078f2a5bb75c575ab505b55c000200000000000000000548,arbitrum,ECLP-GYD-AUSDC,45.45,18.1440,9.7699,0,0,0,-27.9139,0,2024-11-07 07:49:02+00:00
0xdeeaf8b0a8cf26217261b813e085418c7dd8f1ee00020000000000000000058f,arbitrum,ECLP-sUSDe-GYD,43.67,17.4334,9.3872,0,0,0,-26.8207,0,2024-11-07 03:40:31+00:00
0x6ce1d1e46548ef657f8d7ebddfc4beadb04f72f30002000000000000000005a1,arbitrum,ECLP-wstETH-GYD,43.41,17.3296,9.3313,0,0,0,-26.6610,0,2024-11-07 00:57:46+00:00
0xff38cc0ce0de4476c5a3e78675b48420a851035b000200000000000000000593,arbitrum,ECLP-GHO-GYD-rh,14.21,5.6728,3.0546,0,0,0,-8.7273,0,2024-11-07 08:10:55+00:00
0xca8ecd05a289b1fbc2e0eaec07360c4bfec07b6100020000000000000000051d,arbitrum,2CLP-AUSDC-USDC,7.87,3.1418,1.6917,0,0,0,-4.8335,0,2024-11-07 08:13:28+00:00
0x14abd18d1fa335e9f630a658a2799b33208763fa00020000000000000000051f,arbitrum,2CLP-AUSDT-USDT,6.94,2.7705,1.4918,0,0,0,-4.2623,0,2024-11-07 03:10:41+00:00
0x46472cba35e6800012aa9fcc7939ff07478c473e00020000000000000000056c,arbitrum,ECLP-GHO-AUSDC,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-11-07 05:31:11+00:00
0x9f8ed1acfe0c863381b9081aff2144fc867aa7730002000000000000000004d4,arbitrum,50ANKR/50ankrETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-10-02 23:13:03+00:00
