,chain,symbol,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0xf16aee6a71af1a9bc8f56975a4c2705ca7a782bc0002000000000000000004bb,mainnet,20WETH-80ALCX,2550.15,1296.4028,698.0630,2004.7689,1638.2144,366.5546,10.3031,0,2024-07-02 10:14:59+00:00
0xdfe6e7e18f6cc65fa13c8d8966013d4fda74b6ba000000000000000000000558,mainnet,ankrETH/wstETH,2154.56,1095.2993,589.7765,1693.7807,1423.1684,270.6124,8.7049,0,2024-07-03 11:04:23+00:00
0xf7a826d47c8e02835d94fb0aa40f0cc9505cb1340002000000000000000005e0,mainnet,ECLP-wstETH-cbETH,1918.49,975.2900,525.1561,1508.1973,1294.8388,213.3584,7.7512,0,2024-07-02 09:30:23+00:00
0x264062ca46a1322c2e6464471764089e01f22f1900000000000000000000066b,mainnet,sDOLA-DOLA BSP,1733.08,881.0343,474.4031,1362.4394,1194.0484,168.3910,7.0020,0,2024-07-04 10:02:59+00:00
0x49cbd67651fbabce12d1df18499896ec87bef46f00000000000000000000064a,mainnet,sDAI/3Pool,1646.93,837.2388,450.8209,1294.7137,0,1294.7137,6.6540,0,2024-06-27 12:39:47+00:00
0xcf7b51ce5755513d4be016b0e28d6edeffa1d52a000200000000000000000617,mainnet,RDNT-WETH,1557.45,791.7505,426.3272,1224.3700,0,1224.3700,6.2924,0,2024-07-03 13:04:11+00:00
0x8353157092ed8be69a9df8f95af097bbf33cb2af0000000000000000000005d9,mainnet,GHO/USDT/USDC,1471.65,748.1329,402.8408,1156.9195,0,1156.9196,5.9458,0,2024-07-03 20:27:47+00:00
0xb3b675a9a3cb0df8f66caf08549371bfb76a9867000200000000000000000611,mainnet,ECLP-mevETH-wETH,1290.68,656.1344,353.3031,1014.6521,0,1014.6522,5.2146,0,2024-07-02 09:27:47+00:00
0xdedb11a6a23263469567c2881a9b9f8629ee0041000000000000000000000669,mainnet,svETH/wstETH,1058.86,538.2856,289.8461,832.4097,0,832.4099,4.2780,0,2024-07-04 10:00:11+00:00
0x1cce5169bde03f3d5ad0206f6bd057953539dae600020000000000000000062b,mainnet,ECLP-GYD-sDAI,852.98,433.6238,233.4897,670.5596,0,670.5599,3.4461,0,2024-07-03 05:56:35+00:00
0xb08885e6026bab4333a80024ec25a1a3e1ff2b8a000200000000000000000445,mainnet,B-staFiETH-WETH-Stable,495.44,251.8635,135.6188,0,0,0,-387.4824,0,2024-07-02 05:43:59+00:00
0xe7e2c68d3b13d905bbb636709cf4dfd21076b9d20000000000000000000005ca,mainnet,swETH-WETH-BPT,377.34,191.8258,103.2908,0,0,0,-295.1166,0,2024-07-04 00:51:35+00:00
0xb91159aa527d4769cb9faf3e4adb760c7e8c8ea700000000000000000000067c,mainnet,ETHx/wstETH,351.51,178.6948,96.2203,0,0,0,-274.9151,0,2024-06-27 12:30:23+00:00
0x40c806394d03d350420d13cd7d1de1c806f349560000000000000000000005f5,mainnet,qETH/WETH,172.10,87.4893,47.1096,0,0,0,-134.5990,0,2024-07-03 10:12:35+00:00
0xff42a9af956617e4c3532ef2fc7567465efe4909000200000000000000000672,mainnet,50KEP/50rsETH,70.14,35.6566,19.1997,0,0,0,-54.8563,0,2024-06-27 09:57:23+00:00
0x38fe2b73612527eff3c5ac3bf2dcb73784ad927400000000000000000000068c,mainnet,saETH/wstETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-06-05 00:44:35+00:00
0x47a4f5440ab097cf3ec7abeedf1afecc5749a4e200000000000000000000068d,mainnet,aETH/wstETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-06-05 00:44:59+00:00
0x5f1f4e50ba51d723f12385a8a9606afc3a0555f5000200000000000000000465,mainnet,50wstETH-50LDO,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-05-21 19:24:11+00:00
0xb54e6aadbf1ac1a3ef2a56e358706f0f8e320a0300000000000000000000059f,mainnet,vETH/WETH BPT,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-06-05 00:48:47+00:00
0xdd59f89b5b07b7844d72996fc9d83d81acc8219600000000000000000000059e,mainnet,uniETH-WETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-06-05 00:48:23+00:00
0xbad20c15a773bf03ab973302f61fabcea5101f0a000000000000000000000034,gnosis,bb-WETH-wstETH,7654.20,7798.0370,4198.9430,11996.9800,8295.8198,3701.1602,0.0000,0,2024-07-04 10:22:30+00:00
0x8dd4df4ce580b9644437f3375e54f1ab0980822800020000000000000000009c,gnosis,ECLP-wstETH-WETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-07-04 12:03:20+00:00
0xab99a3e856deb448ed99713dfce62f937e2d4d74000000000000000000000118,base,weETH/wETH,2132.10,917.9482,494.2798,1532.1443,1532.1443,0.0000,119.9163,0,2024-07-04 13:50:51+00:00
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,1228.64,528.9751,284.8328,882.9107,0,882.9107,69.1028,0,2024-07-04 13:42:23+00:00
0xfb4c2e6e6e27b5b4a07a36360c89ede29bb3c9b6000000000000000000000026,base,cbETH/WETH,197.73,85.1301,45.8393,0,0,0,-130.9694,0,2024-07-04 13:44:55+00:00
0x0c659734f1eef9c63b7ebdf78a164cdd745586db000000000000000000000046,base,USDC/USDbC/axlUSDC,87.64,37.7323,20.3174,0,0,0,-58.0497,0,2024-07-04 12:12:19+00:00
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,11549.67,3967.3263,2136.2526,6103.5789,5086.9980,1016.5809,0,0,2024-07-04 13:33:55+00:00
0xc13546b97b9b1b15372368dc06529d7191081f5b00000000000000000000001d,avalanche,ggAVAX-WAVAX-BPT,2370.97,814.4312,438.5399,1252.9711,0,1252.9711,0,0,2024-07-02 12:01:27+00:00
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,9819.31,4195.1495,2258.9267,7099.1636,5309.7842,1789.3793,645.0874,0,2024-07-04 13:47:58+00:00
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,3015.04,1288.1296,693.6082,2179.8133,1908.0912,271.7222,198.0755,0,2024-07-04 04:59:07+00:00
0xb61371ab661b1acec81c699854d2f911070c059e000000000000000000000516,arbitrum,ezETH/wstETH,2409.75,1029.5287,554.3616,1742.2007,1605.4855,136.7153,158.3104,0,2024-07-04 07:05:56+00:00
0x2d6ced12420a9af5a83765a8c48be2afcd1a8feb000000000000000000000500,arbitrum,cbETH/rETH/wstETH,2223.63,950.0118,511.5448,1607.6397,1512.4376,95.2021,146.0831,0,2024-07-04 11:15:32+00:00
0xd0ec47c54ca5e20aaae4616c25c825c7f48d40690000000000000000000004ef,arbitrum,rETH/wETH BPT,1659.06,708.8079,381.6658,1199.4670,1199.4670,0.0000,108.9933,0,2024-07-04 13:49:34+00:00
0x90e6cb5249f5e1572afbf8a96d8a1ca6acffd73900000000000000000000055c,arbitrum,rsETH/wETH,1088.25,464.9381,250.3513,786.7827,0,786.7830,71.4933,0,2024-07-04 10:29:20+00:00
0x2ce4457acac29da4736ae6f5cd9f583a6b335c270000000000000000000004dc,arbitrum,sFRAX/4POOL,1013.13,432.8442,233.0700,732.4727,0,732.4727,66.5585,0,2024-07-03 17:41:26+00:00
0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54000000000000000000000480,arbitrum,ankrETH/wstETH-BPT,955.78,408.3423,219.8766,691.0098,0,691.0097,62.7908,0,2024-07-04 12:16:46+00:00
0xc2598280bfea1fe18dfcabd21c7165c40c6859d30000000000000000000004f3,arbitrum,wstETH/sfrxETH,951.03,406.3130,218.7839,687.5756,0,687.5755,62.4787,0,2024-07-04 01:37:53+00:00
0xef0c116a2818a5b1a5d836a291856a321f43c2fb00020000000000000000053a,arbitrum,ECLP-WOETH-WETH,726.85,310.5355,167.2114,0,0,0,-477.7469,0,2024-07-04 13:10:09+00:00
0x423a1323c871abc9d89eb06855bf5347048fc4a5000000000000000000000496,arbitrum,4POOL-BPT,630.37,269.3159,145.0163,0,0,0,-414.3322,0,2024-07-04 08:18:12+00:00
0x125bc5a031b2db6733bfa35d914ffa428095978b000200000000000000000514,arbitrum,ECLP-AUSDC-AUSDT,503.58,215.1468,115.8483,0,0,0,-330.9951,0,2024-07-04 11:56:18+00:00
0x7b54c44fbe6db6d97fd22b8756f89c0af16202cc00000000000000000000053c,arbitrum,ETHx/wstETH,377.87,161.4392,86.9288,0,0,0,-248.3679,0,2024-07-04 12:52:54+00:00
0x451b0afd69ace11ec0ac339033d54d2543b088a80000000000000000000004d5,arbitrum,plsRDNT-Stable,73.68,31.4786,16.9500,0,0,0,-48.4287,0,2024-06-28 14:27:27+00:00
0x7272163a931dac5bbe1cb5fefaf959bb65f7346f000200000000000000000549,arbitrum,ECLP-GYD-AUSDT,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-07-04 13:50:07+00:00
0x7967fa58b9501600d96bd843173b9334983ee6e600020000000000000000056e,arbitrum,ECLP-wstETH-WETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-07-04 09:26:05+00:00
0xcdcef9765d369954a4a936064535710f7235110a000200000000000000000558,arbitrum,ECLP-weETH-wstETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-07-04 06:33:17+00:00
0x9f8ed1acfe0c863381b9081aff2144fc867aa7730002000000000000000004d4,arbitrum,50ANKR/50ankrETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-01-02 18:27:12+00:00
