pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,fees_to_beets,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit,is_partner
0x870c0af8a1af0b58b4b0bd31ce4fe72864ae45be,optimism,Balancer rETH-Aave wETH,0.0000,1536.3933,96.0246,134.4344,230.4590,1793.4772,1202.5908,590.8864,718.0019,0,0,False
0x49e75c0df48ad09a0e20e8bbded07ee60dd8bc03,optimism,ss-sfrxETH-rETH-wstETH,0.0000,486.4047,30.4003,42.5604,72.9607,0.0000,0.0000,0.0000,-340.4833,0,0,False
0x08a8bba83af849e3755771a4070aec87c9d6b86e,optimism,eclp-sfrxETH-waOptWETH,0.0000,170.2810,10.6426,14.8996,25.5421,0.0000,0.0000,0.0000,-119.1967,0,0,False
0xa4dd31a2725f74163b5826bbd1dfe7684215b104,optimism,eclp-sfrxUSD-waOptUSDCn,0.0000,154.0691,9.6293,13.4810,23.1104,0.0000,0.0000,0.0000,-107.8484,0,0,False
0xe0d0b607539fdb647c4e87eff89588c6bb669c03,optimism,bpt-wrsETH-waOptWETH,0.0000,131.4450,8.2153,11.5014,19.7168,0.0000,0.0000,0.0000,-92.0115,0,0,False
0x0854c8fa68cff2ac363b541f08f35181ca51b870,optimism,bpt-50sfrxUSD-50waOptWETH,0.0000,83.5172,5.2198,7.3078,12.5276,0.0000,0.0000,0.0000,-58.4621,0,0,False
0x85b2b559bc2d21104c4defdd6efca8a20343361d,mainnet,Aave GHO/USDT/USDC,0.0000,6722.2597,840.2825,1176.3954,0.0000,5209.6816,3493.2783,1716.4033,504.0998,0,0,False
0x57c23c58b1d8c3292c15becf07c62c5c52457a42,mainnet,osETH-waWETH,0.0000,4796.7924,599.5990,839.4387,0.0000,3717.4644,2492.6932,1224.7712,359.7097,0,0,False
0xc4ce391d82d164c166df9c8336ddf84206b2f812,mainnet,Aave Lido wETH-wstETH,0.0000,2942.2096,367.7762,514.8867,0.0000,2280.1820,1528.9438,751.2382,220.6352,0,0,False
0x9ed5175aecb6653c1bdaa19793c16fd74fbeeb37,mainnet,Surge tETH-Lido wstETH,0.0000,2704.0083,338.0010,473.2014,0.0000,2095.5784,1405.1604,690.4179,202.7726,0,0,False
0x6b31a94029fd7840d780191b6d63fa0d269bd883,mainnet,Lido,0.0000,1535.2882,191.9110,268.6754,0.0000,921.1570,921.1570,0.0000,115.1307,0,0,True
