chain,bribe_market,token_address,gauge_address,amount,amount_mantissa
base,paladin,0x6Bb7a212910682DCFdbd5BCBb3e28FB4E8da10Ee,0x1dA19f38Eb6F2c22199dC0848118b26095C29aEd,480.090174322061048812,480090174322061048812
base,paladin,0x6Bb7a212910682DCFdbd5BCBb3e28FB4E8da10Ee,0x1dA19f38Eb6F2c22199dC0848118b26095C29aEd,489.691977808502269788,489691977808502269788
base,paladin,0x6Bb7a212910682DCFdbd5BCBb3e28FB4E8da10Ee,0x1dA19f38Eb6F2c22199dC0848118b26095C29aEd,554.7066986893198849,554706698689319884900
