,chain,symbol,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0xb08885e6026bab4333a80024ec25a1a3e1ff2b8a000200000000000000000445,mainnet,B-staFiETH-WETH-Stable,1506.27,669.47,360.48,1038.97,632.34,406.63,9.02,0,2024-03-28 03:39:47+00:00
0x70d5e3234f6329c1d5a26796dcf4e109d69a34880000000000000000000005e7,mainnet,uniETH/wstETH/rETH,1268.28,563.69,303.53,874.82,532.43,342.39,7.60,0,2024-03-15 01:40:47+00:00
0x49cbd67651fbabce12d1df18499896ec87bef46f00000000000000000000064a,mainnet,sDAI/3Pool,866.21,384.99,207.30,597.48,0,597.48,5.19,0,2024-03-28 11:55:47+00:00
0xff42a9af956617e4c3532ef2fc7567465efe4909000200000000000000000672,mainnet,50KEP/50rsETH,823.42,365.97,197.06,567.97,0,567.97,4.94,0,2024-03-26 20:16:59+00:00
0xd3f8ab9c5928fdf53153e7757131ad7815fe3146000000000000000000000661,mainnet,vETH/wstETH,680.71,302.54,162.91,0,0,0,-465.45,0,2024-03-25 16:30:11+00:00
0xe7e2c68d3b13d905bbb636709cf4dfd21076b9d20000000000000000000005ca,mainnet,swETH-WETH-BPT,605.76,269.23,144.97,0,0,0,-414.20,0,2024-03-26 03:55:11+00:00
0x8353157092ed8be69a9df8f95af097bbf33cb2af0000000000000000000005d9,mainnet,GHO/USDT/USDC,602.75,267.89,144.25,0,0,0,-412.14,0,2024-03-25 03:17:35+00:00
0xb3b675a9a3cb0df8f66caf08549371bfb76a9867000200000000000000000611,mainnet,ECLP-mevETH-wETH,395.70,175.87,94.70,0,0,0,-270.57,0,2024-03-19 05:34:59+00:00
0x40c806394d03d350420d13cd7d1de1c806f349560000000000000000000005f5,mainnet,qETH/WETH,374.89,166.62,89.72,0,0,0,-256.34,0,2024-03-16 03:47:35+00:00
0xdacf5fa19b1f720111609043ac67a9818262850c000000000000000000000635,mainnet,osETH/wETH-BPT,269.80,119.91,64.57,0,0,0,-184.48,0,2024-03-26 07:23:59+00:00
0x5f1f4e50ba51d723f12385a8a9606afc3a0555f5000200000000000000000465,mainnet,50wstETH-50LDO,34.11,15.16,8.16,0,0,0,-23.32,0,2024-03-14 02:53:59+00:00
0x09b03b7cbb19b3dae94f884cf60dbc3c99a3947b00000000000000000000066c,mainnet,pyUSD/sDOLA BSP,6.99,3.11,1.67,0,0,0,-4.78,0,2024-03-28 15:39:35+00:00
0xe3e0022d25194431a98e8bf5034d2617c96e1d44000000000000000000000670,mainnet,InstETH/wstETH,0.80,0.36,0.19,0,0,0,-0.55,0,2024-03-19 16:07:23+00:00
0x6aa5a6b9257ca6e18b2da94e1a5fbe57ce2947ca00000000000000000000067b,mainnet,genETH/wstETH,0.11,0.05,0.03,0,0,0,-0.08,0,2024-03-19 15:04:35+00:00
0x2e848426aec6dbf2260535a5bea048ed94d9ff3d000000000000000000000536,mainnet,wbETH-wstETH,0.00,0.00,0.00,0,0,0,0.00,0,2023-11-23 01:03:59+00:00
0x1ee442b5326009bb18f2f472d3e0061513d1a0ff000200000000000000000464,mainnet,50rETH-50BADGER,0.00,0.00,0.00,0,0,0,0.00,0,2024-02-15 03:07:59+00:00
0xbad20c15a773bf03ab973302f61fabcea5101f0a000000000000000000000034,gnosis,bb-WETH-wstETH,6807.59,24627.04,13260.72,37887.76,23059.19,14828.57,0,0,2024-03-28 05:44:20+00:00
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,1012.85,1188.51,639.97,2306.69,1403.89,902.80,478.21,0,2024-03-28 15:15:59+00:00
0xfb4c2e6e6e27b5b4a07a36360c89ede29bb3c9b6000000000000000000000026,base,cbETH/WETH,148.91,174.74,94.09,0,0,0,-268.82,0,2024-03-28 15:11:59+00:00
0x0c659734f1eef9c63b7ebdf78a164cdd745586db000000000000000000000046,base,USDC/USDbC/axlUSDC,115.99,136.11,73.29,0,0,0,-209.39,0,2024-03-28 16:47:31+00:00
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,16042.98,15689.16,8448.01,24281.03,14777.88,9503.15,143.87,0,2024-03-28 11:02:25+00:00
0xc13546b97b9b1b15372368dc06529d7191081f5b00000000000000000000001d,avalanche,ggAVAX-WAVAX-BPT,10635.06,10400.51,5600.27,16096.15,9796.41,6299.74,95.37,0,2024-03-28 02:15:53+00:00
0x9fa6ab3d78984a69e712730a2227f20bcc8b5ad900000000000000000000001f,avalanche,yyAVAX-WAVAX-BPT,80.53,78.75,42.41,0,0,0,-121.16,0,2024-03-26 07:05:04+00:00
0xb26f0e66317846bd5fe0cbaa1d269f0efeb05c9600000000000000000000001e,avalanche,USDC-USDT-BPT,78.48,76.75,41.33,0,0,0,-118.08,0,2024-03-28 09:06:41+00:00
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,35479.92,13645.32,7347.48,20994.65,12777.73,8216.92,1.86,0,2024-03-28 17:45:58+00:00
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,7795.87,2998.23,1614.43,4613.08,2807.61,1805.47,0.41,0,2024-03-28 09:31:57+00:00
0x451b0afd69ace11ec0ac339033d54d2543b088a80000000000000000000004d5,arbitrum,plsRDNT-Stable,7627.83,2933.61,1579.63,4513.64,2747.08,1766.56,0.40,0,2024-03-28 14:53:38+00:00
0x2d6ced12420a9af5a83765a8c48be2afcd1a8feb000000000000000000000500,arbitrum,cbETH/rETH/wstETH,7135.37,1368.80,737.05,4222.23,2569.73,1652.50,0.37,2116.01,2024-03-28 12:22:46+00:00
0xd0ec47c54ca5e20aaae4616c25c825c7f48d40690000000000000000000004ef,arbitrum,rETH/wETH BPT,6260.66,1530.57,824.15,3704.64,2254.71,1449.93,0.33,1349.59,2024-03-28 17:21:09+00:00
0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54000000000000000000000480,arbitrum,ankrETH/wstETH-BPT,5283.75,2032.09,1094.20,3126.57,1902.89,1223.68,0.28,0,2024-03-27 16:28:46+00:00
0xc2598280bfea1fe18dfcabd21c7165c40c6859d30000000000000000000004f3,arbitrum,wstETH/sfrxETH,3702.11,839.36,451.96,2190.66,1333.28,857.38,0.19,899.14,2024-03-27 10:47:08+00:00
0x423a1323c871abc9d89eb06855bf5347048fc4a5000000000000000000000496,arbitrum,4POOL-BPT,3513.83,1351.39,727.67,2079.25,1265.47,813.78,0.18,0,2024-03-28 14:58:57+00:00
0x2ce4457acac29da4736ae6f5cd9f583a6b335c270000000000000000000004dc,arbitrum,sFRAX/4POOL,3150.44,1211.64,652.42,1864.23,1134.60,729.63,0.17,0,2024-03-28 11:54:41+00:00
0xb61371ab661b1acec81c699854d2f911070c059e000000000000000000000516,arbitrum,ezETH/wstETH,2059.55,792.09,426.51,1218.71,741.73,476.98,0.11,0,2024-03-28 16:45:49+00:00
0x4b3af34eb1135d59df8b9cdc2ff07d30d05334c400000000000000000000050d,arbitrum,weETH/rETH,7.29,2.80,1.51,0,0,0,-4.31,0,2024-03-20 11:24:30+00:00
0x0c8972437a38b389ec83d1e666b69b8a4fcf8bfd00000000000000000000049e,arbitrum,wstETH/rETH/sfrxETH,0,584.44,314.70,0,0,0,0,-899.14,2024-03-28 12:04:26+00:00
0x4a2f6ae7f3e5d715689530873ec35593dc28951b000000000000000000000481,arbitrum,wstETH/rETH/cbETH,0,1375.41,740.60,0,0,0,0,-2116.01,2024-03-28 17:36:53+00:00
0xade4a71bb62bec25154cfc7e6ff49a513b491e81000000000000000000000497,arbitrum,rETH-WETH-BPT,0,877.24,472.36,0,0,0,0,-1349.59,2024-03-28 11:34:35+00:00
0x9f8ed1acfe0c863381b9081aff2144fc867aa7730002000000000000000004d4,arbitrum,50ANKR/50ankrETH,0.00,0.00,0.00,0,0,0,0.00,0,2024-01-02 18:27:12+00:00
0xa1a8bf131571a2139feb79401aa4a2e9482df6270002000000000000000004b4,arbitrum,50wstETH/50-4Pool,0.00,0.00,0.00,0,0,0,0.00,0,2024-02-16 15:49:05+00:00
