pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,fees_to_beets,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit,is_partner
0x870c0af8a1af0b58b4b0bd31ce4fe72864ae45be,optimism,Balancer rETH-Aave wETH,0.0000,771.0331,48.1896,67.4654,115.6550,1317.4275,861.4791,455.9484,777.7043,0,0,False
0x49e75c0df48ad09a0e20e8bbded07ee60dd8bc03,optimism,ss-sfrxETH-rETH-wstETH,0.0000,493.1542,30.8221,43.1510,73.9731,0.0000,0.0000,0.0000,-345.2079,0,0,False
0xe0d0b607539fdb647c4e87eff89588c6bb669c03,optimism,bpt-wrsETH-waOptWETH,0.0000,427.8562,26.7410,37.4374,64.1784,0.0000,0.0000,0.0000,-299.4993,0,0,False
0xa4dd31a2725f74163b5826bbd1dfe7684215b104,optimism,eclp-sfrxUSD-waOptUSDCn,0.0000,123.0557,7.6910,10.7674,18.4583,0.0000,0.0000,0.0000,-86.1390,0,0,False
0x08a8bba83af849e3755771a4070aec87c9d6b86e,optimism,eclp-sfrxETH-waOptWETH,0.0000,66.9401,4.1838,5.8573,10.0410,0.0000,0.0000,0.0000,-46.8581,0,0,False
0x85b2b559bc2d21104c4defdd6efca8a20343361d,mainnet,Aave GHO/USDT/USDC,0.0000,5926.6823,740.8353,1037.1694,0.0000,4633.8972,3503.3491,1130.5481,485.2196,0,0,False
0x57c23c58b1d8c3292c15becf07c62c5c52457a42,mainnet,osETH-waWETH,0.0000,4467.7989,558.4749,781.8648,0.0000,3493.2395,2489.5187,1003.7208,365.7803,0,0,False
0x6b31a94029fd7840d780191b6d63fa0d269bd883,mainnet,Lido,0.0000,3253.4173,406.6772,569.3480,0.0000,1974.4025,1974.4025,0.0000,266.3584,0,0,True
0xc4ce391d82d164c166df9c8336ddf84206b2f812,mainnet,Aave Lido wETH-wstETH,0.0000,2311.3968,288.9246,404.4944,0.0000,1807.2126,1252.2909,554.9217,189.2349,0,0,False
0x9ed5175aecb6653c1bdaa19793c16fd74fbeeb37,mainnet,Surge tETH-Lido wstETH,0.0000,1289.6680,161.2085,225.6919,0.0000,1008.3532,0.0000,1008.3532,105.5856,0,0,False
0xdaba3d8ccf79ef289a7e2dbce51871b39ea445a2,mainnet,80TREE-20AavePrimeWETH,0.0000,781.9815,97.7477,136.8468,0.0000,611.4082,0.0000,611.4082,64.0211,0,0,False
0x121edb0badc036f5fc610d015ee14093c142313b,mainnet,rstETH-Lido wstETH,0.0000,695.7412,86.9676,121.7547,0.0000,0.0000,0.0000,0.0000,-487.0188,0,0,False
0x6c5972311191097d002e804a9bf97c96c54059ed,mainnet,Surge USDf-aGHO,0.0000,612.0551,76.5069,107.1097,0.0000,0.0000,0.0000,0.0000,-428.4386,0,0,False
0x071828acc755314e687448703775f22194f56867,mainnet,Surge siUSD-sUSDe,0.0000,250.1542,31.2693,43.7770,0.0000,0.0000,0.0000,0.0000,-175.1080,0,0,False
0x2b261c98a81cfda61bee7bfcf941a3d336be7957,mainnet,Surge slpETH-gtWETHe,0.0000,206.8054,25.8507,36.1909,0.0000,0.0000,0.0000,0.0000,-144.7638,0,0,False
0xe2332649955c7c98389480ab46dd4cb6755ac703,mainnet,75SDEX25AaveLidoETH,0.0000,112.4884,14.0610,19.6855,0.0000,0.0000,0.0000,0.0000,-78.7418,0,0,False
0x114907c2a07978c38ebb9f9f6a5261a846b79521,mainnet,aUSDC-USP,0.0000,85.6351,10.7044,14.9861,0.0000,0.0000,0.0000,0.0000,-59.9446,0,0,False
0x733f2d3f66d3f41bde65d95321a19a1e55bb5470,mainnet,iUSD-Aave GHO,0.0000,71.4119,8.9265,12.4971,0.0000,0.0000,0.0000,0.0000,-49.9883,0,0,False
0x2f0508c56cfc35499f79f818dfc34113fe7f6d50,mainnet,Surge slpUSD-aUSDC,0.0000,47.2866,5.9108,8.2752,0.0000,0.0000,0.0000,0.0000,-33.1006,0,0,False
0xf028ac624074d6793c36dc8a06ecec0f5a39a718,mainnet,Steak USDR-USDQ-USDT,0.0000,27.2791,3.4099,4.7738,0.0000,0.0000,0.0000,0.0000,-19.0954,0,0,False
0x6e6bb18449fcf15b79efa2cfa70acf7593088029,gnosis,waWstETH-waWETH,0.0000,1036.5785,129.5723,181.4012,0.0000,910.7210,0.0000,910.7210,185.1160,0,0,False
0xd1d7fa8871d84d0e77020fc28b7cd5718c446522,gnosis,aGNO/sDAI,0.0000,935.4133,116.9267,163.6973,0.0000,821.8389,0.0000,821.8389,167.0496,0,0,False
0x272d6be442e30d7c87390edeb9b96f1e84cecd8d,gnosis,50waWstETH-50waGNO,0.0000,503.0937,62.8867,88.0414,0.0000,0.0000,0.0000,0.0000,-352.1656,0,0,False
0x7ab124ec4029316c2a42f713828ddf2a192b36db,base,Aave USDC-Aave GHO,0.0000,5588.3883,698.5485,977.9680,0.0000,4780.3012,3560.8407,1219.4605,868.4293,0,0,False
0x5b14ce8de84448e9a6f6af652af318472aa4fcaf,base,Aave GHO-USR,0.0000,777.5998,97.2000,136.0800,0.0000,665.1580,0.0000,665.1580,120.8382,0,0,False
0x9ab907fb3e098103ca048ad26e501bf7b3dfa3eb,base,Surge Aave EURC-GHO,0.0000,603.9010,75.4876,105.6827,0.0000,0.0000,0.0000,0.0000,-422.7307,0,0,False
0xb7b8b3afc010169779c5c2385ec0eb0477fe3347,base,Balancer rETH-Aave wETH,0.0000,416.5546,52.0693,72.8971,0.0000,0.0000,0.0000,0.0000,-291.5882,0,0,False
0xb5bfb5adb736ea852bd58fec71db3b356c2a3938,base,Aave wstETH-ezETH,0.0000,183.7531,22.9691,32.1568,0.0000,0.0000,0.0000,0.0000,-128.6272,0,0,False
0xe3a85e913f967406823cde9c390ae7bad9496367,base,ExtraFi-exUSDC-exUSR,0.0000,159.3541,19.9193,27.8870,0.0000,0.0000,0.0000,0.0000,-111.5479,0,0,False
0xb6a9a815d98cb98fd9f2353ec59de07b63f5b485,base,Surge yUSD-Aave USDC,0.0000,49.6765,6.2096,8.6934,0.0000,0.0000,0.0000,0.0000,-34.7735,0,0,False
0x31ae873544658654ce767bde179fd1bbcb84850b,avalanche,Aave USDT/USDC/AUSD,0.0000,1558.0576,194.7572,272.6601,0.0000,1574.0880,1574.0880,0.0000,483.4478,0,0,False
0x22715161201922af61f4ca22e979ef0c6c20be13,avalanche,Surge eK3 savUSD-USDT,0.0000,1152.2470,144.0309,201.6432,0.0000,1164.1022,0.0000,1164.1022,357.5293,0,0,False
0xa4e1b0ddffc0e3aa63dbca462cf370e4f1dc9b8b,avalanche,Gyro AAVE WAVAX-USDC,0.0000,958.3069,119.7884,167.7037,0.0000,968.1666,0.0000,968.1666,297.3518,0,0,False
0xfcec3c8d86329defb548202fe1b86ff2188603a8,avalanche,Aave GHO/USDT/USDC,0.0000,651.5084,81.4386,114.0140,0.0000,0.0000,0.0000,0.0000,-456.0559,0,0,False
0x99a9a471dbe0dcc6855b4cd4bbabeccb1280f5e8,avalanche,aWAVAX-aSAVAX-ggAVAX,0.0000,437.1519,54.6440,76.5016,0.0000,0.0000,0.0000,0.0000,-306.0064,0,0,False
0x58374fff35d1f3023bbfc646fb9ecd2b180ca0b0,avalanche,Aave wAVAX/BTC.b,0.0000,219.5225,27.4403,38.4164,0.0000,0.0000,0.0000,0.0000,-153.6657,0,0,False
