pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit,is_partner
0xcd78a20c597e367a4e478a2411ceb790604d7c8f000000000000000000000c22,polygon,maticX-WMATIC-BPT,0.2506,1397.0367,174.6296,244.4814,977.9257,0.0000,977.9257,0.0000,0,1748008088,False
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd0000000000000000000005c2,mainnet,wstETH-WETH-BPT,2572.7744,17224.3273,2153.0409,3014.2573,12948.3662,9390.1747,3558.1915,891.3371,0,1747745411,False
0x1e19cf2d73a72ef1332c882f20534b6519be0276000200000000000000000112,mainnet,Rocket Pool,2568.0663,10820.2712,1352.5339,1893.5475,6240.5777,0.0000,6240.5777,559.9353,0,1747919063,True
0x596192bb6e41802428ac943d2f1476c1af25cc0e000000000000000000000659,mainnet,ezETH-WETH-BPT,2536.2858,9805.2220,1225.6528,1715.9139,7371.0632,5671.0381,1700.0252,507.4078,0,1747997147,False
0x42ed016f826165c2e5976fe5bc3df540c5ad0af700000000000000000000058b,mainnet,wstETH-rETH-sfrxETH-BPT,2553.6003,4743.6815,592.9602,830.1443,3566.0565,3133.7293,432.3273,245.4795,0,1747916651,False
0x36be1e97ea98ab43b4debf92742517266f5731a3000200000000000000000466,mainnet,50wstETH-50ACX,28.8193,3607.2635,450.9079,631.2711,2711.7558,2564.0523,147.7035,186.6713,0,1747997075,False
0x3ff3a210e57cfe679d9ad1e9ba6453a716c56a2e0002000000000000000005d5,mainnet,STG/USDC,0.4763,2922.6335,365.3292,511.4609,2197.0860,2197.0860,0.0000,151.2426,0,1747659839,False
0x05ff47afada98a98982113758878f9a8b9fdda0a000000000000000000000645,mainnet,weETH/rETH,2536.9181,2900.7564,362.5945,507.6324,2180.6399,2180.6399,0.0000,150.1105,0,1747982927,False
0xb91159aa527d4769cb9faf3e4adb760c7e8c8ea700000000000000000000067c,mainnet,ETHx/wstETH,2524.1094,1480.6886,185.0861,259.1205,1113.1058,1113.1058,0.0000,76.6238,0,1747824395,False
0xf16aee6a71af1a9bc8f56975a4c2705ca7a782bc0002000000000000000004bb,mainnet,20WETH-80ALCX,26.5317,1113.1601,139.1450,194.8030,836.8167,0.0000,836.8167,57.6046,0,1747996547,False
0x1d13531bf6344c102280ce4c458781fbf14dad140000000000000000000006df,mainnet,tETH/wstETH,2966.4433,766.6674,95.8334,134.1668,576.3412,0.0000,576.3412,39.6741,0,1747903091,False
0x848a5564158d84b8a8fb68ab5d004fae11619a5400000000000000000000066a,mainnet,weETH/ezETH/rswETH,2540.8399,689.7013,86.2127,120.6977,0.0000,0.0000,0.0000,-482.7909,0,1747929731,False
0x63e0d47a6964ad1565345da9bfa66659f4983f02000000000000000000000681,mainnet,pufETH/wstETH,2528.7935,617.3273,77.1659,108.0323,0.0000,0.0000,0.0000,-432.1291,0,1747914311,False
0xb819feef8f0fcdc268afe14162983a69f6bf179e000000000000000000000689,mainnet,sUSDe/USDC,1.0924,557.9944,69.7493,97.6490,0.0000,0.0000,0.0000,-390.5960,0,1747963031,False
0xda17f3663c5d04c0b316cfa1a04aa53ebbc8c12c0000000000000000000006e7,mainnet,eBTC/wBTC,103676.7949,529.1882,66.1485,92.6079,0.0000,0.0000,0.0000,-370.4318,0,1747974767,False
0x41fdbea2e52790c0a1dc374f07b628741f2e062d0002000000000000000006be,mainnet,ECLP-stdeUSD-deUSD,1.0132,473.1995,59.1499,82.8099,0.0000,0.0000,0.0000,-331.2396,0,1746906851,False
0xdfe6e7e18f6cc65fa13c8d8966013d4fda74b6ba000000000000000000000558,mainnet,ankrETH/wstETH,2549.7149,413.2697,51.6587,72.3222,0.0000,0.0000,0.0000,-289.2888,0,1746224651,False
0x740a691bd31c4176bcb6b8a7a40f1a723537d99d0000000000000000000006b6,mainnet,cdcETH/wstETH,2488.1475,354.5190,44.3149,62.0408,0.0000,0.0000,0.0000,-248.1633,0,1747776827,False
0xcf7b51ce5755513d4be016b0e28d6edeffa1d52a000200000000000000000617,mainnet,80RDNT-20wETH,0.2322,276.7032,34.5879,48.4231,0.0000,0.0000,0.0000,-193.6923,0,1747988387,False
0x8353157092ed8be69a9df8f95af097bbf33cb2af0000000000000000000005d9,mainnet,GHO/USDT/USDC,1.0176,182.5067,22.8133,31.9387,0.0000,0.0000,0.0000,-127.7547,0,1746986519,False
0xdd59f89b5b07b7844d72996fc9d83d81acc8219600000000000000000000059e,mainnet,uniETH-WETH,2504.2392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1741216415,False
0x8d93b853849b9884e2bb413444ec23eb5366ee910002000000000000000006b3,mainnet,ECLP-sUSDe-GYD,1.0496,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1745522459,False
0xbad20c15a773bf03ab973302f61fabcea5101f0a000000000000000000000034,gnosis,bb-WETH-wstETH,2515.1195,3981.9529,497.7441,696.8418,2899.2500,1933.3192,965.9308,111.8829,0,1747760100,False
0x8dd4df4ce580b9644437f3375e54f1ab0980822800020000000000000000009c,gnosis,ECLP-wstETH-WETH,2517.3572,138.1423,17.2678,24.1749,0.0000,0.0000,0.0000,-96.6996,0,1748011510,False
0xaa56989be5e6267fc579919576948db3e1f108070002000000000000000000ca,gnosis,ECLP-sDAI-USDC.e-rh,1.0352,16.9756,2.1220,2.9707,0.0000,0.0000,0.0000,-11.8829,0,1747859665,False
0x263a6edafa6444dc2ae550f9eff6344c1686d6aa0002000000000000000000d5,gnosis,ECLP-GYD-AUSDC.e,1.0081,4.7148,0.5893,0.8251,0.0000,0.0000,0.0000,-3.3004,0,1747857200,False
0x1e8b447129984d8a6b652c807dfc3bd1359731330002000000000000000000d6,gnosis,ECLP-GYD-sDAI,1.0214,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1746080220,False
0x007bb7a4bfc214df06474e39142288e99540f2b3000200000000000000000191,base,20WETH-80IMO,7.5981,2379.7104,297.4638,416.4493,1665.7973,1110.8107,554.9866,0.0000,0,1747580083,False
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,2529.1112,2074.7357,259.3420,363.0787,1452.3150,968.4534,483.8616,0.0000,0,1747994603,False
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,24.5302,454.4041,56.8005,79.5207,318.0829,0.0000,318.0829,0.0000,0,1747932016,False
0xc13546b97b9b1b15372368dc06529d7191081f5b00000000000000000000001d,avalanche,ggAVAX-WAVAX-BPT,24.2890,102.3992,12.7999,17.9199,71.6794,71.6794,0.0000,0.0000,0,1747356445,False
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,0.2315,3422.9376,427.8672,599.0141,3351.5661,2540.2674,811.2987,955.5098,0,1748009058,False
0xb3047330c1cb5eb1a3670fabfb99bdc106d631eb0000000000000000000005e4,arbitrum,sUSDX/USDX,1.0066,1498.0360,187.2545,262.1563,1466.8005,1283.4412,183.3594,418.1753,0,1747835424,False
0xd0ec47c54ca5e20aaae4616c25c825c7f48d40690000000000000000000004ef,arbitrum,rETH/wETH BPT,2497.3225,935.2557,116.9070,163.6697,915.7548,0.0000,915.7548,261.0758,0,1747996532,False
0xb61371ab661b1acec81c699854d2f911070c059e000000000000000000000516,arbitrum,ezETH/wstETH,2552.8288,636.1544,79.5193,111.3270,0.0000,0.0000,0.0000,-445.3081,0,1747836691,False
0x90e6cb5249f5e1572afbf8a96d8a1ca6acffd73900000000000000000000055c,arbitrum,rsETH/wETH,2495.0302,404.9473,50.6184,70.8658,0.0000,0.0000,0.0000,-283.4631,0,1748006075,False
0xf13758d6edd1937dcb3f4fe75889b579d400299a000000000000000000000595,arbitrum,weETH/wETH,2494.6387,345.1499,43.1437,60.4012,0.0000,0.0000,0.0000,-241.6049,0,1747837314,False
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,2530.1433,275.1854,34.3982,48.1574,0.0000,0.0000,0.0000,-192.6298,0,1747965155,False
0x2d6ced12420a9af5a83765a8c48be2afcd1a8feb000000000000000000000500,arbitrum,cbETH/rETH/wstETH,2519.5132,244.1118,30.5140,42.7196,0.0000,0.0000,0.0000,-170.8782,0,1747830510,False
0x65c2d90b33f7bf693a7ef54662435f2cf3251c210000000000000000000005e7,arbitrum,tETH/wstETH,2970.4361,196.9391,24.6174,34.4643,0.0000,0.0000,0.0000,-137.8573,0,1747971731,False
0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54000000000000000000000480,arbitrum,ankrETH/wstETH-BPT,2538.5852,90.1027,11.2628,15.7680,0.0000,0.0000,0.0000,-63.0719,0,1747822047,False
0xef0c116a2818a5b1a5d836a291856a321f43c2fb00020000000000000000053a,arbitrum,ECLP-WOETH-WETH,2498.9063,76.7613,9.5952,13.4332,0.0000,0.0000,0.0000,-53.7329,0,1747946509,False
0x6ce1d1e46548ef657f8d7ebddfc4beadb04f72f30002000000000000000005a1,arbitrum,ECLP-wstETH-GYD,2728.6207,35.5594,4.4449,6.2229,0.0000,0.0000,0.0000,-24.8916,0,1747921384,False
0xdeeaf8b0a8cf26217261b813e085418c7dd8f1ee00020000000000000000058f,arbitrum,ECLP-sUSDe-GYD,1.0556,11.1652,1.3956,1.9539,0.0000,0.0000,0.0000,-7.8156,0,1747730319,False
0x423a1323c871abc9d89eb06855bf5347048fc4a5000000000000000000000496,arbitrum,4POOL,1.0273,10.1565,1.2696,1.7774,0.0000,0.0000,0.0000,-7.1095,0,1747818522,False
0x7272163a931dac5bbe1cb5fefaf959bb65f7346f000200000000000000000549,arbitrum,ECLP-GYD-AUSDT,1.0307,4.1530,0.5191,0.7268,0.0000,0.0000,0.0000,-2.9071,0,1747978824,False
0x46472cba35e6800012aa9fcc7939ff07478c473e00020000000000000000056c,arbitrum,ECLP-GHO-AUSDC,1.0275,3.3574,0.4197,0.5875,0.0000,0.0000,0.0000,-2.3502,0,1747225070,False
0xff38cc0ce0de4476c5a3e78675b48420a851035b000200000000000000000593,arbitrum,ECLP-GHO-GYD-rh,1.0234,1.0454,0.1307,0.1830,0.0000,0.0000,0.0000,-0.7318,0,1747932057,False
0x6e822c64c00393b2078f2a5bb75c575ab505b55c000200000000000000000548,arbitrum,ECLP-GYD-AUSDC,1.0312,0.5032,0.0629,0.0881,0.0000,0.0000,0.0000,-0.3522,0,1747971357,False
0x125bc5a031b2db6733bfa35d914ffa428095978b000200000000000000000514,arbitrum,ECLP-AUSDC-AUSDT,1.0756,0.0807,0.0101,0.0141,0.0000,0.0000,0.0000,-0.0565,0,1747942708,False
