chain,token_address,gauge_address,amount,amount_mantissa
arbitrum,0x7dfF72693f6A4149b17e7C6314655f6A9F7c8B33,0x2e8A05f0216c6cC43BC123EE7dEf58901d3844D2,373.285684339837945938,373285684339837945938
arbitrum,0x7dfF72693f6A4149b17e7C6314655f6A9F7c8B33,0x2e8A05f0216c6cC43BC123EE7dEf58901d3844D2,365.96635719591955484,365966357195919554840
