pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,fees_to_beets,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit,is_partner
0x870c0af8a1af0b58b4b0bd31ce4fe72864ae45be,optimism,Balancer rETH-Aave wETH,0.0000,231.3180,14.4574,20.2403,34.6977,215.9148,0.0000,215.9148,53.9922,0,0,False
0xe0d0b607539fdb647c4e87eff89588c6bb669c03,optimism,bpt-wrsETH-waOptWETH,0.0000,48.2201,3.0138,4.2193,7.2330,0.0000,0.0000,0.0000,-33.7541,0,0,False
0x49e75c0df48ad09a0e20e8bbded07ee60dd8bc03,optimism,ss-sfrxETH-rETH-wstETH,0.0000,28.9115,1.8070,2.5298,4.3367,0.0000,0.0000,0.0000,-20.2381,0,0,False
0x85b2b559bc2d21104c4defdd6efca8a20343361d,mainnet,Aave GHO/USDT/USDC,0.0000,8938.8500,1117.3562,1564.2987,0.0000,6581.4955,4517.2672,2064.2283,324.3005,0,0,False
0x114907c2a07978c38ebb9f9f6a5261a846b79521,mainnet,aUSDC-USP,0.0000,4487.5293,560.9412,785.3176,0.0000,3304.0775,2220.7788,1083.2988,162.8071,0,0,False
0x6b31a94029fd7840d780191b6d63fa0d269bd883,mainnet,Surge Fluid wstETH-wETH,0.0000,3014.0191,376.7524,527.4534,0.0000,1691.7083,1691.7083,0.0000,109.3483,0,0,True
0x57c23c58b1d8c3292c15becf07c62c5c52457a42,mainnet,osETH-waWETH,0.0000,2887.5868,360.9483,505.3277,0.0000,2126.0721,1420.3402,705.7319,104.7613,0,0,False
0xc4ce391d82d164c166df9c8336ddf84206b2f812,mainnet,Aave Lido wETH-wstETH,0.0000,2728.3900,341.0487,477.4682,0.0000,2008.8587,1337.9037,670.9550,98.9857,0,0,False
0x9ed5175aecb6653c1bdaa19793c16fd74fbeeb37,mainnet,Surge tETH-Lido wstETH,0.0000,1769.9153,221.2394,309.7352,0.0000,1303.1531,865.7216,437.4315,64.2123,0,0,False
0xdaba3d8ccf79ef289a7e2dbce51871b39ea445a2,mainnet,80TREE-20AavePrimeWETH,0.0000,1055.2858,131.9107,184.6750,0.0000,776.9857,0.0000,776.9857,38.2857,0,0,False
