pool_id,chain,partner,amount,target,pool_type
0x6b61d8680c4f9e560c8306807908553f95c749c5,mainnet,QuantAMM,7.108924378741180545823479520,0xd785201fd2D9be7602F6682296Bb415530C027Ef,non-core
0xb4161aea25bd6c5c8590ad50deb4ca752532f05d,base,QuantAMM,198.6510138270757243992406600,0xd785201fd2D9be7602F6682296Bb415530C027Ef,non-core
