,chain,symbol,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0x42ed016f826165c2e5976fe5bc3df540c5ad0af700000000000000000000058b,mainnet,wstETH-rETH-sfrxETH-BPT,4782.37,2753.3041,1482.5483,4274.7049,3654.5261,620.1788,38.8525,0,2024-07-02 06:07:47+00:00
0x7761b6e0daa04e70637d81f1da7d186c205c2ade00000000000000000000065d,mainnet,rsETH / ETHx,4724.36,2719.9066,1464.5651,4222.8529,3618.3703,604.4827,38.3812,0,2024-08-08 13:38:59+00:00
0x63e0d47a6964ad1565345da9bfa66659f4983f02000000000000000000000681,mainnet,pufETH/wstETH,2917.39,1679.5986,904.3992,2607.6991,2492.1367,115.5623,23.7013,0,2024-08-15 07:00:47+00:00
0x49cbd67651fbabce12d1df18499896ec87bef46f00000000000000000000064a,mainnet,sDAI/3Pool,2105.72,1212.3042,652.7792,1882.1906,1882.1906,0.0000,17.1071,0,2024-08-09 20:21:47+00:00
0xdfe6e7e18f6cc65fa13c8d8966013d4fda74b6ba000000000000000000000558,mainnet,ankrETH/wstETH,2002.15,1152.6770,620.6722,1789.6149,1789.6150,0.0000,16.2657,0,2024-08-06 14:51:11+00:00
0xf16aee6a71af1a9bc8f56975a4c2705ca7a782bc0002000000000000000004bb,mainnet,20WETH-80ALCX,1737.34,1000.2207,538.5804,1552.9153,1552.9154,0.0000,14.1143,0,2024-08-15 00:59:47+00:00
0xf7a826d47c8e02835d94fb0aa40f0cc9505cb1340002000000000000000005e0,mainnet,ECLP-wstETH-cbETH,1496.11,861.3398,463.7984,1337.2927,1337.2926,0.0000,12.1545,0,2024-08-11 22:12:35+00:00
0xcf7b51ce5755513d4be016b0e28d6edeffa1d52a000200000000000000000617,mainnet,RDNT-WETH,1438.59,828.2244,445.9670,1285.8787,1285.8785,0.0000,11.6873,0,2024-08-14 11:59:23+00:00
0x4216d5900a6109bba48418b5e2ab6cc4e61cf4770000000000000000000006a1,mainnet,trenSTETH,1222.09,703.5811,378.8514,1092.3609,1092.3609,0.0000,9.9284,0,2024-08-08 19:32:23+00:00
0x264062ca46a1322c2e6464471764089e01f22f1900000000000000000000066b,mainnet,sDOLA-DOLA BSP,992.85,571.6032,307.7863,887.4556,887.4555,0.0000,8.0661,0,2024-08-13 17:36:59+00:00
0x9f9d900462492d4c21e9523ca95a7cd86142f298000200000000000000000462,mainnet,50rETH-50RPL,785.11,452.0032,243.3863,701.7678,0,701.7678,6.3783,0,2024-08-01 23:58:35+00:00
0xb91159aa527d4769cb9faf3e4adb760c7e8c8ea700000000000000000000067c,mainnet,ETHx/wstETH,703.46,404.9957,218.0746,628.7853,0,628.7854,5.7150,0,2024-08-14 21:52:59+00:00
0xed0df9cd16d806e8a523805e53cf0c56e6db4d1d000000000000000000000687,mainnet,ShezUSD/sDAI,641.70,369.4393,198.9288,573.5813,0,573.5812,5.2132,0,2024-08-15 00:08:11+00:00
0xdd59f89b5b07b7844d72996fc9d83d81acc8219600000000000000000000059e,mainnet,uniETH-WETH,561.21,323.0996,173.9767,0,0,0,-497.0763,0,2024-08-14 07:56:11+00:00
0x1cce5169bde03f3d5ad0206f6bd057953539dae600020000000000000000062b,mainnet,ECLP-GYD-sDAI,281.58,162.1111,87.2906,0,0,0,-249.4017,0,2024-08-15 09:48:35+00:00
0xe7e2c68d3b13d905bbb636709cf4dfd21076b9d20000000000000000000005ca,mainnet,swETH-WETH-BPT,246.18,141.7306,76.3165,0,0,0,-218.0472,0,2024-08-09 09:44:47+00:00
0xf01b0684c98cd7ada480bfdf6e43876422fa1fc10002000000000000000005de,mainnet,ECLP-wstETH-wETH,235.94,135.8353,73.1421,0,0,0,-208.9774,0,2024-08-01 02:25:47+00:00
0xb08885e6026bab4333a80024ec25a1a3e1ff2b8a000200000000000000000445,mainnet,B-staFiETH-WETH-Stable,232.94,134.1081,72.2121,0,0,0,-206.3202,0,2024-08-11 15:58:59+00:00
0xdb1f2e1655477d08fb0992f82eede0053b8cd3820000000000000000000006ae,mainnet,shezETH/wstETH,73.66,42.4075,22.8348,0,0,0,-65.2423,0,2024-08-14 04:54:35+00:00
0x38fe2b73612527eff3c5ac3bf2dcb73784ad927400000000000000000000068c,mainnet,saETH/wstETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-06-05 00:44:35+00:00
0x40c806394d03d350420d13cd7d1de1c806f349560000000000000000000005f5,mainnet,qETH/WETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-07-03 10:12:35+00:00
0x47a4f5440ab097cf3ec7abeedf1afecc5749a4e200000000000000000000068d,mainnet,aETH/wstETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-06-05 00:44:59+00:00
0x5f1f4e50ba51d723f12385a8a9606afc3a0555f5000200000000000000000465,mainnet,50wstETH-50LDO,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-08-15 17:50:47+00:00
0xb3b675a9a3cb0df8f66caf08549371bfb76a9867000200000000000000000611,mainnet,ECLP-mevETH-wETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-07-02 09:27:47+00:00
0xff42a9af956617e4c3532ef2fc7567465efe4909000200000000000000000672,mainnet,50KEP/50rsETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-07-24 17:19:23+00:00
0xbad20c15a773bf03ab973302f61fabcea5101f0a000000000000000000000034,gnosis,bb-WETH-wstETH,7275.34,13657.7738,7354.1859,21011.9596,14651.4670,6360.4926,0.0000,0,2024-08-15 11:53:45+00:00
0x71e1179c5e197fa551beec85ca2ef8693c61b85b0002000000000000000000a0,gnosis,ECLP-rETH-WETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-08-15 20:24:00+00:00
0x8dd4df4ce580b9644437f3375e54f1ab0980822800020000000000000000009c,gnosis,ECLP-wstETH-WETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-08-15 20:21:55+00:00
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,974.97,662.5882,356.7783,1047.7573,1047.7573,0.0000,28.3908,0,2024-08-15 16:45:47+00:00
0xab99a3e856deb448ed99713dfce62f937e2d4d74000000000000000000000118,base,weETH/wETH,693.17,471.0773,253.6570,744.9192,0,744.9192,20.1848,0,2024-08-15 09:15:57+00:00
0x0c659734f1eef9c63b7ebdf78a164cdd745586db000000000000000000000046,base,USDC/USDbC/axlUSDC,46.46,31.5741,17.0015,0,0,0,-48.5756,0,2024-08-14 16:18:59+00:00
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,3948.97,1501.4797,808.4891,2309.9688,1610.7223,699.2465,0,0,2024-08-15 19:42:55+00:00
0xc13546b97b9b1b15372368dc06529d7191081f5b00000000000000000000001d,avalanche,ggAVAX-WAVAX-BPT,2166.77,823.8506,443.6118,1267.4624,883.7911,383.6713,0,0,2024-08-15 19:49:10+00:00
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,11393.87,4117.8687,2217.3139,6723.8407,5039.0938,1684.7468,388.6580,0,2024-08-15 20:22:54+00:00
0x2d6ced12420a9af5a83765a8c48be2afcd1a8feb000000000000000000000500,arbitrum,cbETH/rETH/wstETH,3703.48,1338.4780,720.7189,2185.5270,1874.5648,310.9621,126.3301,0,2024-08-15 04:10:44+00:00
0xcdcef9765d369954a4a936064535710f7235110a000200000000000000000558,arbitrum,ECLP-weETH-wstETH,3562.87,1287.6600,693.3554,2102.5490,1816.7050,285.8439,121.5336,0,2024-08-15 17:37:29+00:00
0xc2598280bfea1fe18dfcabd21c7165c40c6859d30000000000000000000004f3,arbitrum,wstETH/sfrxETH,3441.29,1243.7197,669.6952,2030.8013,1766.6759,264.1254,117.3864,0,2024-08-15 19:17:22+00:00
0xb61371ab661b1acec81c699854d2f911070c059e000000000000000000000516,arbitrum,ezETH/wstETH,3308.56,1195.7496,643.8652,1952.4735,1712.0586,240.4149,112.8587,0,2024-08-15 20:06:48+00:00
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,3025.94,1093.6077,588.8657,1785.6916,1595.7629,189.9286,103.2183,0,2024-08-15 18:11:09+00:00
0x7b54c44fbe6db6d97fd22b8756f89c0af16202cc00000000000000000000053c,arbitrum,ETHx/wstETH,2317.42,837.5408,450.9835,1367.5743,1304.2131,63.3610,79.0499,0,2024-08-15 14:19:35+00:00
0x90e6cb5249f5e1572afbf8a96d8a1ca6acffd73900000000000000000000055c,arbitrum,rsETH/wETH,1732.36,626.0938,337.1274,1022.3140,1022.3140,0.0000,59.0928,0,2024-08-15 20:28:42+00:00
0xd0ec47c54ca5e20aaae4616c25c825c7f48d40690000000000000000000004ef,arbitrum,rETH/wETH BPT,1532.72,553.9417,298.2763,904.5009,0,904.5009,52.2829,0,2024-08-15 17:38:56+00:00
0x7967fa58b9501600d96bd843173b9334983ee6e600020000000000000000056e,arbitrum,ECLP-wstETH-WETH,1488.74,538.0469,289.7175,878.5471,0,878.5471,50.7827,0,2024-08-15 15:32:42+00:00
0xef0c116a2818a5b1a5d836a291856a321f43c2fb00020000000000000000053a,arbitrum,ECLP-WOETH-WETH,1408.73,509.1304,274.1471,831.3309,0,831.3307,48.0534,0,2024-08-15 18:24:45+00:00
0x2ce4457acac29da4736ae6f5cd9f583a6b335c270000000000000000000004dc,arbitrum,sFRAX/4POOL,1316.53,475.8083,256.2045,776.9210,0,776.9211,44.9083,0,2024-08-14 01:25:56+00:00
0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54000000000000000000000480,arbitrum,ankrETH/wstETH-BPT,1069.75,386.6193,208.1796,631.2893,0,631.2892,36.4904,0,2024-08-15 14:45:02+00:00
0x423a1323c871abc9d89eb06855bf5347048fc4a5000000000000000000000496,arbitrum,4POOL-BPT,715.16,258.4666,139.1743,0,0,0,-397.6409,0,2024-08-15 16:11:04+00:00
0xe8a6026365254f779b6927f00f8724ea1b8ae5e0000000000000000000000580,arbitrum,gUSDC/USDC,627.97,226.9552,122.2066,0,0,0,-349.1618,0,2024-08-15 20:03:55+00:00
0x125bc5a031b2db6733bfa35d914ffa428095978b000200000000000000000514,arbitrum,ECLP-AUSDC-AUSDT,497.30,179.7296,96.7775,0,0,0,-276.5071,0,2024-08-15 07:11:07+00:00
0x6e822c64c00393b2078f2a5bb75c575ab505b55c000200000000000000000548,arbitrum,ECLP-GYD-AUSDC,226.57,81.8849,44.0919,0,0,0,-125.9767,0,2024-08-15 12:10:18+00:00
0x7272163a931dac5bbe1cb5fefaf959bb65f7346f000200000000000000000549,arbitrum,ECLP-GYD-AUSDT,172.36,62.2928,33.5423,0,0,0,-95.8350,0,2024-08-15 16:58:33+00:00
0x4b3af34eb1135d59df8b9cdc2ff07d30d05334c400000000000000000000050d,arbitrum,weETH/rETH,171.80,62.0904,33.4333,0,0,0,-95.5237,0,2024-08-15 07:11:22+00:00
0x46472cba35e6800012aa9fcc7939ff07478c473e00020000000000000000056c,arbitrum,ECLP-GHO-AUSDC,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-08-14 13:45:06+00:00
0x9f8ed1acfe0c863381b9081aff2144fc867aa7730002000000000000000004d4,arbitrum,50ANKR/50ankrETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-01-02 18:27:12+00:00
