pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,fees_to_beets,total_incentives,redirected_incentives,last_join_exit,is_alliance,is_partner
0xcf7b51ce5755513d4be016b0e28d6edeffa1d52a000200000000000000000617,mainnet,80RDNT-20wETH,0.1106,74.6099,52.4134,22.1964,0.0000,0.0000,-52.2269,1768422671,False,False
0x36be1e97ea98ab43b4debf92742517266f5731a3000200000000000000000466,mainnet,50wstETH-50ACX,15.4642,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1766884223,False,False
0x3ff3a210e57cfe679d9ad1e9ba6453a716c56a2e0002000000000000000005d5,mainnet,STG/USDC,0.3663,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1766091335,False,False
0xaa56989be5e6267fc579919576948db3e1f108070002000000000000000000ca,gnosis,ECLP-sDAI-USDC.e-rh,1.0605,89.7428,63.0443,26.6985,0.0000,0.0000,-62.8200,1768432250,False,False
0x8dd4df4ce580b9644437f3375e54f1ab0980822800020000000000000000009c,gnosis,ECLP-wstETH-WETH,3250.6022,8.8742,6.2341,2.6401,0.0000,0.0000,-6.2119,1768484780,False,False
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,0.1109,569.9405,400.3832,169.5573,0.0000,0.0000,-398.9583,1768484047,False,False
