pool_id,chain,partner,earned_fees,amount,target,pool_type
0x3de27efa2f1aa663ae5d458857e731c129069f29000200000000000000000588,mainnet,EZKL,31405.92902541547202145623859,1570.296451270773601072811930,0xB7aadD330A64088A85e500874DCDcFB7F253fEB4,non-core
