pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,fees_to_beets,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit,is_partner
0xcd78a20c597e367a4e478a2411ceb790604d7c8f000000000000000000000c22,polygon,maticX-WMATIC-BPT,0.2308,251.0829,31.3854,43.9395,0.0000,175.7580,0.0000,175.7580,0.0000,0,1755170836,False
0x5f8893506ddc4c271837187d14a9c87964a074dc000000000000000000000106,optimism,bpt-ethtri,4036.5985,1542.9739,96.4359,135.0102,231.4461,1959.0191,1308.9251,650.0940,878.9373,0,1755114073,False
0x4fd63966879300cafafbb35d157dc5229278ed2300020000000000000000002b,optimism,BPT-rETH-ETH,4027.0100,499.7635,31.2352,43.7293,74.9645,0.0000,0.0000,0.0000,-349.8344,0,1755167117,False
0x7ca75bdea9dede97f8b13c6641b768650cb837820002000000000000000000d5,optimism,ECLP-wstETH-WETH,4045.0864,401.5123,25.0945,35.1323,60.2268,0.0000,0.0000,0.0000,-281.0586,0,1755166281,False
0x2bb4712247d5f451063b5e4f6948abdfb925d93d000000000000000000000136,optimism,bpt-weethwsteth,4008.0230,253.8514,15.8657,22.2120,38.0777,0.0000,0.0000,0.0000,-177.6960,0,1755151935,False
0x73a7fe27fe9545d53924e529acf11f3073841b9e000000000000000000000133,optimism,wrsETH/wETH,3987.9380,100.4976,6.2811,8.7935,15.0746,0.0000,0.0000,0.0000,-70.3483,0,1755167479,False
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd0000000000000000000005c2,mainnet,Lido,4091.2793,17855.2002,2231.9000,3124.6600,0.0000,9748.2086,9748.2086,0.0000,374.2286,0,1755168947,True
0x1e19cf2d73a72ef1332c882f20534b6519be0276000200000000000000000112,mainnet,Rocket Pool,4072.7288,12685.2319,1585.6540,2219.9156,0.0000,6925.6175,0.0000,6925.6175,265.8708,0,1755103583,True
0x42ed016f826165c2e5976fe5bc3df540c5ad0af700000000000000000000058b,mainnet,wstETH-rETH-sfrxETH-BPT,4054.1958,8437.6645,1054.7081,1476.5913,0.0000,6083.2108,5913.8506,169.3602,176.8457,0,1755086711,False
0x1d13531bf6344c102280ce4c458781fbf14dad140000000000000000000006df,mainnet,tETH/wstETH,4748.4237,7270.2414,908.7802,1272.2922,0.0000,5241.5466,4800.5203,441.0263,152.3776,0,1755141263,False
0x3ff3a210e57cfe679d9ad1e9ba6453a716c56a2e0002000000000000000005d5,mainnet,STG/USDC,0.4227,4853.8779,606.7347,849.4286,0.0000,3499.4474,3049.1820,450.2654,101.7328,0,1754870375,False
0x596192bb6e41802428ac943d2f1476c1af25cc0e000000000000000000000659,mainnet,ezETH-WETH-BPT,4038.8166,4130.8365,516.3546,722.8964,0.0000,2978.1641,2515.5931,462.5710,86.5785,0,1755165671,False
0x36be1e97ea98ab43b4debf92742517266f5731a3000200000000000000000466,mainnet,50wstETH-50ACX,30.4936,4040.1382,505.0173,707.0242,0.0000,2912.7743,2481.4417,431.3326,84.6776,0,1754865467,False
0x05ff47afada98a98982113758878f9a8b9fdda0a000000000000000000000645,mainnet,weETH/rETH,4027.7821,2286.6854,285.8357,400.1699,0.0000,1648.6066,1334.7588,313.8477,47.9268,0,1755123779,False
0xf16aee6a71af1a9bc8f56975a4c2705ca7a782bc0002000000000000000004bb,mainnet,20WETH-80ALCX,27.3588,1453.2164,181.6520,254.3129,0.0000,1047.7095,837.7772,209.9323,30.4581,0,1755127931,False
0x41fdbea2e52790c0a1dc374f07b628741f2e062d0002000000000000000006be,mainnet,ECLP-stdeUSD-deUSD,1.0144,1355.7565,169.4696,237.2574,0.0000,977.4450,0.0000,977.4450,28.4154,0,1755162971,False
0x848a5564158d84b8a8fb68ab5d004fae11619a5400000000000000000000066a,mainnet,weETH/ezETH/rswETH,4049.3546,873.8693,109.2337,152.9271,0.0000,630.0240,0.0000,630.0240,18.3155,0,1755164003,False
0x63e0d47a6964ad1565345da9bfa66659f4983f02000000000000000000000681,mainnet,pufETH/wstETH,4029.1616,644.3721,80.5465,112.7651,0.0000,0.0000,0.0000,0.0000,-451.0605,0,1754734859,False
0xdfe6e7e18f6cc65fa13c8d8966013d4fda74b6ba000000000000000000000558,mainnet,ankrETH/wstETH,4034.4663,575.6883,71.9610,100.7455,0.0000,0.0000,0.0000,0.0000,-402.9818,0,1755036275,False
0xb91159aa527d4769cb9faf3e4adb760c7e8c8ea700000000000000000000067c,mainnet,ETHx/wstETH,4018.7973,424.0919,53.0115,74.2161,0.0000,0.0000,0.0000,0.0000,-296.8643,0,1755021491,False
0xcf7b51ce5755513d4be016b0e28d6edeffa1d52a000200000000000000000617,mainnet,80RDNT-20wETH,0.2088,264.6832,33.0854,46.3196,0.0000,0.0000,0.0000,0.0000,-185.2782,0,1755125531,False
0xdd59f89b5b07b7844d72996fc9d83d81acc8219600000000000000000000059e,mainnet,uniETH-WETH,3968.3282,44.6322,5.5790,7.8106,0.0000,0.0000,0.0000,0.0000,-31.2425,0,1754075615,False
0x740a691bd31c4176bcb6b8a7a40f1a723537d99d0000000000000000000006b6,mainnet,cdcETH/wstETH,3960.2150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1752557063,False
0xda17f3663c5d04c0b316cfa1a04aa53ebbc8c12c0000000000000000000006e7,mainnet,eBTC/wBTC,116797.6513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1753228295,False
0x8d93b853849b9884e2bb413444ec23eb5366ee910002000000000000000006b3,mainnet,ECLP-sUSDe-GYD,1.0530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1750611071,False
0xbad20c15a773bf03ab973302f61fabcea5101f0a000000000000000000000034,gnosis,bb-WETH-wstETH,3996.2620,1189.2535,148.6567,208.1194,0.0000,1024.0563,0.0000,1024.0563,191.5789,0,1755142355,False
0x8dd4df4ce580b9644437f3375e54f1ab0980822800020000000000000000009c,gnosis,ECLP-wstETH-WETH,4006.6118,245.9667,30.7458,43.0442,0.0000,0.0000,0.0000,0.0000,-172.1767,0,1755171305,False
0xaa56989be5e6267fc579919576948db3e1f108070002000000000000000000ca,gnosis,ECLP-sDAI-USDC.e-rh,1.0440,26.1058,3.2632,4.5685,0.0000,0.0000,0.0000,0.0000,-18.2740,0,1754956340,False
0x263a6edafa6444dc2ae550f9eff6344c1686d6aa0002000000000000000000d5,gnosis,ECLP-GYD-AUSDC.e,1.0110,1.6117,0.2015,0.2820,0.0000,0.0000,0.0000,0.0000,-1.1282,0,1755170680,False
0x1e8b447129984d8a6b652c807dfc3bd1359731330002000000000000000000d6,gnosis,ECLP-GYD-sDAI,1.0238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1746080220,False
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,4011.3686,2041.3125,255.1641,357.2297,0.0000,1428.9187,1428.9187,0.0000,0.0000,0,1755119557,False
0x007bb7a4bfc214df06474e39142288e99540f2b3000200000000000000000191,base,20WETH-80IMO,6.2011,1574.0396,196.7550,275.4569,0.0000,1101.8277,0.0000,1101.8277,0.0000,0,1755169977,False
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,24.0787,351.3079,43.9135,61.4789,0.0000,245.9156,0.0000,245.9156,0.0000,0,1755101684,False
0xf13758d6edd1937dcb3f4fe75889b579d400299a000000000000000000000595,arbitrum,weETH/wETH,3965.6137,1438.4473,179.8059,251.7283,0.0000,1164.1948,1057.3318,106.8630,157.2817,0,1755040974,False
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,0.2077,1432.6060,179.0757,250.7060,0.0000,1159.4672,957.6876,201.7796,156.6430,0,1755168151,False
0xd0ec47c54ca5e20aaae4616c25c825c7f48d40690000000000000000000004ef,arbitrum,rETH/wETH BPT,3960.1973,1327.8956,165.9870,232.3817,0.0000,1074.7208,829.8211,244.8997,145.1938,0,1755164981,False
0x65c2d90b33f7bf693a7ef54662435f2cf3251c210000000000000000000005e7,arbitrum,tETH/wstETH,4740.7710,765.2829,95.6604,133.9245,0.0000,619.3751,0.0000,619.3751,83.6770,0,1755163638,False
0xb3047330c1cb5eb1a3670fabfb99bdc106d631eb0000000000000000000005e4,arbitrum,sUSDX/USDX,1.0123,743.3233,92.9154,130.0816,0.0000,601.6022,0.0000,601.6022,81.2759,0,1755170341,False
0x90e6cb5249f5e1572afbf8a96d8a1ca6acffd73900000000000000000000055c,arbitrum,rsETH/wETH,3969.8099,431.0204,53.8776,75.4286,0.0000,0.0000,0.0000,0.0000,-301.7143,0,1755105234,False
0x2d6ced12420a9af5a83765a8c48be2afcd1a8feb000000000000000000000500,arbitrum,cbETH/rETH/wstETH,3997.8429,254.9155,31.8644,44.6102,0.0000,0.0000,0.0000,0.0000,-178.4408,0,1755143212,False
0xb61371ab661b1acec81c699854d2f911070c059e000000000000000000000516,arbitrum,ezETH/wstETH,4062.8827,95.5300,11.9412,16.7177,0.0000,0.0000,0.0000,0.0000,-66.8710,0,1755126783,False
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,4024.4007,82.6774,10.3347,14.4685,0.0000,0.0000,0.0000,0.0000,-57.8742,0,1755064172,False
0x423a1323c871abc9d89eb06855bf5347048fc4a5000000000000000000000496,arbitrum,4POOL,1.0328,9.9249,1.2406,1.7369,0.0000,0.0000,0.0000,0.0000,-6.9474,0,1755057338,False
0x6ce1d1e46548ef657f8d7ebddfc4beadb04f72f30002000000000000000005a1,arbitrum,ECLP-wstETH-GYD,3343.4126,9.4877,1.1860,1.6604,0.0000,0.0000,0.0000,0.0000,-6.6414,0,1755024679,False
0x7272163a931dac5bbe1cb5fefaf959bb65f7346f000200000000000000000549,arbitrum,ECLP-GYD-AUSDT,1.0333,6.0316,0.7539,1.0555,0.0000,0.0000,0.0000,0.0000,-4.2221,0,1755157324,False
0xdeeaf8b0a8cf26217261b813e085418c7dd8f1ee00020000000000000000058f,arbitrum,ECLP-sUSDe-GYD,1.0701,1.2792,0.1599,0.2239,0.0000,0.0000,0.0000,0.0000,-0.8955,0,1755158096,False
0x6e822c64c00393b2078f2a5bb75c575ab505b55c000200000000000000000548,arbitrum,ECLP-GYD-AUSDC,1.0364,0.6640,0.0830,0.1162,0.0000,0.0000,0.0000,0.0000,-0.4648,0,1754822948,False
0xef0c116a2818a5b1a5d836a291856a321f43c2fb00020000000000000000053a,arbitrum,ECLP-WOETH-WETH,3982.2968,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1753639463,False
