pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0xcd78a20c597e367a4e478a2411ceb790604d7c8f000000000000000000000c22,polygon,maticX-WMATIC-BPT,0.4873,2583.0233,5365.2877,2889.0011,8726.3117,5943.7627,2782.5490,472.0230,0,1737118961
0xf0ad209e2e969eaaa8c882aac71f02d8a047d5c2000200000000000000000b49,polygon,ECLP-WMATIC-stMATIC,0.4952,124.8994,259.4329,139.6946,0.0000,0.0000,0.0000,-399.1275,0,1737087711
0xa8cbbffe0d62797afaf7af0a23810bd5ba39a4dd000200000000000000000f04,polygon,ECLP-GYD-AUSDT,1.0075,22.8113,47.3821,25.5134,0.0000,0.0000,0.0000,-72.8955,0,1736980667
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd0000000000000000000005c2,mainnet,wstETH-WETH-BPT,3520.6329,20722.2503,15132.1147,8148.0618,23496.0433,17202.4409,6293.6023,215.8668,0,1736992979
0x1e19cf2d73a72ef1332c882f20534b6519be0276000200000000000000000112,mainnet,B-rETH-STABLE,3516.4359,20042.5104,14635.7448,7880.7856,22725.3163,0.0000,22725.3163,208.7859,0,1737025379
0x596192bb6e41802428ac943d2f1476c1af25cc0e000000000000000000000659,mainnet,ezETH-WETH-BPT,3462.6211,18778.6097,13712.8001,7383.8154,21292.2351,15701.3586,5590.8766,195.6196,0,1737104831
0x3ff3a210e57cfe679d9ad1e9ba6453a716c56a2e0002000000000000000005d5,mainnet,STG/USDC,0.6813,17884.8087,13060.1152,7032.3697,20278.7937,15011.0721,5267.7217,186.3087,0,1736727179
0x41fdbea2e52790c0a1dc374f07b628741f2e062d0002000000000000000006be,mainnet,ECLP-stdeUSD-deUSD,0.9819,11752.2756,8581.9243,4621.0362,13325.3857,10274.8892,3050.4965,122.4252,0,1737071855
0x36be1e97ea98ab43b4debf92742517266f5731a3000200000000000000000466,mainnet,50wstETH-50ACX,48.3109,9231.1817,6740.9330,3629.7332,10466.8288,8327.8371,2138.9917,96.1626,0,1736843711
0x05ff47afada98a98982113758878f9a8b9fdda0a000000000000000000000645,mainnet,weETH/rETH,3465.3188,4365.5274,3187.8614,1716.5407,4949.8785,4570.0704,379.8081,45.4764,0,1737085727
0xb819feef8f0fcdc268afe14162983a69f6bf179e000000000000000000000689,mainnet,sUSDe/USDC,1.0687,4127.6289,3014.1396,1622.9982,4680.1359,4386.3403,293.7956,42.9981,0,1736874791
0x42ed016f826165c2e5976fe5bc3df540c5ad0af700000000000000000000058b,mainnet,wstETH-rETH-sfrxETH-BPT,3485.9728,3861.1269,2819.5305,1518.2087,4377.9611,4180.5196,197.4415,40.2219,0,1737025163
0x8353157092ed8be69a9df8f95af097bbf33cb2af0000000000000000000005d9,mainnet,GHO/USDT/USDC,1.0139,3210.3975,2344.3450,1262.3396,3640.1278,3640.1278,0.0000,33.4432,0,1737109499
0x848a5564158d84b8a8fb68ab5d004fae11619a5400000000000000000000066a,mainnet,weETH/ezETH/rswETH,3469.6596,2282.0564,1666.4377,897.3126,2587.5228,2587.5228,0.0000,23.7725,0,1737114083
0x63e0d47a6964ad1565345da9bfa66659f4983f02000000000000000000000681,mainnet,pufETH/wstETH,3451.2317,1872.1904,1367.1392,736.1519,2122.7940,2122.7940,0.0000,19.5029,0,1736745011
0xf16aee6a71af1a9bc8f56975a4c2705ca7a782bc0002000000000000000004bb,mainnet,20WETH-80ALCX,46.1040,993.6608,725.6060,390.7109,1126.6681,1126.6681,0.0000,10.3511,0,1736854031
0xb91159aa527d4769cb9faf3e4adb760c7e8c8ea700000000000000000000067c,mainnet,ETHx/wstETH,3446.2223,836.4235,610.7858,328.8847,948.3837,948.3837,0.0000,8.7132,0,1737055883
0x740a691bd31c4176bcb6b8a7a40f1a723537d99d0000000000000000000006b6,mainnet,cdcETH/wstETH,3416.8444,801.9260,585.5945,315.3201,909.2685,909.2685,0.0000,8.3538,0,1736766371
0xdfe6e7e18f6cc65fa13c8d8966013d4fda74b6ba000000000000000000000558,mainnet,ankrETH/wstETH,3483.3516,752.4383,549.4569,295.8614,853.1566,0.0000,853.1566,7.8383,0,1737077315
0xda17f3663c5d04c0b316cfa1a04aa53ebbc8c12c0000000000000000000006e7,mainnet,eBTC/wBTC,96086.2408,485.6118,354.6108,190.9443,550.6137,0.0000,550.6137,5.0587,0,1736767523
0x4216d5900a6109bba48418b5e2ab6cc4e61cf4770000000000000000000006a1,mainnet,trenSTETH,3417.7549,446.3041,325.9069,175.4883,506.0444,0.0000,506.0444,4.6492,0,1737000047
0x1d13531bf6344c102280ce4c458781fbf14dad140000000000000000000006df,mainnet,tETH/wstETH,4031.3427,335.1950,244.7712,131.7999,0.0000,0.0000,0.0000,-376.5710,0,1737068723
0xdd59f89b5b07b7844d72996fc9d83d81acc8219600000000000000000000059e,mainnet,uniETH-WETH,3435.3027,249.8397,182.4417,98.2379,0.0000,0.0000,0.0000,-280.6796,0,1736463155
0x8d93b853849b9884e2bb413444ec23eb5366ee910002000000000000000006b3,mainnet,ECLP-sUSDe-GYD,1.0282,247.6166,180.8183,97.3637,0.0000,0.0000,0.0000,-278.1821,0,1737114215
0xcf7b51ce5755513d4be016b0e28d6edeffa1d52a000200000000000000000617,mainnet,80RDNT-20wETH,0.4351,176.8978,129.1770,69.5568,0.0000,0.0000,0.0000,-198.7338,0,1737002567
0x9f9d900462492d4c21e9523ca95a7cd86142f298000200000000000000000462,mainnet,50rETH-50RPL,207.2884,125.8472,91.8981,49.4836,0.0000,0.0000,0.0000,-141.3816,0,1737014243
0x1cce5169bde03f3d5ad0206f6bd057953539dae600020000000000000000062b,mainnet,ECLP-GYD-sDAI,1.0252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1734683675
0x40c806394d03d350420d13cd7d1de1c806f349560000000000000000000005f5,mainnet,qETH/WETH,3473.6794,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1735082459
0x47a4f5440ab097cf3ec7abeedf1afecc5749a4e200000000000000000000068d,mainnet,aETH/wstETH,3384.9096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1725947075
