pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,fees_to_beets,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit,is_partner
0xcd78a20c597e367a4e478a2411ceb790604d7c8f000000000000000000000c22,polygon,maticX-WMATIC-BPT,0.2622,876.3127,109.5391,153.3547,0.0000,613.4189,0.0000,613.4189,0.0000,0,1758768452,False
0x5f8893506ddc4c271837187d14a9c87964a074dc000000000000000000000106,optimism,bpt-ethtri,4622.1149,1635.3307,102.2082,143.0914,245.2996,1661.3366,1082.4460,578.8906,516.6050,0,1758477311,False
0x4fd63966879300cafafbb35d157dc5229278ed2300020000000000000000002b,optimism,BPT-rETH-ETH,4609.6497,529.7905,33.1119,46.3567,79.4686,0.0000,0.0000,0.0000,-370.8534,0,1758804569,False
0x7ca75bdea9dede97f8b13c6641b768650cb837820002000000000000000000d5,optimism,ECLP-wstETH-WETH,4632.0754,208.2167,13.0135,18.2190,31.2325,0.0000,0.0000,0.0000,-145.7517,0,1758723957,False
0x1e19cf2d73a72ef1332c882f20534b6519be0276000200000000000000000112,mainnet,B-rETH-STABLE,4662.2625,16756.6692,2094.5836,2932.4171,0.0000,8930.5522,0.0000,8930.5522,133.3009,0,1758742583,True
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd0000000000000000000005c2,mainnet,wstETH-WETH-BPT,4685.0391,16437.0430,2054.6304,2876.4825,0.0000,8760.2058,8760.2058,0.0000,130.7582,0,1758488159,True
0x42ed016f826165c2e5976fe5bc3df540c5ad0af700000000000000000000058b,mainnet,wstETH-rETH-sfrxETH-BPT,4644.5910,11253.8819,1406.7352,1969.4293,0.0000,7967.2430,7967.2430,0.0000,89.5257,0,1758755771,False
0x05ff47afada98a98982113758878f9a8b9fdda0a000000000000000000000645,mainnet,weETH/rETH,4615.7114,4798.6877,599.8360,839.7703,0.0000,3397.2554,3135.0415,262.2139,38.1740,0,1758446351,False
0x596192bb6e41802428ac943d2f1476c1af25cc0e000000000000000000000659,mainnet,ezETH-WETH-BPT,4626.8447,4399.7160,549.9645,769.9503,0.0000,3114.8014,2809.1113,305.6900,35.0002,0,1758794507,False
0x36be1e97ea98ab43b4debf92742517266f5731a3000200000000000000000466,mainnet,50wstETH-50ACX,29.0747,3992.6077,499.0760,698.7063,0.0000,2826.5870,2506.2686,320.3183,31.7616,0,1758615143,False
0x1d13531bf6344c102280ce4c458781fbf14dad140000000000000000000006df,mainnet,tETH/wstETH,5452.9004,3757.8301,469.7288,657.6203,0.0000,2660.3749,2342.5857,317.7892,29.8939,0,1758433439,False
