,chain,symbol,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0xb91159aa527d4769cb9faf3e4adb760c7e8c8ea700000000000000000000067c,mainnet,ETHx/wstETH,1634.60,1182.8146,636.9002,1824.0721,1824.0723,0,4.3573,0,2024-12-19 02:31:47+00:00
0x740a691bd31c4176bcb6b8a7a40f1a723537d99d0000000000000000000006b6,mainnet,cdcETH/wstETH,1371.92,992.7365,534.5504,1530.9439,1530.9442,0,3.6570,0,2024-12-10 21:50:11+00:00
0xdfe6e7e18f6cc65fa13c8d8966013d4fda74b6ba000000000000000000000558,mainnet,ankrETH/wstETH,1370.44,991.6655,533.9738,1529.2923,1529.2925,0,3.6530,0,2024-12-17 08:44:47+00:00
0xcf7b51ce5755513d4be016b0e28d6edeffa1d52a000200000000000000000617,mainnet,RDNT-WETH,1279.66,925.9761,498.6025,1427.9899,1427.9898,0,3.4112,0,2024-12-18 19:30:23+00:00
0xdd59f89b5b07b7844d72996fc9d83d81acc8219600000000000000000000059e,mainnet,uniETH-WETH,1147.35,830.2351,447.0497,1280.3434,1280.3433,0,3.0586,0,2024-12-17 06:41:59+00:00
0x1d13531bf6344c102280ce4c458781fbf14dad140000000000000000000006df,mainnet,tETH/wstETH,632.67,457.8070,246.5115,706.0050,0,706.0051,1.6865,0,2024-12-17 13:14:11+00:00
0x4216d5900a6109bba48418b5e2ab6cc4e61cf4770000000000000000000006a1,mainnet,trenSTETH,404.41,292.6355,157.5730,0,0,0,-450.2085,0,2024-12-17 05:48:35+00:00
0x9f9d900462492d4c21e9523ca95a7cd86142f298000200000000000000000462,mainnet,50rETH-50RPL,229.84,166.3148,89.5541,0,0,0,-255.8689,0,2024-12-19 13:44:47+00:00
0x1cce5169bde03f3d5ad0206f6bd057953539dae600020000000000000000062b,mainnet,ECLP-GYD-sDAI,84.33,61.0221,32.8581,0,0,0,-93.8802,0,2024-12-08 08:06:35+00:00
0xe7e2c68d3b13d905bbb636709cf4dfd21076b9d20000000000000000000005ca,mainnet,swETH-WETH-BPT,74.16,53.6630,28.8955,0,0,0,-82.5585,0,2024-12-14 23:18:47+00:00
0xc683955059e98350de4e5dc1c75971bd640829bb0002000000000000000006e1,mainnet,ECLP-cbETH-wstETH,39.25,28.4017,15.2932,0,0,0,-43.6950,0,2024-12-16 22:28:11+00:00
0x8d93b853849b9884e2bb413444ec23eb5366ee910002000000000000000006b3,mainnet,ECLP-sUSDe-GYD,31.63,22.8878,12.3242,0,0,0,-35.2120,0,2024-12-14 15:21:59+00:00
0x8296057edb832feac03269e9fce8304ebcbabcaf00000000000000000000069c,mainnet,B-baoETH-wstETH-BPT,21.77,15.7530,8.4824,0,0,0,-24.2354,0,2024-12-15 05:38:35+00:00
0x40c806394d03d350420d13cd7d1de1c806f349560000000000000000000005f5,mainnet,qETH/WETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-10-12 07:25:47+00:00
0xabc7d08ef73fe3fb67efd900f4471cca788b089900000000000000000000069d,mainnet,B-baoETH-rETH-BPT,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-11-26 01:41:35+00:00
0xbad20c15a773bf03ab973302f61fabcea5101f0a000000000000000000000034,gnosis,bb-WETH-wstETH,8327.75,20471.7848,11023.2687,31495.0535,21480.2604,10014.7931,0,0,2024-12-15 12:42:30+00:00
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,5948.45,4883.5460,2629.6017,7720.0442,5265.2255,2454.8186,206.8965,0,2024-12-19 06:36:39+00:00
0x4c42b5057a8663e2b1ac21685d1502c937a0381700020000000000000000019c,base,ECLP-WETH-USDC,5028.05,4127.9179,2222.7250,6525.5264,4450.5404,2074.9861,174.8834,0,2024-12-19 14:58:25+00:00
0xab99a3e856deb448ed99713dfce62f937e2d4d74000000000000000000000118,base,weETH/wETH,235.31,193.1843,104.0223,0,0,0,-297.2066,0,2024-12-19 13:06:55+00:00
0x54d86e177cdc664b5f9b17eb5fd6a76fa529e466000200000000000000000199,base,ECLP-cbETH-wstETH,58.87,48.3310,26.0244,0,0,0,-74.3553,0,2024-12-19 01:49:19+00:00
0x0c659734f1eef9c63b7ebdf78a164cdd745586db000000000000000000000046,base,USDC/USDbC/axlUSDC,8.09,6.6417,3.5763,0,0,0,-10.2180,0,2024-12-19 10:32:49+00:00
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,3241.68,1005.7089,541.5356,1848.8295,1260.9389,587.8906,301.5850,0,2024-12-19 14:41:24+00:00
0xc13546b97b9b1b15372368dc06529d7191081f5b00000000000000000000001d,avalanche,ggAVAX-WAVAX-BPT,631.86,196.0302,105.5547,0,0,0,-301.5850,0,2024-12-17 18:08:07+00:00
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,14495.34,8150.5396,4388.7521,13206.5884,9183.1701,4023.4184,667.2967,0,2024-12-19 15:14:57+00:00
0xcdcef9765d369954a4a936064535710f7235110a000200000000000000000558,arbitrum,ECLP-weETH-wstETH,3877.68,2180.3686,1174.0446,3532.9233,2585.5358,947.3875,178.5100,0,2024-12-18 16:41:15+00:00
0xb61371ab661b1acec81c699854d2f911070c059e000000000000000000000516,arbitrum,ezETH/wstETH,3113.75,1750.8208,942.7497,2836.9127,2110.8426,726.0703,143.3422,0,2024-12-19 14:04:51+00:00
0xd0ec47c54ca5e20aaae4616c25c825c7f48d40690000000000000000000004ef,arbitrum,rETH/wETH BPT,2116.86,1190.2826,640.9214,1928.6541,1491.3920,437.2624,97.4501,0,2024-12-19 10:00:48+00:00
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,1656.81,931.6025,501.6321,1509.5063,1205.5246,303.9819,76.2716,0,2024-12-19 14:13:30+00:00
0xab297f94235de777b85024ed1208ff43852385d90000000000000000000005bb,arbitrum,wUSDL/GHO,1521.02,855.2496,460.5190,1385.7890,1121.1470,264.6420,70.0204,0,2024-12-09 10:28:23+00:00
0x2ce4457acac29da4736ae6f5cd9f583a6b335c270000000000000000000004dc,arbitrum,sFRAX/4POOL,1453.78,817.4414,440.1608,1324.5273,1079.3652,245.1621,66.9251,0,2024-12-18 00:42:12+00:00
0x7967fa58b9501600d96bd843173b9334983ee6e600020000000000000000056e,arbitrum,ECLP-wstETH-WETH,1357.35,763.2201,410.9647,1236.6706,1019.4452,217.2255,62.4858,0,2024-12-19 15:09:26+00:00
0xc2598280bfea1fe18dfcabd21c7165c40c6859d30000000000000000000004f3,arbitrum,wstETH/sfrxETH,1214.13,682.6894,367.6020,1106.1841,930.4507,175.7335,55.8927,0,2024-12-18 14:47:17+00:00
0xf13758d6edd1937dcb3f4fe75889b579d400299a000000000000000000000595,arbitrum,weETH/wETH,905.86,509.3532,274.2671,825.3217,0,825.3217,41.7014,0,2024-12-16 20:14:15+00:00
0x2d6ced12420a9af5a83765a8c48be2afcd1a8feb000000000000000000000500,arbitrum,cbETH/rETH/wstETH,891.85,501.4756,270.0253,812.5573,0,812.5574,41.0564,0,2024-12-10 03:50:46+00:00
0x90e6cb5249f5e1572afbf8a96d8a1ca6acffd73900000000000000000000055c,arbitrum,rsETH/wETH,751.60,422.6148,227.5618,684.7768,0,684.7768,34.6001,0,2024-12-19 15:06:49+00:00
0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54000000000000000000000480,arbitrum,ankrETH/wstETH-BPT,486.03,273.2883,147.1552,0,0,0,-420.4435,0,2024-12-11 14:25:03+00:00
0x7b54c44fbe6db6d97fd22b8756f89c0af16202cc00000000000000000000053c,arbitrum,ETHx/wstETH,355.53,199.9099,107.6438,0,0,0,-307.5536,0,2024-12-16 13:48:05+00:00
0x423a1323c871abc9d89eb06855bf5347048fc4a5000000000000000000000496,arbitrum,4POOL-BPT,292.70,164.5814,88.6207,0,0,0,-253.2021,0,2024-12-11 00:03:14+00:00
0x38161e9efb8de52d00a1eb0f773223fd28fdd7c20002000000000000000005a0,arbitrum,ECLP-GHO-USDe-rh,140.87,79.2094,42.6512,0,0,0,-121.8605,0,2024-12-17 03:10:18+00:00
0xef0c116a2818a5b1a5d836a291856a321f43c2fb00020000000000000000053a,arbitrum,ECLP-WOETH-WETH,135.46,76.1674,41.0132,0,0,0,-117.1806,0,2024-12-19 09:41:21+00:00
0x125bc5a031b2db6733bfa35d914ffa428095978b000200000000000000000514,arbitrum,ECLP-AUSDC-AUSDT,97.11,54.6037,29.4020,0,0,0,-84.0057,0,2024-12-17 08:43:22+00:00
0xdeeaf8b0a8cf26217261b813e085418c7dd8f1ee00020000000000000000058f,arbitrum,ECLP-sUSDe-GYD,85.88,48.2892,26.0019,0,0,0,-74.2911,0,2024-12-19 13:23:31+00:00
0x6e822c64c00393b2078f2a5bb75c575ab505b55c000200000000000000000548,arbitrum,ECLP-GYD-AUSDC,74.85,42.0872,22.6623,0,0,0,-64.7495,0,2024-12-19 15:18:59+00:00
0x46472cba35e6800012aa9fcc7939ff07478c473e00020000000000000000056c,arbitrum,ECLP-GHO-AUSDC,65.68,36.9310,19.8859,0,0,0,-56.8169,0,2024-12-19 12:10:35+00:00
0x7272163a931dac5bbe1cb5fefaf959bb65f7346f000200000000000000000549,arbitrum,ECLP-GYD-AUSDT,40.98,23.0425,12.4075,0,0,0,-35.4500,0,2024-12-19 14:28:51+00:00
0x8d58755ca11d2c7273fed72aeb637e38a66c228c00000000000000000000058c,arbitrum,sUSX/USDC,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-11-20 12:20:15+00:00
0xa899c63ba9ff275d6bfc83e43ee8e58ff6987584000200000000000000000594,arbitrum,ECLP-rETH-wstETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-12-02 14:05:25+00:00
0x9f8ed1acfe0c863381b9081aff2144fc867aa7730002000000000000000004d4,arbitrum,50ANKR/50ankrETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-10-02 23:13:03+00:00
