pool_id,chain,partner,earned_fees,amount,target,pool_type
0x3de27efa2f1aa663ae5d458857e731c129069f29000200000000000000000588,mainnet,EZKL,16803.51539851283890686156947,840.1757699256419453430784735,0xB7aadD330A64088A85e500874DCDcFB7F253fEB4,non-core
