pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,fees_to_beets,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit,is_partner
0xe0d0b607539fdb647c4e87eff89588c6bb669c03,optimism,bpt-wrsETH-waOptWETH,0.0000,292.2654,18.2666,25.5732,43.8398,219.5860,0.0000,219.5860,15.0002,0,0,False
0x49e75c0df48ad09a0e20e8bbded07ee60dd8bc03,optimism,ss-sfrxETH-rETH-wstETH,0.0000,279.9992,17.4999,24.4999,41.9999,210.3701,0.0000,210.3701,14.3707,0,0,False
0x870c0af8a1af0b58b4b0bd31ce4fe72864ae45be,optimism,Balancer rETH-Aave wETH,0.0000,193.6637,12.1040,16.9456,29.0496,145.5042,0.0000,145.5042,9.9396,0,0,False
0x08a8bba83af849e3755771a4070aec87c9d6b86e,optimism,eclp-sfrxETH-waOptWETH,0.0000,147.7194,9.2325,12.9254,22.1579,110.9851,0.0000,110.9851,7.5815,0,0,False
0xa4dd31a2725f74163b5826bbd1dfe7684215b104,optimism,eclp-sfrxUSD-waOptUSDCn,0.0000,113.6002,7.1000,9.9400,17.0400,85.3505,0.0000,85.3505,5.8304,0,0,False
0x0854c8fa68cff2ac363b541f08f35181ca51b870,optimism,bpt-50sfrxUSD-50waOptWETH,0.0000,75.3178,4.7074,6.5903,11.2977,0.0000,0.0000,0.0000,-52.7224,0,0,False
0x6c5972311191097d002e804a9bf97c96c54059ed,mainnet,Surge USDf-aGHO,0.0000,8084.2292,1010.5286,1414.7401,0.0000,6176.9563,4109.7008,2067.2554,517.9959,0,0,False
0x85b2b559bc2d21104c4defdd6efca8a20343361d,mainnet,Aave GHO/USDT/USDC,0.0000,6352.3114,794.0389,1111.6545,0.0000,4853.6414,3229.2626,1624.3788,407.0235,0,0,False
0x57c23c58b1d8c3292c15becf07c62c5c52457a42,mainnet,osETH-waWETH,0.0000,3376.4602,422.0575,590.8805,0.0000,2579.8684,1716.4582,863.4102,216.3462,0,0,False
0xc4ce391d82d164c166df9c8336ddf84206b2f812,mainnet,Aave Lido wETH-wstETH,0.0000,2144.4524,268.0566,375.2792,0.0000,1638.5222,1090.1544,548.3678,137.4055,0,0,False
0x121edb0badc036f5fc610d015ee14093c142313b,mainnet,rstETH-Lido wstETH,0.0000,470.0219,58.7527,82.2538,0.0000,0.0000,0.0000,0.0000,-329.0153,0,0,False
0x4ab7ab316d43345009b2140e0580b072eec7df16,mainnet,ETHx waWETH,0.0000,326.2656,40.7832,57.0965,0.0000,0.0000,0.0000,0.0000,-228.3859,0,0,False
0xe2332649955c7c98389480ab46dd4cb6755ac703,mainnet,75SDEX25AaveLidoETH,0.0000,298.0866,37.2608,52.1652,0.0000,0.0000,0.0000,0.0000,-208.6606,0,0,False
0x6b31a94029fd7840d780191b6d63fa0d269bd883,mainnet,Lido,0.0000,245.2759,30.6595,42.9233,0.0000,0.0000,0.0000,0.0000,-128.7699,0,0,True
0x9ed5175aecb6653c1bdaa19793c16fd74fbeeb37,mainnet,Surge tETH-Lido wstETH,0.0000,241.0096,30.1262,42.1767,0.0000,0.0000,0.0000,0.0000,-168.7067,0,0,False
0x2f0508c56cfc35499f79f818dfc34113fe7f6d50,mainnet,Surge slpUSD-aUSDC,0.0000,114.0880,14.2610,19.9654,0.0000,0.0000,0.0000,0.0000,-79.8616,0,0,False
0x2b261c98a81cfda61bee7bfcf941a3d336be7957,mainnet,Surge slpETH-gtWETHe,0.0000,85.1254,10.6407,14.8969,0.0000,0.0000,0.0000,0.0000,-59.5877,0,0,False
0x733f2d3f66d3f41bde65d95321a19a1e55bb5470,mainnet,iUSD-Aave GHO,0.0000,50.9601,6.3700,8.9180,0.0000,0.0000,0.0000,0.0000,-35.6721,0,0,False
0x071828acc755314e687448703775f22194f56867,mainnet,Surge siUSD-sUSDe,0.0000,43.3382,5.4173,7.5842,0.0000,0.0000,0.0000,0.0000,-30.3368,0,0,False
0xf028ac624074d6793c36dc8a06ecec0f5a39a718,mainnet,Steak USDR-USDQ-USDT,0.0000,13.9634,1.7454,2.4436,0.0000,0.0000,0.0000,0.0000,-9.7744,0,0,False
0xd1d7fa8871d84d0e77020fc28b7cd5718c446522,gnosis,aGNO/sDAI,0.0000,784.7998,98.1000,137.3400,0.0000,1203.2673,800.5672,402.7001,653.9074,0,0,False
0x6e6bb18449fcf15b79efa2cfa70acf7593088029,gnosis,waWstETH-waWETH,0.0000,686.0595,85.7574,120.0604,0.0000,0.0000,0.0000,0.0000,-480.2417,0,0,False
0x272d6be442e30d7c87390edeb9b96f1e84cecd8d,gnosis,50waWstETH-50waGNO,0.0000,248.0939,31.0117,43.4164,0.0000,0.0000,0.0000,0.0000,-173.6658,0,0,False
0x7ab124ec4029316c2a42f713828ddf2a192b36db,base,Aave USDC-Aave GHO,0.0000,4754.1503,594.2688,831.9763,0.0000,4161.4136,2768.7042,1392.7094,833.5083,0,0,False
0x5b14ce8de84448e9a6f6af652af318472aa4fcaf,base,Aave GHO-USR,0.0000,550.1231,68.7654,96.2715,0.0000,0.0000,0.0000,0.0000,-385.0861,0,0,False
