pool_id,chain,partner,earned_fees,amount,target,pool_type
0xb4161aea25bd6c5c8590ad50deb4ca752532f05d,base,QuantAMM,44.40895650025383421906985913,22.20447825012691710953492957,0xd785201fd2D9be7602F6682296Bb415530C027Ef,non-core
0x6b61d8680c4f9e560c8306807908553f95c749c5,mainnet,QuantAMM,271.1232031881472475216819536,135.5616015940736237608409769,0xd785201fd2D9be7602F6682296Bb415530C027Ef,non-core
0xd4ed17bbf48af09b87fd7d8c60970f5da79d4852,mainnet,QuantAMM,0.001117581560179007932920693796,0.0005029117020805535698143122086,0xd785201fd2D9be7602F6682296Bb415530C027Ef,non-core
