pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,fees_to_beets,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit,is_partner
0xb7b8b3afc010169779c5c2385ec0eb0477fe3347,base,Balancer rETH-Aave wETH,0.0000,304.6937,38.0867,53.3214,0.0000,0.0000,0.0000,0.0000,-213.2856,0,0,False
0x9ab907fb3e098103ca048ad26e501bf7b3dfa3eb,base,Surge Aave EURC-GHO,0.0000,283.3916,35.4239,49.5935,0.0000,0.0000,0.0000,0.0000,-198.3741,0,0,False
0x5b14ce8de84448e9a6f6af652af318472aa4fcaf,base,Aave GHO-USR,0.0000,48.0030,6.0004,8.4005,0.0000,0.0000,0.0000,0.0000,-33.6021,0,0,False
0xe3a85e913f967406823cde9c390ae7bad9496367,base,ExtraFi-exUSDC-exUSR,0.0000,25.3603,3.1700,4.4381,0.0000,0.0000,0.0000,0.0000,-17.7522,0,0,False
0xb5bfb5adb736ea852bd58fec71db3b356c2a3938,base,Aave wstETH-ezETH,0.0000,14.3867,1.7983,2.5177,0.0000,0.0000,0.0000,0.0000,-10.0707,0,0,False
0xfcec3c8d86329defb548202fe1b86ff2188603a8,avalanche,Aave GHO/USDT/USDC,0.0000,60.6716,42.6218,18.0498,0.0000,0.0000,0.0000,0.0000,-42.4701,0,0,False
0x832f8e068e92d56b94205ea605e5cdaa7cded1f0,avalanche,tAVAX-waAvaSAVAX,0.0000,43.2546,30.3863,12.8682,0.0000,0.0000,0.0000,0.0000,-30.2782,0,0,False
0xa978cc348a0b5de8bd564a1d8fe437787fd12664,arbitrum,EURe-Aave USDC,0.0000,1792.2139,224.0267,313.6374,0.0000,1413.7198,929.8324,483.8873,159.1701,0,0,False
0x19b001e6bc2d89154c18e2216eec5c8c6047b6d8,arbitrum,Aave GHO/USDT/USDC,0.0000,996.0649,124.5081,174.3114,0.0000,785.7080,516.7762,268.9318,88.4625,0,0,False
0x5418a64e0cdb20548acb394f5d00a089baf02161,arbitrum,Balancer rETH-Aave wETH,0.0000,193.4877,24.1860,33.8604,0.0000,0.0000,0.0000,0.0000,-135.4414,0,0,False
0x9c5f17d96ca66748b459788148b7357220f2d100,arbitrum,Aave wstETH/ezETH,0.0000,89.3036,11.1630,15.6281,0.0000,0.0000,0.0000,0.0000,-62.5125,0,0,False
0xc072880e1bc0bcddc99db882c7f3e7a839281cf4,arbitrum,Aave wstETH-wETH,0.0000,56.4602,7.0575,9.8805,0.0000,0.0000,0.0000,0.0000,-39.5222,0,0,False
0x483bc7fe92fc392305dd97d4d3363e0e0a7f144d,arbitrum,eeUSDC-yUSND,0.0000,14.5093,1.8137,2.5391,0.0000,0.0000,0.0000,0.0000,-10.1565,0,0,False
