target,platform,amount
0x5C0F23A5c1be65Fa710d385814a7Fd1Bda480b1C,aura,5936.31
0x5C0F23A5c1be65Fa710d385814a7Fd1Bda480b1C,balancer,5410.02
0x79eF6103A513951a3b25743DB509E267685726B7,aura,10723.55
0x79eF6103A513951a3b25743DB509E267685726B7,balancer,9772.85
0xee01c0d9c0439c94D314a6ecAE0490989750746C,aura,0.00
0xee01c0d9c0439c94D314a6ecAE0490989750746C,balancer,692.74
0x4D4264aebf65Bb1727bb5438E0b2Aaf86186DA50,aura,1445.28
0x4D4264aebf65Bb1727bb5438E0b2Aaf86186DA50,balancer,1317.14
0x183D73dA7adC5011EC3C46e33BB50271e59EC976,aura,4595.58
0x183D73dA7adC5011EC3C46e33BB50271e59EC976,balancer,4188.16
0x10a361766e64D7983a97202ac3a0F4cee06Eb717,aura,418.84
0x10a361766e64D7983a97202ac3a0F4cee06Eb717,balancer,386.22
0xf720e9137baa9C7612e6CA59149a5057ab320cFa,aura,0
0xf720e9137baa9C7612e6CA59149a5057ab320cFa,balancer,0
0xbf65b3fA6c208762eD74e82d4AEfCDDfd0323648,aura,2801.93
0xbf65b3fA6c208762eD74e82d4AEfCDDfd0323648,balancer,2553.53
0x95201B61EF19C867dA0D093DF20021e1a559452c,aura,0
0x95201B61EF19C867dA0D093DF20021e1a559452c,balancer,0
0x87012b0C3257423fD74a5986F81a0f1954C17a1d,aura,0
0x87012b0C3257423fD74a5986F81a0f1954C17a1d,balancer,0
0x2C2179abce3413E27BDA6917f60ae37F96D01826,aura,0
0x2C2179abce3413E27BDA6917f60ae37F96D01826,balancer,0
0x15C84754c7445D0DF6c613f1490cA07654347c1B,aura,3876.91
0x15C84754c7445D0DF6c613f1490cA07654347c1B,balancer,3533.21
0xdf54d2Dd06F8Be3B0c4FfC157bE54EC9cca91F3C,aura,2606.42
0xdf54d2Dd06F8Be3B0c4FfC157bE54EC9cca91F3C,balancer,2375.34
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,aura,1741.83
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,balancer,1587.40
