target,platform,amount
0xcD4722B7c24C29e0413BDCd9e51404B4539D14aE,balancer,77438.32005
0xcD4722B7c24C29e0413BDCd9e51404B4539D14aE,aura,29965.72995
0x79eF6103A513951a3b25743DB509E267685726B7,balancer,19758.75265
0x79eF6103A513951a3b25743DB509E267685726B7,aura,7645.89735
0x81C452E84B103555C2Dd2DEc0bFABC0c4d6B3065,balancer,0
0x81C452E84B103555C2Dd2DEc0bFABC0c4d6B3065,aura,3327.1493
0x01A9502C11f411b494c62746D37e89d6f7078657,balancer,11017.0242
0x01A9502C11f411b494c62746D37e89d6f7078657,aura,4263.1758
0xA2a9Ebd6f4dEA4802083F2C8D08066A4e695e64B,balancer,17397.69395
0xA2a9Ebd6f4dEA4802083F2C8D08066A4e695e64B,aura,6732.25605
0xD973e86547e810117Db131B94708F429A463535E,balancer,0
0xD973e86547e810117Db131B94708F429A463535E,aura,4391
0x21D8dB8a46393FEdE4e91eAfBc0cCf092faCb469,balancer,4318.60975
0x21D8dB8a46393FEdE4e91eAfBc0cCf092faCb469,aura,1671.14025
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,balancer,3495.66035
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,aura,1352.68965
0x95201B61EF19C867dA0D093DF20021e1a559452c,balancer,3658.75055
0x95201B61EF19C867dA0D093DF20021e1a559452c,aura,1415.79945
0x87012b0C3257423fD74a5986F81a0f1954C17a1d,balancer,5749.3982
0x87012b0C3257423fD74a5986F81a0f1954C17a1d,aura,2224.8018
0x2C2179abce3413E27BDA6917f60ae37F96D01826,balancer,3110.43005
0x2C2179abce3413E27BDA6917f60ae37F96D01826,aura,1203.61995
0x88D07558470484c03d3bb44c3ECc36CAfCF43253,balancer,4130.026327
0x88D07558470484c03d3bb44c3ECc36CAfCF43253,aura,1598.165527
0xA5A0B6598B90d214eAf4d7a6b72d5a89C3b9A72c,balancer,7044.35622
0xA5A0B6598B90d214eAf4d7a6b72d5a89C3b9A72c,aura,2725.90206
0x21a3De9292569F599e4cf83c741862705bf4f108,balancer,1243.905154
0x21a3De9292569F599e4cf83c741862705bf4f108,aura,481.3447127
0x359EA8618c405023Fc4B98dAb1B01F373792a126,balancer,3644.827132
0x359EA8618c405023Fc4B98dAb1B01F373792a126,aura,1410.411609
0x519cCe718FCD11AC09194CFf4517F12D263BE067,balancer,17385.13697
0x519cCe718FCD11AC09194CFf4517F12D263BE067,aura,6727.396969
0x5b0C1b84566708Dd391Ae0FecE1a32e33682EE3d,balancer,899.1066973
0x5b0C1b84566708Dd391Ae0FecE1a32e33682EE3d,aura,347.9206221
0x19ff30f9B2d32bfb0F21f2DB6c6A3A8604Eb8C2B,balancer,80051.9811
0x19ff30f9B2d32bfb0F21f2DB6c6A3A8604Eb8C2B,aura,30977.1189
