target,platform,amount
0xcD4722B7c24C29e0413BDCd9e51404B4539D14aE,balancer,86220.576
0xcD4722B7c24C29e0413BDCd9e51404B4539D14aE,aura,33530.224
0x79eF6103A513951a3b25743DB509E267685726B7,balancer,23228.244
0x79eF6103A513951a3b25743DB509E267685726B7,aura,9033.206
0x81C452E84B103555C2Dd2DEc0bFABC0c4d6B3065,balancer,0
0x81C452E84B103555C2Dd2DEc0bFABC0c4d6B3065,aura,0
0x01A9502C11f411b494c62746D37e89d6f7078657,balancer,16601.832
0x01A9502C11f411b494c62746D37e89d6f7078657,aura,6456.268
0xA2a9Ebd6f4dEA4802083F2C8D08066A4e695e64B,balancer,23866.128
0xA2a9Ebd6f4dEA4802083F2C8D08066A4e695e64B,aura,9281.272
0xD973e86547e810117Db131B94708F429A463535E,balancer,2836.08
0xD973e86547e810117Db131B94708F429A463535E,aura,1102.92
0x10a361766e64D7983a97202ac3a0F4cee06Eb717,balancer,4260.204
0x10a361766e64D7983a97202ac3a0F4cee06Eb717,aura,1656.746
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,balancer,0
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,aura,0
0x10A19e7eE7d7F8a52822f6817de8ea18204F2e4f,payment,220533
0x95201B61EF19C867dA0D093DF20021e1a559452c,balancer,0
0x95201B61EF19C867dA0D093DF20021e1a559452c,aura,0
0x87012b0C3257423fD74a5986F81a0f1954C17a1d,balancer,5670.288
0x87012b0C3257423fD74a5986F81a0f1954C17a1d,aura,2205.112
0x2C2179abce3413E27BDA6917f60ae37F96D01826,balancer,0
0x2C2179abce3413E27BDA6917f60ae37F96D01826,aura,0
0x88D07558470484c03d3bb44c3ECc36CAfCF43253,balancer,607.3969806
0x88D07558470484c03d3bb44c3ECc36CAfCF43253,aura,236.2099369
0xA5A0B6598B90d214eAf4d7a6b72d5a89C3b9A72c,balancer,862.4676739
0xA5A0B6598B90d214eAf4d7a6b72d5a89C3b9A72c,aura,335.4040954
0x21a3De9292569F599e4cf83c741862705bf4f108,balancer,199.9634719
0x21a3De9292569F599e4cf83c741862705bf4f108,aura,77.76357239
0xBD734b38F2dc864fe00DF51fc4F17d310eD7dA4D,balancer,19431.87125
0xBD734b38F2dc864fe00DF51fc4F17d310eD7dA4D,aura,7556.838819
0x87F678f4F84e5665e1A85A22392fF5A84adC22cD,balancer,4405.236624
0x87F678f4F84e5665e1A85A22392fF5A84adC22cD,aura,1713.147576
0x359EA8618c405023Fc4B98dAb1B01F373792a126,balancer,3040.73833
0x359EA8618c405023Fc4B98dAb1B01F373792a126,aura,1182.50935
0x519cCe718FCD11AC09194CFf4517F12D263BE067,balancer,17777.57749
0x519cCe718FCD11AC09194CFf4517F12D263BE067,aura,6913.502358
0x5b0C1b84566708Dd391Ae0FecE1a32e33682EE3d,balancer,586.1321786
0x5b0C1b84566708Dd391Ae0FecE1a32e33682EE3d,aura,227.9402917
0x19ff30f9B2d32bfb0F21f2DB6c6A3A8604Eb8C2B,balancer,25473.708
0x19ff30f9B2d32bfb0F21f2DB6c6A3A8604Eb8C2B,aura,9906.442
