recipientGaugeAddr,poolAddress,symbol,distribution,pctDistribution,pctToAura,distroToAura,distroToBalancer,voteWeightNoBoost,staticBoost,dynamicBoost,boost,voteWeight,cap,fixedIncentive
0x59907f88C360D576Aa38dba84F26578367F96b6C,0x90e6CB5249f5e1572afBF8A96D8A1ca6aCFFd739,rsETH/wETH,3887.6267773256827,3.8876267773256825,0,0.0,3887.6267773256827,0.6057961321081596,1.0,1.0,1.0,0.6057961321081596,20%,0
0x8f57378CaD866a46eA702B7ACAEBF21dd93B4804,0x7B54C44fBe6Db6D97FD22b8756f89c0aF16202Cc,ETHx/wstETH,3052.8436371541725,3.0528436371541723,0,0.0,3052.8436371541725,0.1879785942926082,1.5,2.030685021079224,2.530685021079224,0.4757146128598321,20%,0
0x4b8858a8E42f406B4dC2eCB8D48B5cf0021035c8,0x59743f1812bb85Db83e9e4EE061D124AAa642900,sUSDe/sFRAX,2909.7662723389894,2.9097662723389894,0,0.0,2909.7662723389894,0.302279557527266,1.5,1.0,1.5,0.453419336290899,20%,0
0x40e86216712cB9871B9C698EA3AFB22f88c00E6e,0xef0c116A2818A5b1A5D836A291856A321f43C2Fb,ECLP-WOETH-WETH,2885.89836372433,2.8858983637243303,0,0.0,2885.89836372433,0.3068280204715471,1.0,1.465642145948161,1.465642145948161,0.4497000783609446,20%,0
0x7a45919ca9Cf2176833492B9D049B34312AF90fa,0xa899c63BA9ff275d6bfc83E43ee8E58fF6987584,ECLP-rETH-wstETH,2526.3249631837984,2.5263249631837983,0,0.0,2526.3249631837984,0.3936689344952577,1.0,1.0,1.0,0.3936689344952577,20%,0
0x2b52a321Fc2ab77e9fC8488D792BB3CaEA966c0b,0x125bC5a031B2Db6733bfa35d914ffa428095978B,ECLP-AUSDC-AUSDT,2526.308701565633,2.526308701565633,0,0.0,2526.308701565633,0.22495222885750019,1.75,1.0,1.75,0.39366640050062535,20%,0
0x052597B6633814a0a6eA9020eE46E25Aa6936E49,0x6e822c64c00393b2078f2a5BB75c575aB505B55c,ECLP-GYD-AUSDC,2526.308701565633,2.526308701565633,0,0.0,2526.308701565633,0.22495222885750019,1.75,1.0,1.75,0.39366640050062535,20%,0
0xdEC026525FE4FEF54857bCF551aEA97aBc24A673,0xdeEaF8B0A8Cf26217261b813e085418C7dD8F1eE,ECLP-sUSDe-GYD,2300.761686258295,2.300761686258295,0,0.0,2300.761686258295,0.3585201487362732,1.0,1.0,1.0,0.3585201487362732,20%,0
0xB76ed1927F54C76DCdfC311f30dF2277dEAb93eF,0x36C2f879f446c3b6533f9703745C0504f3a84885,ECLP-sFRAX-aFRAX,2300.761686258295,2.300761686258295,0,0.0,2300.761686258295,0.3585201487362732,1.0,1.0,1.0,0.3585201487362732,20%,0
0xfC745035F31BCbaEb2D1a89aA9171495c671F6cE,0x3FD4954a851eaD144c2FF72B1f5a38Ea5976Bd54,ankrETH/wstETH-BPT,2189.4366937498353,2.189436693749835,0,0.0,2189.4366937498353,0.22744849347939583,1.5,1.0,1.5,0.3411727402190937,20%,0
0x7dc6C96bf1c0ce2e5Ddad5601AFeCC0207b0870C,0xdfa752ca3fF49d4B6dBE08E2d5a111f51773D395,sFRAX/FRAX,1894.7315261742256,1.8947315261742255,0,0.0,1894.7315261742256,0.2952498003754691,1.0,1.0,1.0,0.2952498003754691,20%,0
0x879049Df2744B8D8848985C82275AD4c07379905,0x315dd595e82bDc0c194f3A38A08fDE480D7E5d21,ECLP-wUSDM-GYD,1443.604972323219,1.4436049723232192,0,0.0,1443.604972323219,0.22495222885750019,1.0,1.0,1.0,0.22495222885750019,20%,0
0xd9BE61a0a58A301B078033757bAC9474C276362E,0x71c64ac8Ec1DA03f8A05C3cfEB6493E6DAd54a6F,ECLP-wUSDM-USDC-rh,1308.2832677860818,1.3082832677860816,0,0.0,1308.2832677860818,0.2038654913967418,1.0,1.0,1.0,0.2038654913967418,20%,0
0x2dEafe52b0bCb9801d3aaDc0D75c7879cB2E5825,0xB8Cb384E65096386C1eDaaF784e842c957FA3645,inETH/wstETH,1285.7106784753669,1.285710678475367,0,0.0,1285.7106784753669,0.1335653858841407,1.5,1.0,1.5,0.20034807882621108,20%,0
0xb072496eEf1F88a2Bd1BA93F880c7ed685264EB1,0x5b89dC91E5a4Dc6D4AB0D970AF6A7F981971a443,instETH/wstETH,0.004044083445852227,4.044083445852227e-06,0,0.0,0.004044083445852227,4.2011750780000006e-07,1.5,1.0,1.5,6.301762617000001e-07,20%,0
