recipientGaugeAddr,poolAddress,symbol,distribution,pctDistribution,pctToAura,distroToAura,distroToBalancer,voteWeightNoBoost,staticBoost,dynamicBoost,boost,voteWeight,cap,fixedIncentive
0x06eaf7bAabEac962301eE21296e711B3052F2c0d,0xc2598280bFeA1Fe18dFcaBD21C7165c40c6859d3,wstETH/sfrxETH,16828.783811829704,16.8287838118297,0,0.0,16828.783811829704,1.7299804902196916,1.5,1.0,1.5,2.5949707353295373,20%,0
0xdB66fFFf713B1FA758E348e69E2f2e24595111cF,0xCDCef9765D369954a4A936064535710f7235110A,ECLP-weETH-wstETH,8981.130502149937,8.981130502149938,0,0.0,8981.130502149937,0.577064969537998,1.5,1.8998606716830715,2.3998606716830713,1.384875525400231,20%,0
0x050fBe33699E56B577c3D6f090eCE9870A0966bd,0x2CE4457aCac29dA4736aE6f5Cd9F583a6b335c27,sFRAX/4POOL,8926.441485134012,8.926441485134012,0,0.0,8926.441485134012,1.3764425690863877,1.0,1.0,1.0,1.3764425690863877,20%,0
0x96d7C70c80518Ee189CB6ba672FbD22E4fDD9c19,0x7967FA58B9501600D96bD843173b9334983EE6E6,ECLP-wstETH-WETH,8616.913080075085,8.616913080075085,0,0.0,8616.913080075085,0.6643568995150696,2.0,1.0,2.0,1.3287137990301392,20%,0
0xd9647eb5D6457bd7Adb39B335ab89eC3a1Ea6d09,0x7272163A931DaC5BBe1CB5feFaF959BB65F7346F,ECLP-GYD-AUSDT,5316.578849836886,5.316578849836886,0,0.0,5316.578849836886,0.46846154207023755,1.75,1.0,1.75,0.8198076986229157,20%,0
0x052597B6633814a0a6eA9020eE46E25Aa6936E49,0x6e822c64c00393b2078f2a5BB75c575aB505B55c,ECLP-GYD-AUSDC,5316.578849836886,5.316578849836886,0,0.0,5316.578849836886,0.46846154207023755,1.75,1.0,1.75,0.8198076986229157,20%,0
0x8ba2D53F34159C5C5e7add60B56C7dE3BBc1DA68,0xd0EC47c54cA5e20aaAe4616c25C825c7f48D4069,rETH/wETH BPT,4793.198957232152,4.793198957232152,0,0.0,4793.198957232152,0.7391033815459744,1.0,1.0,1.0,0.7391033815459744,20%,0
0x7C4A6B0c16cA99e65822Cc531403cE2f8A20A912,0xB61371Ab661B1ACec81C699854D2f911070C059E,ezETH/wstETH,4611.731403814842,4.611731403814842,0,0.0,4611.731403814842,0.47408092253968526,1.5,1.0,1.5,0.7111213838095278,20%,0
0x260cbb867359a1084eC97de4157d06ca74e89415,0x9791d590788598535278552EEcD4b211bFc790CB,wstETH-WETH-BPT,4466.772479367356,4.466772479367356,0,0.0,4466.772479367356,0.22958965216856048,1.0,3.0,3.0,0.6887689565056814,20%,0
0x2ffa44fDd19B8d3d2b03842E34F1b4c7E9217591,0xff38cC0cE0DE4476C5a3e78675b48420A851035B,ECLP-GHO-GYD-rh,4410.052617334224,4.410052617334224,0,0.0,4410.052617334224,0.3716261425968548,1.0,1.0,1.0,0.3716261425968548,20%,2000
0x5a0e92a55800BB5bFd5ec6C7340BfdE7f0947c3E,0x2d6CeD12420a9AF5a83765a8c48Be2aFcD1A8FEb,cbETH/rETH/wstETH,4381.90665397228,4.38190665397228,0,0.0,4381.90665397228,0.2099905158239958,1.5,2.717682395846058,3.217682395846058,0.6756827860615044,20%,0
0x8f57378CaD866a46eA702B7ACAEBF21dd93B4804,0x7B54C44fBe6Db6D97FD22b8756f89c0aF16202Cc,ETHx/wstETH,4126.3599798344985,4.126359979834499,0,0.0,4126.3599798344985,0.216628597358087,1.5,2.4371833531142593,2.9371833531142593,0.6362779099686647,20%,0
0x59907f88C360D576Aa38dba84F26578367F96b6C,0x90e6CB5249f5e1572afBF8A96D8A1ca6aCFFd739,rsETH/wETH,3481.5540887348297,3.4815540887348297,0,0.0,3481.5540887348297,0.5368499039950233,1.0,1.0,1.0,0.5368499039950233,20%,0
0x4b8858a8E42f406B4dC2eCB8D48B5cf0021035c8,0x59743f1812bb85Db83e9e4EE061D124AAa642900,sUSDe/sFRAX,2945.61986563072,2.94561986563072,0,0.0,2945.61986563072,0.3028064865604004,1.5,1.0,1.5,0.4542097298406006,20%,0
0xB76ed1927F54C76DCdfC311f30dF2277dEAb93eF,0x36C2f879f446c3b6533f9703745C0504f3a84885,ECLP-sFRAX-aFRAX,2677.836241482473,2.677836241482473,0,0.0,2677.836241482473,0.41291793621872785,1.0,1.0,1.0,0.41291793621872785,20%,0
0x2b52a321Fc2ab77e9fC8488D792BB3CaEA966c0b,0x125bC5a031B2Db6733bfa35d914ffa428095978B,ECLP-AUSDC-AUSDT,2265.00315425392,2.26500315425392,0,0.0,2265.00315425392,0.199577002505718,1.75,1.0,1.75,0.3492597543850065,20%,0
0xfC745035F31BCbaEb2D1a89aA9171495c671F6cE,0x3FD4954a851eaD144c2FF72B1f5a38Ea5976Bd54,ankrETH/wstETH-BPT,1969.859731474976,1.969859731474976,0,0.0,1969.859731474976,0.20249941659631998,1.5,1.0,1.5,0.30374912489447997,20%,0
0x2dEafe52b0bCb9801d3aaDc0D75c7879cB2E5825,0xB8Cb384E65096386C1eDaaF784e842c957FA3645,inETH/wstETH,1673.6476509265403,1.6736476509265403,0,0.0,1673.6476509265403,0.1720491400911361,1.5,1.0,1.5,0.2580737101367041,20%,0
0x7dc6C96bf1c0ce2e5Ddad5601AFeCC0207b0870C,0xdfa752ca3fF49d4B6dBE08E2d5a111f51773D395,sFRAX/FRAX,1249.6569126918207,1.2496569126918207,0,0.0,1249.6569126918207,0.19269503690207299,1.0,1.0,1.0,0.19269503690207299,20%,0
0x7a45919ca9Cf2176833492B9D049B34312AF90fa,0xa899c63BA9ff275d6bfc83E43ee8E58fF6987584,ECLP-rETH-wstETH,1205.0263086671118,1.2050263086671118,0,0.0,1205.0263086671118,0.1858130712984274,1.0,1.0,1.0,0.1858130712984274,20%,0
0xdEC026525FE4FEF54857bCF551aEA97aBc24A673,0xdeEaF8B0A8Cf26217261b813e085418C7dD8F1eE,ECLP-sUSDe-GYD,892.6120804941578,0.8926120804941577,0,0.0,892.6120804941578,0.1376393120729093,1.0,1.0,1.0,0.1376393120729093,20%,0
0x879049Df2744B8D8848985C82275AD4c07379905,0x315dd595e82bDc0c194f3A38A08fDE480D7E5d21,ECLP-wUSDM-GYD,847.9814764694484,0.8479814764694483,0,0.0,847.9814764694484,0.1307573464692636,1.0,1.0,1.0,0.1307573464692636,20%,0
0x40e86216712cB9871B9C698EA3AFB22f88c00E6e,0xef0c116A2818A5b1A5D836A291856A321f43C2Fb,ECLP-WOETH-WETH,14.738150987808064,0.014738150987808065,0,0.0,14.738150987808064,0.0022725985985598,1.0,1.0,1.0,0.0022725985985598,20%,0
0xcfab2efeF3aFfdd158568DC896115Eac26B3C498,0x38161e9eFb8De52D00A1eB0f773223FD28FDd7c2,ECLP-GHO-USDe-rh,0.012333776108425534,1.2333776108425535e-05,0,0.0,0.012333776108425534,9.509239769e-07,2.0,1.0,2.0,1.9018479538e-06,20%,0
0xb072496eEf1F88a2Bd1BA93F880c7ed685264EB1,0x5b89dC91E5a4Dc6D4AB0D970AF6A7F981971a443,instETH/wstETH,0.0033339922211615674,3.333992221161567e-06,0,0.0,0.0033339922211615674,3.427307381e-07,1.5,1.0,1.5,5.1409610715e-07,20%,0
