recipientGaugeAddr,poolAddress,symbol,distribution,pctDistribution,pctToAura,distroToAura,distroToBalancer,voteWeightNoBoost,staticBoost,dynamicBoost,boost,voteWeight,cap,fixedIncentive
0x06eaf7bAabEac962301eE21296e711B3052F2c0d,0xc2598280bFeA1Fe18dFcaBD21C7165c40c6859d3,wstETH/sfrxETH,17135.65667001662,17.13565667001662,0,0.0,17135.65667001662,1.386969638511673,1.5,1.0,1.5,2.0804544577675097,20%,0
0x96d7C70c80518Ee189CB6ba672FbD22E4fDD9c19,0x7967FA58B9501600D96bD843173b9334983EE6E6,ECLP-wstETH-WETH,12006.616578310965,12.006616578310965,0,0.0,12006.616578310965,0.7288666977892977,2.0,1.0,2.0,1.4577333955785954,20%,0
0x4b8858a8E42f406B4dC2eCB8D48B5cf0021035c8,0x59743f1812bb85Db83e9e4EE061D124AAa642900,sUSDe/sFRAX,9573.682755409689,9.573682755409688,0,0.0,9573.682755409689,0.1273747627204597,1.5,1.0,1.5,0.19106214408068956,20%,8000
0x8ba2D53F34159C5C5e7add60B56C7dE3BBc1DA68,0xd0EC47c54cA5e20aaAe4616c25C825c7f48D4069,rETH/wETH BPT,7048.657969780438,7.048657969780438,0,0.0,7048.657969780438,0.8557834798457115,1.0,1.0,1.0,0.8557834798457115,20%,0
0xdB66fFFf713B1FA758E348e69E2f2e24595111cF,0xCDCef9765D369954a4A936064535710f7235110A,ECLP-weETH-wstETH,6906.7187598536375,6.9067187598536375,0,0.0,6906.7187598536375,0.5590336808286845,1.5,1.0,1.5,0.8385505212430269,20%,0
0x050fBe33699E56B577c3D6f090eCE9870A0966bd,0x2CE4457aCac29dA4736aE6f5Cd9F583a6b335c27,sFRAX/4POOL,5895.617742940876,5.8956177429408765,0,0.0,5895.617742940876,0.7157918981918231,1.0,1.0,1.0,0.7157918981918231,20%,0
0x260cbb867359a1084eC97de4157d06ca74e89415,0x9791d590788598535278552EEcD4b211bFc790CB,wstETH-WETH-BPT,5253.570039784398,5.253570039784399,0,0.0,5253.570039784398,0.2126134492331789,1.0,3.0,3.0,0.6378403476995367,20%,0
0x7C4A6B0c16cA99e65822Cc531403cE2f8A20A912,0xB61371Ab661B1ACec81C699854D2f911070C059E,ezETH/wstETH,5240.38057196267,5.240380571962669,0,0.0,5240.38057196267,0.4241593355611747,1.5,1.0,1.5,0.636239003341762,20%,0
0x59907f88C360D576Aa38dba84F26578367F96b6C,0x90e6CB5249f5e1572afBF8A96D8A1ca6aCFFd739,rsETH/wETH,5129.833078220905,5.129833078220905,0,0.0,5129.833078220905,0.6228173393472617,1.0,1.0,1.0,0.6228173393472617,20%,0
0x5a0e92a55800BB5bFd5ec6C7340BfdE7f0947c3E,0x2d6CeD12420a9AF5a83765a8c48Be2aFcD1A8FEb,cbETH/rETH/wstETH,4701.193657247073,4.701193657247074,0,0.0,4701.193657247073,0.1630788192863332,1.5,3.0,3.5,0.5707758675021661,20%,0
0x0CE9489bBD4bfA0Da7b5bb06E4dFa7a5947F76e8,0xE8a6026365254f779b6927f00f8724EA1B8aE5E0,gUSDC/USDC,3875.922342027567,3.8759223420275672,0,0.0,3875.922342027567,0.2689022768543039,1.75,1.0,1.75,0.4705789844950318,20%,0
0xfC745035F31BCbaEb2D1a89aA9171495c671F6cE,0x3FD4954a851eaD144c2FF72B1f5a38Ea5976Bd54,ankrETH/wstETH-BPT,3229.282800829261,3.2292828008292607,0,0.0,3229.282800829261,0.2613799567281934,1.5,1.0,1.5,0.39206993509229016,20%,0
0x2b52a321Fc2ab77e9fC8488D792BB3CaEA966c0b,0x125bC5a031B2Db6733bfa35d914ffa428095978B,ECLP-AUSDC-AUSDT,3161.9366474435383,3.161936647443538,0,0.0,3161.9366474435383,0.2193676469074582,1.75,1.0,1.75,0.38389338208805185,20%,0
0x40e86216712cB9871B9C698EA3AFB22f88c00E6e,0xef0c116A2818A5b1A5D836A291856A321f43C2Fb,ECLP-WOETH-WETH,3147.365510819377,3.1473655108193768,0,0.0,3147.365510819377,0.3821242881613791,1.0,1.0,1.0,0.3821242881613791,20%,0
0x7dc6C96bf1c0ce2e5Ddad5601AFeCC0207b0870C,0xdfa752ca3fF49d4B6dBE08E2d5a111f51773D395,sFRAX/FRAX,2797.658231839445,2.7976582318394447,0,0.0,2797.658231839445,0.3396660339212257,1.0,1.0,1.0,0.3396660339212257,20%,0
0x052597B6633814a0a6eA9020eE46E25Aa6936E49,0x6e822c64c00393b2078f2a5BB75c575aB505B55c,ECLP-GYD-AUSDC,2447.9509528595095,2.4479509528595096,0,0.0,2447.9509528595095,0.1698330169606125,1.75,1.0,1.75,0.29720777968107187,20%,0
0xd9647eb5D6457bd7Adb39B335ab89eC3a1Ea6d09,0x7272163A931DaC5BBe1CB5feFaF959BB65F7346F,ECLP-GYD-AUSDT,2447.9509528595095,2.4479509528595096,0,0.0,2447.9509528595095,0.1698330169606125,1.75,1.0,1.75,0.29720777968107187,20%,0
0x879049Df2744B8D8848985C82275AD4c07379905,0x315dd595e82bDc0c194f3A38A08fDE480D7E5d21,ECLP-wUSDM-GYD,0.004737794534273487,4.737794534273486e-06,0,0.0,0.004737794534273487,5.752196107e-07,1.0,1.0,1.0,5.752196107e-07,20%,0
