recipientGaugeAddr,poolAddress,symbol,distribution,pctDistribution,pctToAura,distroToAura,distroToBalancer,voteWeightNoBoost,staticBoost,dynamicBoost,boost,voteWeight,cap,fixedIncentive
0x8ba2D53F34159C5C5e7add60B56C7dE3BBc1DA68,0xd0EC47c54cA5e20aaAe4616c25C825c7f48D4069,rETH/wETH BPT,16102.205918126516,18.297961270598314,0,0.0,16102.205918126516,1.062670152865554,1.0,1.0,1.0,1.062670152865554,20%,0
0x5a0e92a55800BB5bFd5ec6C7340BfdE7f0947c3E,0x2d6CeD12420a9AF5a83765a8c48Be2aFcD1A8FEb,cbETH/rETH/wstETH,10718.853915026875,12.18051581253054,0,0.0,10718.853915026875,0.2275189149475758,1.5,2.457486731444444,2.957486731444444,0.6728841721100924,20%,0
0x260cbb867359a1084eC97de4157d06ca74e89415,0x9791d590788598535278552EEcD4b211bFc790CB,wstETH-WETH-BPT,10582.20871062672,12.025237171166728,0,0.0,10582.20871062672,0.3034528587834563,1.0,2.4805227075594396,2.4805227075594396,0.7527217068861912,20%,0
0xdB66fFFf713B1FA758E348e69E2f2e24595111cF,0xCDCef9765D369954a4A936064535710f7235110A,ECLP-weETH-wstETH,10138.892204510194,11.52146841421613,0,0.0,10138.892204510194,0.2636551563862605,1.5,1.0,1.5,0.39548273457939076,20%,4000
0x06eaf7bAabEac962301eE21296e711B3052F2c0d,0xc2598280bFeA1Fe18dFcaBD21C7165c40c6859d3,wstETH/sfrxETH,9289.357451369096,10.556088012919428,0,0.0,9289.357451369096,0.43221762767574284,1.5,1.0,1.5,0.6483264415136143,20%,0
0x59907f88C360D576Aa38dba84F26578367F96b6C,0x90e6CB5249f5e1572afBF8A96D8A1ca6aCFFd739,rsETH/wETH,6782.139050099604,7.706976193295005,0,0.0,6782.139050099604,0.1734695333279586,1.0,1.0,1.0,0.1734695333279586,20%,4000
0x050fBe33699E56B577c3D6f090eCE9870A0966bd,0x2CE4457aCac29dA4736aE6f5Cd9F583a6b335c27,sFRAX/4POOL,6543.848339582164,7.436191294979731,0,0.0,6543.848339582164,0.4462649223453811,1.0,1.0,1.0,0.4462649223453811,20%,0
0xfC745035F31BCbaEb2D1a89aA9171495c671F6cE,0x3FD4954a851eaD144c2FF72B1f5a38Ea5976Bd54,ankrETH/wstETH-BPT,5874.611639046477,6.675695044370997,0,0.0,5874.611639046477,0.2707908226606283,1.5,1.0,1.5,0.40618623399094245,20%,0
0x2b52a321Fc2ab77e9fC8488D792BB3CaEA966c0b,0x125bC5a031B2Db6733bfa35d914ffa428095978B,ECLP-AUSDC-AUSDT,5019.531147701066,5.704012667842121,0,0.0,5019.531147701066,0.1873086017364727,1.75,1.0,1.75,0.32779005303882724,20%,0
0x40e86216712cB9871B9C698EA3AFB22f88c00E6e,0xef0c116A2818A5b1A5D836A291856A321f43C2Fb,ECLP-WOETH-WETH,3724.8351542113837,4.232767220694754,0,0.0,3724.8351542113837,0.2636195135550357,1.0,1.0,1.0,0.2636195135550357,20%,0
0x8f57378CaD866a46eA702B7ACAEBF21dd93B4804,0x7B54C44fBe6Db6D97FD22b8756f89c0aF16202Cc,ETHx/wstETH,1675.8464268947753,1.9043709396531536,0,0.0,1675.8464268947753,0.06937355619869359,1.5,1.0,1.5,0.10406033429804039,20%,0
0x7C4A6B0c16cA99e65822Cc531403cE2f8A20A912,0xB61371Ab661B1ACec81C699854D2f911070C059E,ezETH/wstETH,1547.6700428051245,1.758715957733096,0,0.0,1547.6700428051245,0.0606588418497748,1.5,1.259736180192523,1.7597361801925233,0.10674355865162508,20%,0
96d7C70c80518Ee189CB6ba672FbD22E4fDD9c19,0x7967FA58B9501600D96bD843173b9334983EE6E6,ECLP-wstETH/ETH,10000,10000000000000000000000,10,0,0,10000,0,2,1,2,0,20%,10000
0xb072496eEf1F88a2Bd1BA93F880c7ed685264EB1,0x5b89dC91E5a4Dc6D4AB0D970AF6A7F981971a443,instETH-wstETH,1000,1000000000000000000000,1,0,0,1000,0,1.5,1,1.5,0,20%,1000
0x2dEafe52b0bCb9801d3aaDc0D75c7879cB2E5825,0xB8Cb384E65096386C1eDaaF784e842c957FA3645,inETH-wstETH,1000,1000000000000000000000,1,0,0,1000,0,1.5,1,1.5,0,20%,1000
