target,platform,amount
0x6d060a785530cB13795b3c5a43320c462811d43b,balancer,973.5724
0x6d060a785530cB13795b3c5a43320c462811d43b,aura,0.0000
0xf8C85bd74FeE26831336B51A90587145391a27Ba,balancer,8648.4221
0xf8C85bd74FeE26831336B51A90587145391a27Ba,aura,20494.0427
0x0d1b58fB1fC10F2160178DE1eAE2d520335ee372,balancer,1061.4911
0x0d1b58fB1fC10F2160178DE1eAE2d520335ee372,aura,4503.0105
0xCD41Bc6DC6e9821C4C36848Ff3397493e458A5d1,balancer,963.0369
0xCD41Bc6DC6e9821C4C36848Ff3397493e458A5d1,aura,0.0000
0xf8A95653CC7ee59AfA2304DcC518c431a15C292C,balancer,1142.3261
0xf8A95653CC7ee59AfA2304DcC518c431a15C292C,aura,0.0000
0x8135d6AbFd42707A87A7b94c5CFA3529f9b432AD,balancer,104.6853
0x8135d6AbFd42707A87A7b94c5CFA3529f9b432AD,aura,2465.0943
0x1e916950A659Da9813EE34479BFf04C732E03deb,balancer,638.5656
0x1e916950A659Da9813EE34479BFf04C732E03deb,aura,0.0000
0x9965713498c74aee49cEf80B2195461F188F24f8,balancer,6062.3629
0x9965713498c74aee49cEf80B2195461F188F24f8,aura,12912.3253
0xd75026F8723b94d9a360A282080492d905c6A558,balancer,2204.3227
0xd75026F8723b94d9a360A282080492d905c6A558,aura,4695.0229
0xC859BF9d7B8C557bBd229565124c2C09269F3aEF,balancer,0.0000
0xC859BF9d7B8C557bBd229565124c2C09269F3aEF,aura,3444.7870
0xf697535848B535900c76f70F1e36EC3985D27862,balancer,652.2850
0xf697535848B535900c76f70F1e36EC3985D27862,aura,0.0000
0x79eF6103A513951a3b25743DB509E267685726B7,balancer,20243.7160
0x79eF6103A513951a3b25743DB509E267685726B7,aura,0.0000
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,balancer,698.3235
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,aura,5348.9315
0xA00DB7d9c465e95e4AA814A9340B9A161364470a,balancer,650.3580
0xA00DB7d9c465e95e4AA814A9340B9A161364470a,aura,5246.7690
0x0021e01B9fAb840567a8291b864fF783894EabC6,balancer,501.0241
0x0021e01B9fAb840567a8291b864fF783894EabC6,aura,4928.7002
0xa8B309a75f0D64ED632d45A003c68A30e59A1D8b,balancer,1488.5637
0xa8B309a75f0D64ED632d45A003c68A30e59A1D8b,aura,7032.0768
0x0B9Ea598757c7D03FB1937cc16bdD2C9D416ff80,balancer,0.0000
0x0B9Ea598757c7D03FB1937cc16bdD2C9D416ff80,aura,1090.1150
0x253ED65fff980AEE7E94a0dC57BE304426048b35,balancer,0.0000
0x253ED65fff980AEE7E94a0dC57BE304426048b35,aura,1436.4534
0x5C0F23A5c1be65Fa710d385814a7Fd1Bda480b1C,balancer,6729.2739
0x5C0F23A5c1be65Fa710d385814a7Fd1Bda480b1C,aura,18194.3508
0x84f7F5cD2218f31B750E7009Bb6fD34e0b945DaC,balancer,0.0000
0x84f7F5cD2218f31B750E7009Bb6fD34e0b945DaC,aura,2756.1601
0xAC08fde28aa2D123B61a5dB3074cAF72760FfeEB,balancer,860.1266
0xAC08fde28aa2D123B61a5dB3074cAF72760FfeEB,aura,0.0000
0x183D73dA7adC5011EC3C46e33BB50271e59EC976,balancer,0.0000
0x183D73dA7adC5011EC3C46e33BB50271e59EC976,aura,1728.2586
0xf720e9137baa9C7612e6CA59149a5057ab320cFa,balancer,0.0000
0xf720e9137baa9C7612e6CA59149a5057ab320cFa,aura,1487.7581
0x15C84754c7445D0DF6c613f1490cA07654347c1B,balancer,99.1086
0x15C84754c7445D0DF6c613f1490cA07654347c1B,aura,4072.6540
0x10A19e7eE7d7F8a52822f6817de8ea18204F2e4f,payment,54445.3262
