pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0xdfe6e7e18f6cc65fa13c8d8966013d4fda74b6ba000000000000000000000558,mainnet,ankrETH/wstETH,2222.9025,287.2124,190.4226,102.5353,0.0000,0.0000,0.0000,-292.9579,0,1741685291
0xdd59f89b5b07b7844d72996fc9d83d81acc8219600000000000000000000059e,mainnet,uniETH-WETH,2188.0971,145.7972,96.6640,52.0498,0.0000,0.0000,0.0000,-148.7138,0,1741216415
0x8d93b853849b9884e2bb413444ec23eb5366ee910002000000000000000006b3,mainnet,ECLP-sUSDe-GYD,1.0444,92.9559,61.6300,33.1854,0.0000,0.0000,0.0000,-94.8154,0,1741458035
0x1cce5169bde03f3d5ad0206f6bd057953539dae600020000000000000000062b,mainnet,ECLP-GYD-sDAI,1.0317,51.6450,34.2408,18.4374,0.0000,0.0000,0.0000,-52.6782,0,1741846055
0x632aafc2d3d2ca1764e702aa25c065c273cd08ed0000000000000000000006d6,mainnet,DVstETH/wstETH,2200.2025,16.5010,10.9402,5.8909,0.0000,0.0000,0.0000,-16.8311,0,1741022567
0x40c806394d03d350420d13cd7d1de1c806f349560000000000000000000005f5,mainnet,qETH/WETH,2488.1528,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1740190259
0x47a4f5440ab097cf3ec7abeedf1afecc5749a4e200000000000000000000068d,mainnet,aETH/wstETH,2418.4622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1725947075
0x740a691bd31c4176bcb6b8a7a40f1a723537d99d0000000000000000000006b6,mainnet,cdcETH/wstETH,2175.5544,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1736766371
0xbad20c15a773bf03ab973302f61fabcea5101f0a000000000000000000000034,gnosis,bb-WETH-wstETH,2200.3478,4822.8731,18732.5084,10086.7353,29142.4648,20494.0427,8648.4221,323.2211,0,1741841540
0x8dd4df4ce580b9644437f3375e54f1ab0980822800020000000000000000009c,gnosis,ECLP-wstETH-WETH,2197.0630,161.1194,625.8034,336.9711,973.5724,0.0000,973.5724,10.7980,0,1741938460
0xaa56989be5e6267fc579919576948db3e1f108070002000000000000000000ca,gnosis,ECLP-sDAI-USDC.e-rh,1.0296,46.2546,179.6572,96.7385,0.0000,0.0000,0.0000,-276.3957,0,1741860165
0x1e8b447129984d8a6b652c807dfc3bd1359731330002000000000000000000d6,gnosis,ECLP-GYD-sDAI,1.0168,6.6616,25.8742,13.9323,0.0000,0.0000,0.0000,-39.8065,0,1741878835
0x263a6edafa6444dc2ae550f9eff6344c1686d6aa0002000000000000000000d5,gnosis,ECLP-GYD-AUSDC.e,1.0058,2.9816,11.5809,6.2359,0.0000,0.0000,0.0000,-17.8168,0,1741888045
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,2204.5833,8465.0155,4484.5746,2414.7710,6899.3456,4695.0229,2204.3227,0.0000,0,1741930741
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,21.3098,1022.1935,371.6395,200.1136,638.5656,0.0000,638.5656,66.8125,0,1741923953
0xc13546b97b9b1b15372368dc06529d7191081f5b00000000000000000000001d,avalanche,ggAVAX-WAVAX-BPT,21.1513,119.4490,43.4281,23.3844,0.0000,0.0000,0.0000,-66.8125,0,1741931304
0xb3047330c1cb5eb1a3670fabfb99bdc106d631eb0000000000000000000005e4,arbitrum,sUSDX/USDX,1.0049,6518.6010,2897.0697,1559.9606,5564.5016,4503.0105,1061.4911,1107.4712,0,1741911014
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,0.2212,3010.3986,1337.9151,720.4158,2569.7796,2465.0943,104.6853,511.4487,0,1741933403
0xd0ec47c54ca5e20aaae4616c25c825c7f48d40690000000000000000000004ef,arbitrum,rETH/wETH BPT,2177.5708,1338.1914,594.7340,320.2414,1142.3261,0.0000,1142.3261,227.3507,0,1741874498
0xb61371ab661b1acec81c699854d2f911070c059e000000000000000000000516,arbitrum,ezETH/wstETH,2225.2087,1128.1610,501.3899,269.9792,963.0369,0.0000,963.0369,191.6678,0,1741785814
0x90e6cb5249f5e1572afbf8a96d8a1ca6acffd73900000000000000000000055c,arbitrum,rsETH/wETH,2179.5736,474.3970,210.8368,113.5275,0.0000,0.0000,0.0000,-324.3644,0,1741913456
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,2209.0209,423.5184,188.2248,101.3518,0.0000,0.0000,0.0000,-289.5766,0,1741938404
0x2d6ced12420a9af5a83765a8c48be2afcd1a8feb000000000000000000000500,arbitrum,cbETH/rETH/wstETH,2193.6922,398.1054,176.9305,95.2703,0.0000,0.0000,0.0000,-272.2007,0,1741534861
0x2ce4457acac29da4736ae6f5cd9f583a6b335c270000000000000000000004dc,arbitrum,sFRAX/4POOL,1.0333,340.4977,151.3278,81.4842,0.0000,0.0000,0.0000,-232.8120,0,1741803765
0xcdcef9765d369954a4a936064535710f7235110a000200000000000000000558,arbitrum,ECLP-weETH-wstETH,2195.0626,269.6975,119.8620,64.5411,0.0000,0.0000,0.0000,-184.4030,0,1741900253
0xef0c116a2818a5b1a5d836a291856a321f43c2fb00020000000000000000053a,arbitrum,ECLP-WOETH-WETH,2185.6198,237.9034,105.7317,56.9325,0.0000,0.0000,0.0000,-162.6642,0,1741902050
0x65c2d90b33f7bf693a7ef54662435f2cf3251c210000000000000000000005e7,arbitrum,tETH/wstETH,2583.3730,156.3489,69.4863,37.4157,0.0000,0.0000,0.0000,-106.9020,0,1741863497
0xf13758d6edd1937dcb3f4fe75889b579d400299a000000000000000000000595,arbitrum,weETH/wETH,2178.5092,125.3414,55.7056,29.9953,0.0000,0.0000,0.0000,-85.7010,0,1740992192
0xc2598280bfea1fe18dfcabd21c7165c40c6859d30000000000000000000004f3,arbitrum,wstETH/sfrxETH,2198.3764,118.2052,52.5341,28.2876,0.0000,0.0000,0.0000,-80.8217,0,1741539583
0x46472cba35e6800012aa9fcc7939ff07478c473e00020000000000000000056c,arbitrum,ECLP-GHO-AUSDC,1.0221,103.6470,46.0640,24.8037,0.0000,0.0000,0.0000,-70.8676,0,1741924762
0x423a1323c871abc9d89eb06855bf5347048fc4a5000000000000000000000496,arbitrum,4POOL,1.0220,54.6677,24.2960,13.0825,0.0000,0.0000,0.0000,-37.3785,0,1741803765
0x6ce1d1e46548ef657f8d7ebddfc4beadb04f72f30002000000000000000005a1,arbitrum,ECLP-wstETH-GYD,2439.3125,54.3224,24.1426,12.9998,0.0000,0.0000,0.0000,-37.1424,0,1741930054
0x125bc5a031b2db6733bfa35d914ffa428095978b000200000000000000000514,arbitrum,ECLP-AUSDC-AUSDT,1.0686,53.2968,23.6868,12.7544,0.0000,0.0000,0.0000,-36.4412,0,1741804835
0xdeeaf8b0a8cf26217261b813e085418c7dd8f1ee00020000000000000000058f,arbitrum,ECLP-sUSDe-GYD,1.0417,48.0561,21.3576,11.5003,0.0000,0.0000,0.0000,-32.8579,0,1741929870
0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54000000000000000000000480,arbitrum,ankrETH/wstETH-BPT,2208.7580,42.1556,18.7352,10.0882,0.0000,0.0000,0.0000,-28.8235,0,1741395093
0x7272163a931dac5bbe1cb5fefaf959bb65f7346f000200000000000000000549,arbitrum,ECLP-GYD-AUSDT,1.0273,23.3704,10.3866,5.5928,0.0000,0.0000,0.0000,-15.9793,0,1741930023
0x7b54c44fbe6db6d97fd22b8756f89c0af16202cc00000000000000000000053c,arbitrum,ETHx/wstETH,2211.3698,18.4715,8.2093,4.4204,0.0000,0.0000,0.0000,-12.6297,0,1741176676
0x7967fa58b9501600d96bd843173b9334983ee6e600020000000000000000056e,arbitrum,ECLP-wstETH-WETH,2177.4296,17.7829,7.9033,4.2556,0.0000,0.0000,0.0000,-12.1589,0,1741522621
0x6e822c64c00393b2078f2a5bb75c575ab505b55c000200000000000000000548,arbitrum,ECLP-GYD-AUSDC,1.0278,15.8684,7.0524,3.7974,0.0000,0.0000,0.0000,-10.8498,0,1741935842
0xff38cc0ce0de4476c5a3e78675b48420a851035b000200000000000000000593,arbitrum,ECLP-GHO-GYD-rh,1.0217,4.9200,2.1866,1.1774,0.0000,0.0000,0.0000,-3.3640,0,1741929933
0x8d58755ca11d2c7273fed72aeb637e38a66c228c00000000000000000000058c,arbitrum,sUSX/USDC,1.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1738101085
