target,platform,amount
0xd75026F8723b94d9a360A282080492d905c6A558,balancer,16742.8948
0xd75026F8723b94d9a360A282080492d905c6A558,aura,35945.9684
0x62A82FE26E21a8807599374CaC8024fae342eF83,balancer,802.9821
0x62A82FE26E21a8807599374CaC8024fae342eF83,aura,0.0000
0x061130d4715FCD4828BfCAf6B1a9B93DF5e6e4c9,balancer,614.3474
0x061130d4715FCD4828BfCAf6B1a9B93DF5e6e4c9,aura,0.0000
0xb6d101874B975083C76598542946Fe047f059066,balancer,611.7397
0xb6d101874B975083C76598542946Fe047f059066,aura,0.0000
0x0d1b58fB1fC10F2160178DE1eAE2d520335ee372,balancer,1868.2593
0x0d1b58fB1fC10F2160178DE1eAE2d520335ee372,aura,5421.9461
0xCD41Bc6DC6e9821C4C36848Ff3397493e458A5d1,balancer,0.0000
0xCD41Bc6DC6e9821C4C36848Ff3397493e458A5d1,aura,1589.4454
0xE6a0FD593e6beca161D0D933b4Fb4fecaF49d46a,balancer,599.6188
0xE6a0FD593e6beca161D0D933b4Fb4fecaF49d46a,aura,0.0000
0xf8A95653CC7ee59AfA2304DcC518c431a15C292C,balancer,0.0000
0xf8A95653CC7ee59AfA2304DcC518c431a15C292C,aura,1341.8123
0x8135d6AbFd42707A87A7b94c5CFA3529f9b432AD,balancer,499.5768
0x8135d6AbFd42707A87A7b94c5CFA3529f9b432AD,aura,2483.4687
0xa86e8e8CfAe8C9847fA9381d4631c13c7b3466bd,balancer,373.9539
0xa86e8e8CfAe8C9847fA9381d4631c13c7b3466bd,aura,802.8562
0x1e916950A659Da9813EE34479BFf04C732E03deb,balancer,993.2940
0x1e916950A659Da9813EE34479BFf04C732E03deb,aura,2132.5413
0x6d060a785530cB13795b3c5a43320c462811d43b,balancer,548.1007
0x6d060a785530cB13795b3c5a43320c462811d43b,aura,0.0000
0xf8C85bd74FeE26831336B51A90587145391a27Ba,balancer,5574.5492
0xf8C85bd74FeE26831336B51A90587145391a27Ba,aura,13144.9540
0x9965713498c74aee49cEf80B2195461F188F24f8,balancer,5235.4873
0x9965713498c74aee49cEf80B2195461F188F24f8,aura,11240.2702
0xC859BF9d7B8C557bBd229565124c2C09269F3aEF,balancer,543.5272
0xC859BF9d7B8C557bBd229565124c2C09269F3aEF,aura,4261.1572
0xf697535848B535900c76f70F1e36EC3985D27862,balancer,0.0000
0xf697535848B535900c76f70F1e36EC3985D27862,aura,1548.7342
0x79eF6103A513951a3b25743DB509E267685726B7,balancer,21618.4857
0x79eF6103A513951a3b25743DB509E267685726B7,aura,0.0000
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,balancer,2270.4874
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,aura,7968.8348
0xA00DB7d9c465e95e4AA814A9340B9A161364470a,balancer,2212.8758
0xA00DB7d9c465e95e4AA814A9340B9A161364470a,aura,7845.1463
0x0021e01B9fAb840567a8291b864fF783894EabC6,balancer,1025.8675
0x0021e01B9fAb840567a8291b864fF783894EabC6,aura,5296.7122
0xa8B309a75f0D64ED632d45A003c68A30e59A1D8b,balancer,4449.9917
0xa8B309a75f0D64ED632d45A003c68A30e59A1D8b,aura,12648.0969
0xbDBC5A69CC499F9286a55c48C9939cE1554d7A23,balancer,0.0000
0xbDBC5A69CC499F9286a55c48C9939cE1554d7A23,aura,1337.7142
0x0B9Ea598757c7D03FB1937cc16bdD2C9D416ff80,balancer,192.3829
0x0B9Ea598757c7D03FB1937cc16bdD2C9D416ff80,aura,3507.2719
0x253ED65fff980AEE7E94a0dC57BE304426048b35,balancer,0.0000
0x253ED65fff980AEE7E94a0dC57BE304426048b35,aura,3128.8378
0x5C0F23A5c1be65Fa710d385814a7Fd1Bda480b1C,balancer,13437.8132
0x5C0F23A5c1be65Fa710d385814a7Fd1Bda480b1C,aura,31944.3984
0x84f7F5cD2218f31B750E7009Bb6fD34e0b945DaC,balancer,2014.6942
0x84f7F5cD2218f31B750E7009Bb6fD34e0b945DaC,aura,7419.6626
0xAC08fde28aa2D123B61a5dB3074cAF72760FfeEB,balancer,0.0000
0xAC08fde28aa2D123B61a5dB3074cAF72760FfeEB,aura,1726.8299
0x183D73dA7adC5011EC3C46e33BB50271e59EC976,balancer,0.0000
0x183D73dA7adC5011EC3C46e33BB50271e59EC976,aura,2443.5651
0xf720e9137baa9C7612e6CA59149a5057ab320cFa,balancer,1633.5750
0xf720e9137baa9C7612e6CA59149a5057ab320cFa,aura,6601.4230
0x15C84754c7445D0DF6c613f1490cA07654347c1B,balancer,1277.2027
0x15C84754c7445D0DF6c613f1490cA07654347c1B,aura,5836.3134
0x10A19e7eE7d7F8a52822f6817de8ea18204F2e4f,payment,91965.8837
