pool_id,chain,partner,earned_fees,amount,target,pool_type
0xb4161aea25bd6c5c8590ad50deb4ca752532f05d,base,QuantAMM,55.57314323667649398998641335,27.78657161833824699499320668,0xd785201fd2D9be7602F6682296Bb415530C027Ef,non-core
0x6b61d8680c4f9e560c8306807908553f95c749c5,mainnet,QuantAMM,6.104175572819409413023459649,3.052087786409704706511729824,0xd785201fd2D9be7602F6682296Bb415530C027Ef,non-core
