,chain,symbol,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0xcd78a20c597e367a4e478a2411ceb790604d7c8f000000000000000000000c22,polygon,maticX-WMATIC-BPT,3208.17,6025.1192,3244.2950,9777.3847,6655.0453,3122.3394,507.9705,0,2025-01-03 14:13:01+00:00
0xf0ad209e2e969eaaa8c882aac71f02d8a047d5c2000200000000000000000b49,polygon,ECLP-WMATIC-stMATIC,155.47,291.9812,157.2206,0,0,0,-449.2018,0,2025-01-03 12:10:39+00:00
0xa8cbbffe0d62797afaf7af0a23810bd5ba39a4dd000200000000000000000f04,polygon,ECLP-GYD-AUSDT,20.34,38.1996,20.5690,0,0,0,-58.7687,0,2025-01-03 07:22:23+00:00
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd0000000000000000000005c2,mainnet,wstETH-WETH-BPT,23930.29,22120.0833,11910.8141,34240.0863,24239.7577,10000.3285,209.1889,0,2024-12-30 13:52:23+00:00
0x3ff3a210e57cfe679d9ad1e9ba6453a716c56a2e0002000000000000000005d5,mainnet,STG/USDC,21078.44,19483.9615,10491.3639,30159.5845,21462.3357,8697.2489,184.2591,0,2024-12-30 22:16:35+00:00
0x36be1e97ea98ab43b4debf92742517266f5731a3000200000000000000000466,mainnet,50wstETH-50ACX,15645.12,14461.6450,7787.0396,22385.4480,16170.8152,6214.6326,136.7634,0,2024-12-31 11:33:47+00:00
0x596192bb6e41802428ac943d2f1476c1af25cc0e000000000000000000000659,mainnet,ezETH-WETH-BPT,14109.61,13042.2886,7022.7708,20188.3999,14675.3792,5513.0208,123.3405,0,2025-01-03 11:10:59+00:00
0x1e19cf2d73a72ef1332c882f20534b6519be0276000200000000000000000112,mainnet,B-rETH-STABLE,13167.59,12171.5277,6553.8995,18840.5330,0,18840.5331,115.1057,0,2025-01-02 23:49:47+00:00
0x41fdbea2e52790c0a1dc374f07b628741f2e062d0002000000000000000006be,mainnet,ECLP-stdeUSD-deUSD,9292.19,8589.2823,4624.9982,13295.5090,9983.6847,3311.8244,81.2285,0,2025-01-03 07:14:35+00:00
0x05ff47afada98a98982113758878f9a8b9fdda0a000000000000000000000645,mainnet,weETH/rETH,5071.39,4687.7647,2524.1810,7256.2777,5873.0398,1383.2379,44.3320,0,2025-01-03 07:02:35+00:00
0xb819feef8f0fcdc268afe14162983a69f6bf179e000000000000000000000689,mainnet,sUSDe/USDC,4894.32,4524.0892,2436.0480,7002.9213,5700.5909,1302.3303,42.7841,0,2024-12-27 11:38:59+00:00
0x42ed016f826165c2e5976fe5bc3df540c5ad0af700000000000000000000058b,mainnet,wstETH-rETH-sfrxETH-BPT,4879.88,4510.7415,2428.8608,6982.2602,5686.5278,1295.7324,42.6579,0,2024-12-14 22:53:47+00:00
